■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2015-01-01~2015-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1125,흐트러진 구름,,"2,030,000",0.0%,"3,364,000",283,541,1,3,일본,일본,,,,드라마,나루세 미키오,"가야마 유조,츠카사 요코"
1126,라 보엠,8/2/2014,"3,722,000",0.0%,"33,019,000",282,"2,181",1,15,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
1126,자유 결혼,10/14/1958,"552,000",0.0%,"1,559,000",282,665,1,12,한국,한국,동아영화사,,12세이상관람가,코미디,이병일,"최은희,이민자"
1126,헨리 5세,2/15/1992,"564,000",0.0%,"564,000",282,282,1,6,영국,영국,,,중학생이상관람가,"액션,드라마,전쟁",케네스 브래너,"데렉 자코비,케네스 브래너,엠마 톰슨"
1129,망부석,,"562,000",0.0%,"4,103,000",281,"2,039",1,8,한국,한국,,,,사극,임권택,"신성일,도금봉"
1129,몬테크리스토 백작,,"562,000",0.0%,"6,532,000",281,"3,329",1,12,미국,미국,,,,"어드벤처,액션",롤랜드 V. 리,로버트 도냇
1129,저 하늘에도 슬픔이,5/17/2007,"562,000",0.0%,"188,350,500",281,"29,129",1,12,한국,한국,(주)인정시네마,무비즈엔터테인먼트㈜,전체관람가,"가족,드라마",한명구,"김유나,박소영,허준영,조대복,홍윤정,한경선,김상준,김인정,장철,임선택,이수봉,김일우,전원주"
1132,이조 여인잔혹사,5/2/1969,"558,000",0.0%,"4,442,000",279,"2,221",1,12,한국,한국,신필름,,,기타,신상옥,"최성,윤정희"
1133,사랑은 비를 타고,,"541,000",0.0%,"16,540,500",278,"6,391",1,12,미국,미국,,,전체관람가,뮤지컬,"진 켈리,스탠리 도넌","진 켈리,도날드 오코너,데비 레이놀즈"
1134,베스트 오브 유스 2,,"1,129,500",0.0%,"1,129,500",276,276,1,6,이탈리아,이탈리아,,,,드라마,마르코 툴리오 지오다나,"루이지 로 카시오,아레시오 보니,아드리아나 아스티,야스민 트린카"
1134,북북서로 진로를 돌려라,,"552,000",0.0%,"7,137,000",276,"3,511",1,3,미국,미국,,,12세이상관람가,"어드벤처,미스터리,멜로/로맨스",알프레드 히치콕,"캐리 그랜트,에바 마리 세인트"
1136,그대와 영원히,1/15/1958,"537,000",0.0%,"1,223,000",274,617,1,6,한국,한국,삼성영화사,,,"액션,드라마,멜로/로맨스",유현목,"이룡,도금봉,장민호"
1136,맨느 오세앙,,"1,778,000",0.0%,"1,778,000",274,274,1,6,프랑스,프랑스,,,,코미디,자크 로지에,
1136,전원일기: 젖소농장새댁,12/15/2015,"1,407,000",0.0%,"1,407,000",274,274,20,20,한국,한국,주식회사 비엠미디어,주식회사 비엠미디어,청소년관람불가,멜로/로맨스,한동호,"신건석,임송이,김경택,김현정,이흥재"
1139,삼등과장,,"546,000",0.0%,"546,000",273,273,1,3,한국,한국,,,,"코미디,멜로/로맨스,드라마",이봉래,"김승호,도금봉,황정순,김희갑"
1139,상하이에서 온 여인,,"1,594,000",0.0%,"1,594,000",273,273,1,10,미국,미국,,,18세관람가,"범죄,드라마",오손 웰즈,"오손 웰즈,리타 헤이워드"
1139,장한몽,,"546,000",0.0%,"4,218,000",273,"2,109",1,3,한국,한국,,,,,신상옥,"남궁원,윤정희,신성일,도금봉,사미자,김동원,한은진"
1139,존 웨인의 진주만,,"546,000",0.0%,"546,000",273,273,1,8,미국,미국,,,,"전쟁,드라마",조지 와그너,"존 웨인,패트리샤 닐"
1143,물망초,,"1,904,000",0.0%,"9,385,000",272,"4,007",1,6,한국,한국,,,,드라마,최훈,"최은희,윤정희"
1144,공즉시색,11/26/2015,"1,478,000",0.0%,"1,478,000",271,271,20,28,한국,한국,"(주)영화사 사계절,펀펀한영화사",(주)영화사 사계절,청소년관람불가,멜로/로맨스,김현빈,"김화연,지은서,박초현,방협,태원석,최민지,김진열,변주영,송상섭,오순환,이아름,장은정"
1145,그랑 부르,5/15/1993,"810,000",0.0%,"849,000",270,275,1,9,프랑스,"프랑스,이탈리아",고몽,,중학생이상관람가,"드라마,멜로/로맨스",뤽 베송,"로잔나 아퀘트,장 마르끄 바루,장 르노"
1145,화산고래,9/10/2015,"2,318,000",0.0%,"2,318,000",270,270,2,28,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,애니메이션,박혜미,"김민지,김민지,이정훈,이정훈,이정훈,이정훈"
1147,길소뜸,4/5/1986,"1,883,000",0.0%,"8,852,000",269,"3,695",1,6,한국,한국,(주)화천공사,,국민학생관람불가,"드라마,전쟁",임권택,"김지미,신성일,김지영,한소룡"
1148,엄마의 유산,2/12/2015,"1,496,000",0.0%,"1,496,000",264,264,2,18,카자흐스탄,카자흐스탄,,(주)에스와이코마드,12세이상관람가,"가족,드라마",알렉세이 고를로프,"리야 넬스카야,유브게니 쥬마노프,옥산나 보이첸코"
1149,아파트 열쇠를 빌려드립니다,,"512,000",0.0%,"1,170,000",263,592,1,9,미국,미국,,,,"멜로/로맨스,코미디,드라마",빌리 와일더,"잭 레먼,셜리 맥클레인"
1150,관상,9/11/2013,"2,258,000",0.0%,"66,009,791,500",262,"9,135,802",1,2,한국,한국,"(주)주피터필름,(주)쇼박스",(주)쇼박스,15세이상관람가,"사극,드라마",한재림,"송강호,이정재,백윤식,조정석,이종석,김혜수,신기원,윤종구,윤희원,이도엽,권영각,김길동,정준식,조훈휘,표유신,하정수,한만영,노준표,문혜진,박진우,전신환,김강현,유재명,김의성,정대용,김근영,서현우"
1150,산타의 매직 크리스탈,11/28/2013,"1,572,800",0.0%,"367,774,800",262,"60,747",2,4,벨기에,"벨기에,핀란드",,(주)팝엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디",앙티 하이칼라,
1152,목로주점,,"522,000",0.0%,"5,609,000",261,"2,717",1,12,프랑스,프랑스,,,12세이상관람가,드라마,르네 클레망,"마리아 쉘,프랑스와 페리어"
1152,별들의 고향,4/26/1974,"1,827,000",0.0%,"5,763,000",261,"2,211",1,6,한국,한국,(주)화천공사,,12세이상관람가,드라마,"이장호,김미영","신성일,안인숙,정규영"
1152,썸머 워즈,8/13/2009,"2,212,700",0.0%,"939,371,200",261,"132,217",3,11,일본,일본,,씨제이엔터테인먼트,전체관람가,"애니메이션,SF,전쟁",호소다 마모루,"사쿠라바 나나미,카미키 류노스케"
1155,여자의 일생,,"518,000",0.0%,"14,373,500",259,"7,823",1,3,한국,한국,,,,드라마,신상옥,"최은희,남궁원,도금봉,김동원"
1155,우리 생애 최고의 해,,"518,000",0.0%,"1,214,884",259,"2,045",1,8,미국,미국,사무엘 골드윈 컴퍼니,,,"멜로/로맨스,드라마",윌리엄 와일러,"미르나 로이,프레드릭 마치,다나 앤드류스,테레사 라이트"
1157,칸 국제광고제 서울페스티벌 2부 - 30초로 못 다하는 스토리 34편,,"2,580,000",0.0%,"2,580,000",258,258,1,7,기타,기타,,,,기타,,
1158,권법형사 : 차이나타운,7/9/2015,"1,405,000",0.0%,"1,405,000",257,257,5,33,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,"액션,범죄",박상현,"서준영,반소영,임전형,강성용,박준영,정연우,정일원,백동현,조규현,조명행,주창욱,선호삼,최춘범,양태열,윤성민,윤성민,한대룡,이상진,서범식"
1159,2015 EUSFF 섹션1,,"1,087,000",0.0%,"1,087,000",255,255,1,6,기타,기타,,,,기타,,
1159,극장판 파이널,1/1/2015,"1,410,000",0.0%,"1,410,000",255,255,5,35,일본,일본,,(주)파노라마엔터테인먼트,15세이상관람가,애니메이션,사이토 히사시,"호시 소이치로,하야미 사오리"
1159,양치기들,6/2/2016,"1,518,900",0.0%,"1,518,900",255,255,1,2,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,"드라마,범죄,스릴러",김진황,"박종환,차래형,송하준,윤정일,김종수,류준열,방민호,손지훈,송여진,이소정,최윤주,김철영,민영선,이가섭"
1162,네이키드 걸,1/22/2015,"1,322,000",0.0%,"1,322,000",254,254,5,19,미국,미국,,스크린조이,청소년관람불가,"액션,멜로/로맨스,스릴러",데이빗 렌,"제이슨 이,사만다 스트리츠"
1162,모정에 우는 두 아들,,"508,000",0.0%,"9,283,000",254,"4,605",1,4,한국,한국,남화,,전체관람가,멜로/로맨스,이일수,"김지미,김희라,장동휘,이순재"
1162,익스트림 터미네이터,1/22/2015,"1,322,000",0.0%,"1,322,000",254,254,5,19,미국,미국,,스크린조이,12세이상관람가,"액션,SF",앤드류 벨웨어,"버지니아 로건,조 채프먼"
1165,잘 알지도 못하면서,5/14/2009,"2,150,100",0.0%,"277,269,600",253,"39,959",1,15,한국,한국,(주)영화제작전원사,(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",홍상수,"고현정,김태우,엄지원,공형진,정유미,서영화,문창길,유준상,하정우,강민우,박수민,김수범,이종무,예수정"
1166,황금연못,,"1,258,000",0.0%,"1,492,000",252,297,1,3,미국,미국,,,,드라마,마크 라이델,"헨리 폰다,캐서린 헵번,제인 폰다"
1167,카페 뤼미에르,10/20/2005,"1,697,000",0.0%,"57,758,300",251,"9,217",1,5,일본,일본,쇼지쿠 컴퍼니,(주)동숭아트센터,12세관람가,드라마,허우 샤오시엔,"히토토 요,아사노 타다노부"
1167,타이타닉,2/20/1998,"501,000",0.0%,"4,474,141,500",251,"369,894",1,10,미국,미국,파라마운트 픽쳐스,"씨네힐,이십세기폭스코리아(주)","15세 미만인 자는 관람할 수 없는 등급 ,15세이상관람가","드라마,멜로/로맨스,액션",제임스 카메론,"레오나르도 디카프리오,케이트 윈슬렛"
1169,드래곤 기사단,5/1/2014,"1,401,000",0.0%,"76,918,400",249,"10,785",2,3,스페인,스페인,,(주)영화사 빅,전체관람가,"애니메이션,판타지","앵겔 이즈퀴에르도,리카르도 라몬",
1169,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",,"1,721,500",0.0%,"1,721,500",249,249,1,4,일본,일본,,,,드라마,이와이 슌지,"야마자키 유타,오키나 메구미"
1171,맹진사댁 경사,,"494,000",0.0%,"5,738,000",247,"2,869",1,11,,,,,,,이용민,
1171,하하하,5/5/2010,"2,128,500",0.0%,"433,807,200",247,"56,995",1,14,한국,한국,(주)영화제작전원사,(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",홍상수,"김상경,유준상,문소리,예지원,김강우,윤여정,기주봉,김규리,김영호,이상철"
1171,혁명 전야,,"1,613,000",0.0%,"1,613,000",247,247,1,6,이탈리아,이탈리아,,,,드라마,베르나르도 베르톨루치,"아드리아나 아스티,프란체스코 바릴리"
1171,협녀,,"1,774,000",0.0%,"1,774,000",247,247,1,2,대만,대만,,,,액션,호금전,"서풍,교굉"
1175,미움이 변하여,8/3/1972,"492,000",0.0%,"1,350,000",246,675,1,6,한국,한국,새한필림,,전체관람가,멜로/로맨스,한상훈,"박노식,전계현,나훈아,윤정희"
1175,빨간 마후라,,"492,000",0.0%,"9,124,000",246,"4,546",1,3,한국,한국,신필름,,12세이상관람가,"액션,전쟁",신상옥,"남궁원,윤인자,신영균,최무룡,최은희,이대엽"
1177,마당을 나온 암탉,7/28/2011,"1,489,000",0.0%,"14,673,497,000",245,"2,202,399",1,45,한국,한국,"(주)오돌또기 ,(주)명필름",롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,"오성윤,민성아","문소리,박철민,최민식,유승호,홍윤정,김한솔"
1178,우리도 사랑한다,5/28/2009,"474,000",0.0%,"8,502,000",244,"1,599",1,12,독일,독일,,실버스푼,청소년관람불가,"드라마,멜로/로맨스",안드레아스 드레센,"우르술라 베르너,호르스테 베스트팔,호르스테 레흐베르그"
1179,스파이 서바이버,10/5/2015,"1,544,000",0.0%,"1,544,000",243,243,1,2,미국,"미국,영국",,(주)드림팩트엔터테인먼트,15세이상관람가,"액션,스릴러",제임스 맥티그,"밀라 요보비치,피어스 브로스넌"
1179,카토 프로젝트,4/17/2014,"491,000",0.0%,"2,375,000",243,861,1,243,한국,한국,주식회사 마운틴픽쳐스,주식회사 마운틴픽쳐스,전체관람가,다큐멘터리,김정욱,"강민지,박정원,이승희,이윤희,이은지,이준영,김효정,박수정"
1181,변호인,12/18/2013,"473,000",0.0%,"82,872,254,800",241,"11,374,859",1,9,한국,한국,위더스필름(주),(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,양우석,"송강호,김영애,오달수,곽도원,임시완,송영창,정원중,조민기,이항나,이성민,차광수,한기중,심희섭,김동현,조완기,차은재,최주희,주명철,조선묵,유하복,김봉환,지건우,최은석,최현,최정현,박상현,신안진,조기왕,조유신,이선희,장리우,정준원,이정은,이진희,민경옥,정성화,박성근,신승용,김찬이,원호섭,윤탁,한승도,조용준,정재민,권오진,이설구,노영하,장우진,이해성,김승태,신욱,황건,권영국,양명헌,정원조,윤준호,이호원,설창희,홍도성,김형석,김호진,양정인,이동현,이정건,김리후,육미옥,김호연,백성식,김선주,김가영,이준기,이형은,김서영,오병남,전광진,조현덕,김경인,이상호,김성민,류수영,박수영,이경인,최태환,김서영,이현정"
1181,오기와 악동들 더 무비,4/17/2014,"1,231,000",0.0%,"62,675,900",241,"8,805",1,4,프랑스,프랑스,,(주)팝엔터테인먼트,전체관람가,"애니메이션,코미디,가족",올리비에 장 마리,문남숙
1181,우리 선희,9/12/2013,"2,131,500",0.0%,"533,148,900",241,"69,105",2,20,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"정유미,이선균,김상중,정재영,이민우,예지원,박주희,안선영"
1184,서울독립영화제2015 새로운선택 1,,"1,430,600",0.0%,"1,430,600",240,240,1,2,한국,한국,,,,기타,"김윤식,포레스트 이안 엣슬러,심세부,박군제,서정신우,남순아",
1184,한니발,,"480,000",0.0%,"2,186,000",240,"1,237",1,6,이탈리아,이탈리아,,,15세이상관람가,"액션,어드벤처,드라마",에드가 G. 울머,안드레아 오렐리
1186,15소년 표류기: 해적섬을 탈출하라,11/27/2014,"1,297,600",0.0%,"29,809,300",239,"4,580",1,2,일본,일본,,에이원엔터테인먼트,전체관람가,애니메이션,나카무라 류타로,
1187,내가 어디로 가고 있는지 안다,,"1,464,000",0.0%,"1,464,000",238,238,1,6,영국,영국,,,,"드라마,멜로/로맨스","마이클 파웰,에메릭 프레스버거","웬디 힐러,로저 리브시"
1187,뉘른베르크의 재판,,"476,000",0.0%,"476,000",238,238,1,7,미국,미국,,,,전쟁,스탠리 크래이머,"버트 랭커스터,리차드 위드마크,스펜서 트레이시"
1187,호남호녀,,"1,587,500",0.0%,"1,587,500",238,238,1,6,,,,,,,,
1190,희몽인생,,"1,590,000",0.0%,"2,594,000",237,419,1,6,대만,대만,,,,드라마,허우 샤오시엔,"임강,이천록"
1191,에반게리온: Q,4/25/2013,"1,886,000",0.0%,"441,165,211",236,"62,159",1,2,일본,일본,,"㈜T-JOY,씨너스엔터테인먼트(주)",15세이상관람가,애니메이션,안노 히데아키,"오가타 메구미,하야시바라 메구미,미야무라 유코"
1191,피쉬와 칩스 극장판,3/6/2014,"1,328,000",0.0%,"82,444,400",236,"12,146",1,2,호주,호주,,"(주)마인스 엔터테인먼트,(유)영화사 화수분",전체관람가,애니메이션,댄 크레치,"존 레귀자모,마리오 캔톤,엄상현,김영선"
1193,동년왕사,,"1,567,000",0.0%,"1,567,000",235,235,2,7,대만,대만,,,,드라마,허우 샤오시엔,티엔 펭
1194,비치하트애솔,1/29/2015,"1,563,200",0.0%,"1,827,700",234,279,5,60,한국,한국,윤윤상회,골든타이드픽처스(주),청소년관람불가,"멜로/로맨스,드라마",이난,"권현상,박란,백동현,최영미,최한솔,윤여진,이소정,이은우,이민지,진용욱,오대환"
1195,45년 후,5/5/2016,"2,082,000",0.0%,"2,082,000",233,233,1,3,영국,영국,,판씨네마(주),15세이상관람가,"드라마,멜로/로맨스",앤드류 헤이,"샬롯 램플링,톰 커트니"
1195,메멘토,8/24/2001,"1,974,800",0.0%,"126,786,800",233,"16,139",2,4,미국,미국,,(주)팝엔터테인먼트,"15세관람가,15세이상관람가","미스터리,범죄,스릴러",크리스토퍼 놀란,"가이 피어스,캐리 앤 모스,조 판톨리아노"
1197,동동의 여름방학,6/10/2008,"1,507,000",0.0%,"3,414,000",232,573,1,6,대만,대만,,,,드라마,허우 샤오시엔,
1198,돈 보더 투 노크,,"460,000",0.0%,"460,000",230,230,1,6,미국,미국,,,,"드라마,스릴러",로이 워드 베이커,"리차드 위드마크,마릴린 몬로"
1198,워터 프론트,,"460,000",0.0%,"4,582,000",230,"2,281",1,6,,,,,,,,
1200,미워도 다시 한번 2,,"458,000",0.0%,"3,164,000",229,"1,582",1,6,한국,한국,,,,"드라마,멜로/로맨스",정소영,"김정훈,김정옥,김지영,문희,신영균"
1200,벽 속의 여자,,"1,603,000",0.0%,"7,438,000",229,"3,145",1,8,한국,한국,,,,드라마,박종호,남궁원
1202,벨과 세바스찬,3/20/2014,"1,232,000",0.0%,"219,921,000",226,"30,882",2,5,프랑스,프랑스,,"그린나래미디어(주),주식회사 노버스엔터테인먼트",전체관람가,어드벤처,니콜라 바니에,"펠릭스 보쉬,체키 카료,얼바인 캔슬리어,마고 샤텔리에,디미트리 스토로지,안드레 피치만"
1202,병태와 영자,2/9/1979,"678,000",0.0%,"3,673,000",226,"1,682",1,12,한국,한국,(주)화천공사,,국민학생관람불가,드라마,하길종,"손정환,이영옥,한진희,김희라,백일섭"
1204,러시아 방주,,"1,572,000",0.0%,"2,796,000",225,461,1,2,러시아,러시아,,,,"드라마,판타지",알렉산더 소쿠로프,"세르게이 드레이덴,마리야 쿠즈넷소바,레오니드 모즈고보이"
1204,아기기린 자라파,2/14/2013,"1,128,000",0.0%,"135,633,000",225,"21,390",1,3,프랑스,"프랑스,벨기에",,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,애니메이션,"레미 베잔송,장-클리스토페 리에","맥스 레나우딘,시몬 압카리언,프랑소아 제르비에 드메종,베논 도브체프"
1206,속 별들의 고향,11/16/1978,"448,000",0.0%,"517,000",224,235,1,9,한국,한국,(주)화천공사,,12세이상관람가,멜로/로맨스,하길종,"신성일,장미희,윤일봉,도금봉"
1206,요화 장희빈,,"448,000",0.0%,"448,000",224,224,1,9,,,,,,,,김정훈
1208,바람계곡의 나우시카,12/30/2000,"1,138,000",0.0%,"1,138,000",223,223,1,2,일본,일본,스튜디오 지브리,,전체관람가,"애니메이션,어드벤처,판타지,SF",미야자키 하야오,시마모토 스미
1208,아버지와 아들,,"1,576,000",0.0%,"1,576,000",223,223,1,2,러시아,"러시아,독일,이탈리아,네덜란드",,,,드라마,알렉산더 소쿠로프,"안드레이 쉬세티닌,알렉세이 네지미쉐브"
1208,프라이드,,"1,891,000",0.0%,"1,891,000",223,223,2,3,영국,영국,,,,"코미디,드라마",,
1211,미워도 다시 한번,7/16/1968,"442,000",0.0%,"11,712,000",221,"5,800",1,7,한국,한국,한진흥업주식회사,,12세이상관람가,드라마,정소영,"김정훈,김정옥,전계현,문희,신영균"
1211,에필로그,,"1,256,000",0.0%,"1,256,000",221,221,1,3,한국,한국,,,,다큐멘터리,이창재,
1211,우리의 환대,,"1,522,000",0.0%,"1,522,000",221,221,1,5,미국,미국,,,,기타,"존 G. 브라이스톤,버스터 키튼",
1211,키드,12/15/1989,"1,757,000",0.0%,"1,757,000",221,221,2,28,미국,미국,,,연소자관람가,"코미디,드라마,가족",찰리 채플린,"찰리 채플린,재키 쿠간,에드나 퍼비안스"
1215,로렐,7/7/2016,"2,131,000",0.0%,"2,131,000",220,220,2,2,미국,미국,,(주)엣나인필름,15세이상관람가,"드라마,멜로/로맨스",피터 솔레트,"줄리안 무어,엘렌 페이지,마이클 섀넌,스티브 카렐"
1216,쓰리 타임즈,2/14/2007,"1,411,000",0.0%,"36,889,000",219,"5,406",1,4,대만,대만,,스폰지,15세이상관람가,드라마,허우 샤오시엔,"장첸,서기"
1216,언니는 말괄량이,,"438,000",0.0%,"2,766,000",219,"2,111",1,12,한국,한국,,,,드라마,한형모,"김진규,엄앵란,문정숙,이대엽"
1218,뜻밖의 수업,,"1,058,000",0.0%,"1,202,000",218,253,1,4,한국,한국,1014픽쳐스,,,다큐멘터리,"민환기,이윤택",
1218,아름다운 유혹,4/16/2015,"1,372,500",0.0%,"1,372,500",218,218,7,42,캐나다,캐나다,,(주)마인스 엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",드니 아르캉,"멜라니 티에리,에릭 브루노,멜라니 머코스키"
1218,한말풍운과 민충정공,,"424,000",0.0%,"424,000",218,218,1,8,한국,한국,,,,"사극,드라마","윤봉춘,남홍일","김동원,전옥,김신재"
1218,황금마,,"1,180,000",0.0%,"1,180,000",218,218,1,2,기타,기타,,,,애니메이션,레이니스 칼낼리스,
1222,2015 EUSFF 섹션5,,"897,000",0.0%,"897,000",215,215,1,6,기타,기타,,,,기타,,
1223,씨민과 나데르의 별거,10/13/2011,"1,070,000",0.0%,"90,857,400",214,"12,161",1,2,이란,이란,,(주)영화사 진진,12세이상관람가,드라마,아쉬가르 파르하디,레일라 하타미
1223,자매의 방,,"1,926,000",0.0%,"1,926,000",214,214,1,1,한국,한국,"주식회사 비엠미디어,스카이동",노바엔터테인먼트,청소년관람불가,드라마,한동호,"송은진,주연서,김경택"
1225,드림 하우스,,"1,140,800",0.0%,"1,140,800",213,213,2,6,미국,미국,,와이드 릴리즈(주),15세이상관람가,"드라마,스릴러",짐 쉐리단,"다니엘 크레이그,레이첼 와이즈,나오미 왓츠,진 윤"
1225,불온한 당신,7/20/2017,"1,191,200",0.0%,"1,191,200",213,213,1,7,한국,한국,움,무브먼트,15세이상관람가,다큐멘터리,이영,
1225,천공의 성 라퓨타,4/30/2004,"1,052,000",0.0%,"132,440,500",213,"21,592",1,2,일본,일본,지브리 스튜디오,대원미디어(주),전체관람가,애니메이션,미야자키 하야오,"안나 파킨,타나카 마유미,제임스 반 데 빅,하야시바라 메구미,이토 히로시"
1228,뚜르: 내 생애 최고의 49일,2/1/2017,"1,027,500",0.0%,"1,027,500",212,212,1,3,한국,한국,"미디어길,(주)영화사 북극곰",(주)리틀빅픽쳐스,12세이상관람가,다큐멘터리,"임정하,전일우,박형준,김양래","이윤혁,전일우,이다윗,이윤혁,이정훈,김민정,김지영"
1228,바보들의 행진,5/31/1975,"640,000",0.0%,"3,077,000",212,"1,255",1,12,한국,한국,(주)화천공사,,12세이상관람가,코미디,하길종,"윤문섭,하재영,이영옥,김일영,김영숙"
1230,미스 반 데어 로에의 투겐타트 하우스,,"1,266,000",0.0%,"1,266,000",211,211,1,3,독일,독일,,,,다큐멘터리,디터 라이파트,
1231,베르테르,7/12/2014,"2,782,000",0.0%,"18,258,000",210,964,1,9,미국,미국,,(주)인스터피씨엠,전체관람가,공연,리처드 이어,
1231,스파이,9/5/2013,"3,100,000",0.0%,"24,512,378,305",210,"3,436,012",1,8,한국,"한국,태국","(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,액션,이승준,"설경구,문소리,다니엘 헤니,고창석,한예리,라미란,서승인,이대수,이성제,최승현,오대환,이무생,강석철,김종수,조영진,김소진,차순배,서현우"
1233,밀양,5/23/2007,"1,824,500",0.0%,"10,270,292,500",209,"1,604,439",1,8,한국,한국,파인하우스필름(주),(주)시네마서비스,15세이상관람가,드라마,이창동,"전도연,송강호,조영진,김영재,김종수,오만석,김미경,김영선,김미향,이민호,김혜정,성종훈,김명희,조영숙,박종섭,조은진,박현배,조현아,이동영,강희원,문성환,서주연,김관규,운기진,최선화,임광명,박성도,이혜영,이유림,이해미,이희준,차은재"
1234,고스트 헌터: 얼음 몬스터의 부활,2/25/2016,"1,188,000",0.0%,"1,188,000",208,208,1,2,독일,"독일,오스트리아 ,아이슬란드",,예지림엔터테인먼트,전체관람가,어드벤처,토비 바우만,"마일로 파커,앙케 엥겔케"
1234,선생님의 애완동물,,"416,000",0.0%,"416,000",208,208,1,9,미국,미국,,,,코미디,조지 시튼,"클라크 게이블,도리스 데이,마미 반 도렌"
1234,흔들리는 물결,10/27/2016,"1,225,300",0.0%,"1,225,300",208,208,1,3,한국,한국,"비밀의화원,청년필름(주)",무브먼트,12세이상관람가,멜로/로맨스,김진도,"심희섭,고원희,윤혜리,목규리"
1237,독짓는 늙은이,3/4/1969,"414,000",0.0%,"1,178,000",207,648,1,7,한국,한국,동양영화사,,전체관람가,드라마,최하원,"김정훈,김희라,김정옥,황해,윤정희"
1237,뵘 가문의 건축과 함께하는 삶,,"1,242,000",0.0%,"1,242,000",207,207,1,2,독일,"독일,스위스",,,,다큐멘터리,마우리치우스 슈테어클-드럭스,
1239,애인,7/24/1982,"412,000",0.0%,"412,000",206,206,1,12,한국,한국,(주)동아수출공사,,연소자관람불가,"드라마,멜로/로맨스",박호태,"방희,신일룡,장미희,김미영,최연호"
1239,프란시스 하,7/17/2014,"1,532,000",0.0%,"568,777,070",206,"72,650",1,13,미국,미국,,그린나래미디어(주),15세이상관람가,"코미디,멜로/로맨스",노아 바움백,"그레타 거윅,믹키 섬너,그레이스 검머,아담 드라이버"
1241,사돈의 팔촌,5/12/2016,"1,202,200",0.0%,"1,202,200",205,205,1,3,한국,한국,피도 안마른 녀석들,서울독립영화제,15세이상관람가,"멜로/로맨스,드라마",장현상,"장인섭,배소은,문태건,조수향,김자영,임형태,남태부,박성호,장진훈,오유진,조수호,이유미"
1241,스팀보트 빌 주니어,,"1,310,000",0.0%,"1,310,000",205,205,1,6,미국,미국,,,,"액션,코미디,드라마","버스터 키튼,찰스 레이스너",
1241,올드보이,1/16/2014,"1,820,500",0.0%,"59,670,183",205,"7,900",1,2,미국,미국,,(주)나이너스엔터테인먼트,청소년관람불가,"액션,스릴러",스파이크 리,"조슈 브롤린,엘리자베스 올슨,샬토 코플리,사무엘 L. 잭슨"
1244,SIDOF2015_기록/24,,"1,015,000",0.0%,"1,015,000",203,203,1,2,한국,한국,,,,다큐멘터리,,
1245,애천,,"404,000",0.0%,"3,844,000",202,"1,917",1,6,,,,,,,진 네글레스코,
1246,베니스에서의 죽음,,"1,436,000",0.0%,"4,509,000",201,760,1,2,이탈리아,"이탈리아,프랑스",,,15세이상관람가,기타,,"더크 보가드,비요른 안드레센,로몰로 발리"
1246,써커스,5/5/1990,"1,626,500",0.0%,"1,626,500",201,201,2,19,미국,미국,유나이티드 아티스트,,연소자관람가,드라마,찰리 채플린,"찰리 채플린,알란 가르시아,메르나 케네디"
1246,프랭크,9/25/2014,"1,553,800",0.0%,"411,349,145",201,"52,661",1,8,영국,"영국,아일랜드",,(주)영화사 진진,15세이상관람가,"코미디,드라마",레니 에이브러햄슨,"마이클 패스벤더,도널 글리슨,매기 질렌할,스쿳 맥네이리"
1246,필라델피아 스토리,,"402,000",0.0%,"6,376,000",201,"3,176",1,11,미국,미국,,,,"코미디,멜로/로맨스",조지 쿠커,"캐리 그랜트,캐서린 헵번,제임스 스튜어트"
1250,나의 작은 연인들,,"1,168,000",0.0%,"2,492,000",200,437,1,6,,,,,,,,
