■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2014-01-01~2014-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
1440,프리즈마,,"813,000",0.0%,"1,447,500",161,393,1,3,한국,한국,,,,"다큐멘터리,드라마,판타지",임철민,
1443,붉은 가족,11/6/2013,"1,600,000",0.0%,"28,790,500",160,"3,916",1,1,한국,한국,(주)김기덕 필름,(주)김기덕 필름,15세이상관람가,"드라마,액션",이주형,"김유미,정우,손병호,박소영,이혜린,박병은,김병옥,박효준"
1443,소서러,,"832,000",0.0%,"832,000",160,160,1,4,미국,미국,,,,"액션,어드벤처,스릴러",윌리엄 프리드킨,"로이 샤이더,프란시스코 라발,브루노 크레메"
1443,스페어,8/28/2008,"1,600,000",0.0%,"301,245,000",160,"45,442",1,1,한국,한국,(주)필름더데이즈,(주)필름더데이즈,15세이상관람가,액션,이성한,"정우,임준일,김수현,최해철,박지영,주성호,강홍렬,서유진,김상구,유상섭,곽진석,전재영,정성훈,심원철,조진웅"
1443,오직 그대만,10/20/2011,"1,280,000",0.0%,"7,592,288,500",160,"1,027,782",1,1,한국,한국,"(주)51k,(주)에이치비엔터테인먼트",(주)쇼박스,15세이상관람가,멜로/로맨스,송일곤,"소지섭,한효주,김혜진,최재훈,김희승,신용철,신은진,최제헌,강신일,오광록,김현철,최철수,최혜진,심철민,표형렬,안재민,백지영,권지훈,강성대,박갑진,박동규,김성종,인지연,장성희,오정택,최욱,최은혜,이길우,김윤영,윤종화,조성하"
1443,육체의 악마,3/4/1989,"1,044,000",0.0%,"1,044,000",160,160,1,2,이탈리아,이탈리아,"프랑스3시네마,인스티튜오 루스",백필름즈,연소자관람불가,드라마,,
1443,잉글리쉬 페이션트,3/15/1997,"830,000",0.0%,"1,346,000",160,332,1,3,미국,미국,미라맥스 필름즈,(주)영화사오원,"연소자관람불가,청소년관람불가","멜로/로맨스,드라마,전쟁",안소니 밍겔라,"랄프 파인즈,줄리엣 비노쉬,윌렘 데포"
1449,SIDOF2014,,"795,000",0.0%,"795,000",159,159,1,2,한국,한국,,,,기타,,
1449,이반의 어린 시절,,"1,039,000",0.0%,"1,039,000",159,159,1,3,러시아,러시아,,,,"드라마,전쟁",안드레이 타르코프스키,"니콜라이 부릴야예프,발렌틴 주브코프,예브게니 자리코프"
1451,그림자들의 섬,8/25/2016,"856,500",0.0%,"856,500",157,157,1,5,한국,한국,부산민주언론시민연합사업단 미디토리,(주)시네마달,15세이상관람가,다큐멘터리,김정근,
1452,SIDOF2014,,"780,000",0.0%,"780,000",156,156,1,2,한국,한국,,,,기타,,
1452,안티크라이스트,4/14/2011,"1,294,600",0.0%,"31,380,600",156,"4,071",1,6,덴마크,덴마크,,주식회사 마운틴픽쳐스,청소년관람불가,"미스터리,드라마",라스 폰 트리에,"윌렘 데포,샤를로뜨 갱스부르"
1454,비.에이.패스: 불륜의 늪,4/10/2014,"771,000",0.0%,"771,000",155,155,5,34,인도,인도,,주식회사 마운틴픽쳐스,청소년관람불가,드라마,아제이 발,"샤다브 카말,실파 슈클라"
1454,천국의 유령,,"1,020,000",0.0%,"1,020,000",155,155,1,3,,,,,,,,
1456,레이닝 스톤,7/17/1999,"1,027,000",0.0%,"1,887,000",154,349,1,3,영국,영국,"채널4필름,패럴락스 픽쳐스",,15세 미만인 자는 관람할 수 없는 등급,"드라마,코미디",켄 로치,"줄리 브라운,브루스 존스"
1457,맛있는 섹스의 기술,2/20/2014,"465,000",0.0%,"465,000",153,153,1,4,일본,일본,,(주)영화사폴,청소년관람불가,드라마,타지리 유지,"호리코시 노리,나가토 히로유키"
1458,2 데이즈 인 뉴욕,8/29/2013,"730,000",0.0%,"48,665,000",152,"6,443",1,5,프랑스,"프랑스,벨기에,독일",,예지림엔터테인먼트,15세이상관람가,"코미디,드라마,멜로/로맨스",줄리 델피,"줄리 델피,크리스 록,알버트 델피,알렉상드르 나혼"
1458,개똥이,9/5/2013,"304,000",0.0%,"5,218,000",152,831,1,137,한국,한국,영화사 새삶,주식회사 마운틴픽쳐스,청소년관람불가,드라마,김병준,"송삼동,이은경,이설구,이준상,전아름,정성훈,정지운,고기훈,최성림,최성식,김병준,최윤석,박성준,손일성,박기륭,지대한,손일성,이정비"
1458,돌이킬 수 없는,10/2/2014,"1,099,000",0.0%,"1,099,000",152,152,4,39,프랑스,"프랑스,독일",,찬란,청소년관람불가,드라마,클레르 드니,"뱅상 랭동,키아라 마스트로얀니"
1461,개구장이 도련님,,"302,000",0.0%,"302,000",151,151,1,6,한국,한국,동양영화사,,전체관람가,"드라마,코미디",박문수,남정임
1461,레드 툼,7/9/2015,"794,000",0.0%,"1,222,000",151,223,1,15,한국,한국,레드무비,(주)따미픽쳐스,15세이상관람가,다큐멘터리,구자환,"김원규,김주완,김형렬,박영대,윤명호,이재근,정방수,조현기"
1461,바보야,4/21/2011,"302,000",0.0%,"92,701,000",151,"17,421",1,9,한국,한국,"㈜포춘미디어,케이비에스미디어(주)",주식회사 마운틴픽쳐스,전체관람가,다큐멘터리,강성옥,안성기
1461,아무르,12/19/2012,"1,042,500",0.0%,"617,599,100",151,"80,609",1,10,프랑스,"프랑스,독일,오스트리아",,(주)티캐스트,15세이상관람가,드라마,미카엘 하네케,"장-루이 트린티냥,엠마누엘 리바,이자벨 위페르"
1461,하이 맘!,,"976,000",0.0%,"976,000",151,151,1,3,미국,미국,,,,기타,브라이언 드 팔마,
1466,고스트 패밀리: 구출 대작전,3/27/2014,"900,000",0.0%,"900,000",150,150,2,6,영국,영국,,(주)수키픽쳐스,12세이상관람가,"판타지,어드벤처",얀 사뮤엘,"토비 홀,조지아 그룸,엠마 필딩"
1466,로맨스 그레이,2/9/1979,"300,000",0.0%,"1,312,000",150,656,1,6,한국,한국,대영영화주식회사,,국민학생관람불가,"드라마,멜로/로맨스",문여송,"최불암,사미자,백일섭,김영애"
1466,리댁티드,4/3/2014,"900,000",0.0%,"900,000",150,150,2,6,미국,"미국,캐나다",,(주)수키픽쳐스,청소년관람불가,"전쟁,액션",브라이언 드 팔마,"패트릭 캐롤,롭 드베이니,이지 디아즈"
1466,마일스톤즈,,"966,000",0.0%,"966,000",150,150,1,2,미국,미국,,,,드라마,,
1466,미라클맨,4/17/2014,"900,000",0.0%,"900,000",150,150,2,6,미국,미국,,(주)수키픽쳐스,15세이상관람가,"코미디,드라마",마크 러팔로,"마크 러팔로,올랜도 블룸,줄리엣 루이스"
1466,세븐,11/11/1995,"752,000",0.0%,"752,000",150,150,1,4,미국,미국,뉴라인 시네마,(주)드림팩트엔터테인먼트,"연소자관람불가,청소년관람불가","범죄,스릴러",데이빗 핀처,"브래드 피트,모건 프리먼,기네스 팰트로우"
1466,슈퍼히어로의 진실,4/10/2014,"900,000",0.0%,"900,000",150,150,2,6,미국,미국,,(주)수키픽쳐스,15세이상관람가,다큐멘터리,크리스 벨,크리스 벨
1466,어메이징 스파이더맨,6/28/2012,"1,705,000",0.0%,"41,165,656,235",150,"4,853,273",1,11,미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,액션,마크 웹,"앤드류 가필드,엠마 스톤,마틴 쉰,샐리 필드"
1466,페이퍼맨,5/1/2014,"900,000",0.0%,"900,000",150,150,2,6,미국,미국,,(주)수키픽쳐스,15세이상관람가,"코미디,드라마",미셸 멀로니,"제프 다니엘스,엠마 스톤,라이언 레이놀즈,리사 쿠드로"
1466,플란다스의 개,2/19/2000,"900,000",0.0%,"1,401,000",150,240,1,1,한국,한국,(주)우노필름,(주)시네마서비스,12세관람가,"드라마,코미디",봉준호,"배두나,고수희,이성재,변희봉,김호정,김뢰하"
1466,하나와 앨리스,11/17/2004,"1,016,000",0.0%,"584,539,000",150,"92,249",2,23,일본,일본,록웰아이즈 (ロックウェルアイズ),"(주)팝엔터테인먼트,쇼이스트(주)",12세관람가,드라마,이와이 슌지,"아오이 유우,스즈키 안"
1477,"그녀, 섹스의 시작",12/30/2014,"520,000",0.0%,"520,000",149,149,3,3,미국,미국,,(유)조이앤컨텐츠그룹,청소년관람불가,멜로/로맨스,제이콥 체이스,에밀리 펙
1477,두 번째 엄마,12/31/2014,"520,000",0.0%,"520,000",149,149,3,3,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이민환,윤설희
1477,수색자,,"714,000",0.0%,"2,154,000",149,738,1,6,미국,미국,워너 브러더스 픽쳐스,,,"액션,드라마,어드벤처,서부극(웨스턴)",존 포드,"존 웨인,제프리 헌터,나탈리 우드,베라 마일즈"
1477,아메리칸 섹스 파티,12/30/2014,"520,000",0.0%,"520,000",149,149,3,3,미국,미국,,스크린조이,청소년관람불가,코미디,패트릭 C. 페레즈,아달베르토 알바레즈
1481,SIDOF2014,,"735,000",0.0%,"735,000",147,147,1,2,한국,한국,,,,기타,변재규,
1481,후쿠시마의 미래,4/9/2015,"826,000",0.0%,"978,000",147,206,1,4,한국,한국,(주)리키필름,(주)인디플러그,전체관람가,다큐멘터리,이홍기,김미화
1483,아브라함 계곡,,"941,000",0.0%,"941,000",146,146,1,2,포르투갈,"포르투갈,프랑스,스위스",,,,기타,마누엘 데 올리베이라,
1484,거미의 땅,1/14/2016,"801,000",0.0%,"1,178,000",145,266,1,5,한국,한국,(주)시네마달,(주)시네마달,15세이상관람가,다큐멘터리,"박경태,김동령",
1484,노킹 온 헤븐스 도어,2/28/1998,"872,000",0.0%,"66,230,000",145,"8,800",1,10,독일,"독일,네덜란드",,"(주)엣나인필름,(주)박수엔터테인먼트","15세이상관람가,18세 미만인 자는 관람할 수 없는 등급","드라마,범죄,액션,코미디",토마스 얀,"틸 슈바이거,얀 요셉 리퍼스"
1484,데르수 우잘라,,"947,000",0.0%,"947,000",145,145,1,3,러시아,"러시아,일본",,,,"어드벤처,드라마",,
1484,보바리 부인,,"290,000",0.0%,"3,752,000",145,"1,751",1,7,프랑스,프랑스,,,15세이상관람가,,,
1484,유로파유로파,5/23/1998,"748,000",0.0%,"748,000",145,145,1,3,폴란드,"폴란드,프랑스,독일",,,연소자관람불가,"드라마,전쟁",아그네츠카 홀란드,"줄리 델피,마르코 호프슈나이더"
1489,킹스 스피치,3/17/2011,"1,125,300",0.0%,"5,964,491,800",144,"806,422",2,10,영국,"영국,호주",,(주)화앤담이엔티,12세이상관람가,드라마,톰 후퍼,"콜린 퍼스,제프리 러쉬,헬레나 본햄 카터"
1490,AISFF2014 시네마 올드 앤 뉴,,"670,000",0.0%,"670,000",143,143,1,2,기타,기타,,,,기타,,
1490,PISAF2014-국제학생경쟁 5,,"582,000",0.0%,"582,000",143,143,1,1,기타,기타,,,,애니메이션,,
1490,SIFF2014-경쟁단편 7,,"845,600",0.0%,"845,600",143,143,1,2,한국,한국,,,,기타,,
1490,생 폴의 시계상,,"629,000",0.0%,"629,000",143,143,1,4,프랑스,프랑스,,,,"범죄,드라마",베르트랑 타베르니에,"필립 느와레,자크 데니스"
1490,여름의 조각들,3/26/2009,"742,000",0.0%,"35,796,500",143,"5,345",1,5,프랑스,프랑스,엠케이투 프로덕션즈,(주)영화사구안,12세이상관람가,"드라마,가족",올리비에 아사야스,"줄리엣 비노쉬,제레미 레니에"
1495,벤자민 버튼의 시간은 거꾸로 간다,2/12/2009,"720,000",0.0%,"11,428,099,500",142,"1,740,139",1,3,미국,미국,"파라마운트 픽쳐스,워너 브러더스 픽쳐스","(주)일레븐엔터테인먼트,워너브러더스 코리아(주)",12세이상관람가,"드라마,판타지",데이빗 핀처,"브래드 피트,케이트 블란쳇"
1495,케스,,"947,000",0.0%,"947,000",142,142,1,3,영국,영국,,,,드라마,켄 로치,"데이비드 브래들리,프레디 프레처"
1495,코드 레드,6/19/2014,"713,000",0.0%,"713,000",142,142,2,14,미국,미국,,(주)포커스엔터테인먼트,15세이상관람가,"공포(호러),액션",발레리 밀레브,"폴 로건,마날 엘-페이투리"
1495,프린스 아발란체,,"710,000",0.0%,"710,000",142,142,1,2,미국,미국,,,,"코미디,드라마",데이빗 고든 그린,
1495,항간의 화제,,"818,000",0.0%,"818,000",142,142,1,8,미국,미국,,,,"코미디,범죄,드라마",존 포드,"에드워드 G. 로빈슨,진 아서"
1500,종로의 기적,6/2/2011,"778,000",0.0%,"56,521,300",141,"7,661",1,3,한국,한국,"성소수문화환경을 위한 모임 '연분홍치마',한국게이인권운동단체 친구사이",시네마달,15세이상관람가,다큐멘터리,이혁상,"소준문,정욜,최영수,장병권"
1500,죽은 시인의 사회,5/19/1990,"702,000",0.0%,"702,000",141,141,1,1,미국,미국,터치스톤 픽처스,"(주)드림팩트엔터테인먼트,브에나비스타픽쳐스","12세이상관람가,연소자관람가",드라마,피터 위어,"로빈 윌리엄스,로버트 숀 레오나드,에단 호크"
1502,OL의 성,9/12/2014,"300,000",0.0%,"300,000",140,140,1,1,일본,일본,,(주)제이에이와이이엔터테인먼트,청소년관람불가,공포(호러),마츠우라 히로나오,타카시마 미스즈
1502,X게임2,,"300,000",0.0%,"300,000",140,140,1,1,일본,일본,,,청소년관람불가,"공포(호러),스릴러",야마다 마사후미,
1502,미요리의 숲,8/19/2014,"285,000",0.0%,"285,000",140,140,1,8,일본,일본,,(주)추억을 파는 극장,전체관람가,애니메이션,야마모토 니조우,아오이 유우
1502,블랙 키스,8/28/2014,"1,400,000",0.0%,"1,400,000",140,140,1,7,일본,일본,,시네마 뉴원,청소년관람불가,스릴러,테즈카 마코토,"하시모토 레이카,마츠오카 슌스케,안도 마사노부"
1502,숨바꼭질 : 극장판 - 도시전설,8/15/2014,"300,000",0.0%,"300,000",140,140,1,1,일본,일본,,(주)제이에이와이이엔터테인먼트,15세이상관람가,공포(호러),토리이 야즈,노나카 미사토
1502,우리들의 격정,10/2/2014,"300,000",0.0%,"300,000",140,140,1,1,일본,일본,,(주)제이에이와이이엔터테인먼트,청소년관람불가,성인물(에로),조조 히데오,와카나 히카루
1508,마이애미 바이스,8/17/2006,"816,000",0.0%,"2,712,575,500",139,"420,845",1,6,미국,미국,유니버셜 픽쳐스,UIP코리아,18세관람가,액션,마이클 만,"콜린 파렐,제이미 폭스,공리"
1509,월플라워,4/11/2013,"1,121,800",0.0%,"122,706,700",138,"17,205",1,3,미국,미국,,데이지엔터테인먼트,15세이상관람가,드라마,스티븐 크보스키,"엠마 왓슨,로건 레먼,이즈라 밀러"
1509,청춘예찬,1/2/2014,"880,000",0.0%,"880,000",138,138,3,39,한국,한국,화란지우,주식회사 마운틴픽쳐스,청소년관람불가,드라마,최종운,"김남희,우혜진,강유미,이동휘,고은총,박지민,박진희,장희수,신동언,신윤진,이나리,최동원,이보영,이수아,황정화,김소월,김소월,김수영,김예슬,김예슬,김유리,김지민,박솔나리,장문규,정애화,박주용,오희준"
1511,말하는 건축 시티:홀,10/24/2013,"845,000",0.0%,"42,350,800",137,"5,756",2,13,한국,한국,영화사 못,(주)미디어데이,전체관람가,다큐멘터리,정재은,"유걸,이필훈,최선우,최영길,최희준"
1511,연애의 온도,3/21/2013,"1,058,000",0.0%,"13,799,922,446",137,"1,865,332",24,46,한국,한국,(주)뱅가드스튜디오,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"멜로/로맨스,코미디",노덕,"이민기,김민희,최무성,라미란,장영준,정여진,조치언,박명규,권유진,박병은,하연수,김강현"
1511,축제일,,"904,000",0.0%,"2,278,500",137,346,1,4,프랑스,프랑스,,,전체관람가,코미디,자크 타티,"자크 타티,기 데콩블"
1511,화장,4/9/2015,"929,000",0.0%,"929,000",137,137,1,1,한국,한국,(주)명필름,(주)리틀빅픽쳐스,청소년관람불가,드라마,임권택,"안성기,김규리,김호정,박혜미,윤종호,이소정,이은경,안석환,연우진,김병춘,주현"
1515,러브 코메,,"816,000",0.0%,"816,000",136,136,1,1,일본,일본,,,12세이상관람가,코미디,히라카와 유이치로,"카리나,기타노 키이,타나카 케이"
1515,연애희곡,,"816,000",0.0%,"816,000",136,136,1,1,일본,일본,,,12세이상관람가,"드라마,멜로/로맨스",코카미 쇼지,"후카다 교코,시이나 깃페이"
1517,그랑블루 리마스터링 감독판,7/25/2013,"1,066,000",0.0%,"164,416,079",135,"21,520",1,2,프랑스,"프랑스,이탈리아",,(주)팝파트너스,15세이상관람가,"멜로/로맨스,드라마",뤽 베송,"장 르노,장 마크 바,로잔나 아퀘트"
1517,오오키가의 즐거운 여행 : 신혼지옥편,8/29/2014,"300,000",0.0%,"300,000",135,135,1,1,일본,일본,,(주)제이에이와이이엔터테인먼트,12세이상관람가,코미디,혼다 류이치,타케노우치 유타카
1517,음란한 하숙집 여주인,4/17/2014,"379,000",0.0%,"379,000",135,135,1,6,일본,일본,,(주)영화사폴,청소년관람불가,"드라마,성인물(에로)",나카오 타카오,코토 사키
1517,이웃사람,8/22/2012,"675,000",0.0%,"18,089,137,369",135,"2,434,404",1,1,한국,한국,"영화사 무쇠팔,플로우식스(주),자이온 이엔티(주),(주)누리픽쳐스,히트박스,(주)미스터로맨스",롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,스릴러,김휘,"김윤진,마동석,천호진,김성균,김새론,임하룡,장영남,도지한,차현우,김동현,한재훈,박인규,유재현"
1517,인 더 블러드,10/1/2014,"945,000",0.0%,"945,000",135,135,1,1,미국,미국,,브릿지웍스 엔터테인먼트(주),청소년관람불가,"액션,범죄,스릴러",존 스톡웰,"지나 카라노,캠 지갠뎃"
1517,좋은 친구들,3/28/2013,"945,000",0.0%,"10,654,500",135,"1,393",1,41,한국,한국,"주니파워픽처스(주),판타지웍스엔터",(주)마인스 엔터테인먼트,청소년관람불가,액션,진형태,"연정훈,이지훈,키타무라 카즈키,최정원,김영훈,이찬영,구필우,성혁"
1523,맘마미아!,9/3/2008,"873,000",0.0%,"29,688,304,250",134,"4,578,132",1,9,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"멜로/로맨스,뮤지컬",필리다 로이드,"아만다 사이프리드,메릴 스트립,콜린 퍼스"
1523,세일러복과 기관총,,"874,000",0.0%,"874,000",134,134,1,2,일본,일본,,,,"멜로/로맨스,액션",소마이 신지,
1525,그들이 죽었다,12/10/2015,"785,800",0.0%,"785,800",133,133,1,2,한국,한국,사십이,㈜인디스토리,15세이상관람가,"판타지,드라마",백재호,"김상석,이화,백재호,권성모,김태희,조수향"
1525,돼지의 왕,11/3/2011,"692,000",0.0%,"152,301,300",133,"19,792",1,9,한국,한국,"주식회사 다다쇼,돼지의 왕 제작위원회",KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),청소년관람불가,"애니메이션,스릴러",연상호,"김꽃비,김혜나,박희본,오정세,양익준,경순,연상호,허지웅,조영각,조영각,조영빈,김민찬,하명석,최규석,오승준"
1525,문감독 예고편 : 40MIN,,"659,000",0.0%,"659,000",133,133,1,22,한국,한국,,,,,문병곤,
1525,바이 바이 몽키,,"872,000",0.0%,"872,000",133,133,1,2,이탈리아,"이탈리아,프랑스",,,,기타,마르코 페레리,
1525,버베리안 스튜디오,,"849,000",0.0%,"849,000",133,133,1,3,영국,영국,,,,공포(호러),,"토비 존스,코시모 퍼스코"
1525,코뿔소의 계절,1/16/2014,"845,000",0.0%,"845,000",133,133,5,33,이란,"이란,터키",,씨네그루(주)다우기술,청소년관람불가,드라마,바흐만 고바디,"모니카 벨루치,베로즈 보소기,벨심 빌긴,일마즈 에르도간"
1531,아파치요새,5/1/1971,"646,000",0.0%,"646,000",132,132,1,4,미국,미국,,,,서부극(웨스턴),존 포드,"셜리 템플,헨리 폰다,존 웨인"
1531,"오슬로, 8월 31일",,"660,000",0.0%,"660,000",132,132,1,4,노르웨이,노르웨이,,,,드라마,요아킴 트리에,앤더스 다니엘슨 라이
1531,인디포럼2014 너를 기다리는 동안,,"792,000",0.0%,"792,000",132,132,1,3,한국,한국,,,,기타,"김소현,이지민,박혜민,장성지,김영관",
1531,케빈에 대하여,7/26/2012,"1,146,500",0.0%,"366,148,000",132,"46,380",1,2,영국,"영국,미국",,(주)티캐스트,청소년관람불가,"드라마,스릴러",린 램지,"틸다 스윈튼,이즈라 밀러,존 C. 레일리"
1535,당신은 아직 아무것도 보지 못했다,11/22/2012,"1,022,000",0.0%,"42,502,000",131,"5,418",1,3,프랑스,프랑스,,(주)영화사 조제,15세이상관람가,드라마,알랭 레네,"사빈느 아제마,마티유 아말릭,램버트 윌슨,미셸 피콜리"
1535,순례여행,,"756,000",0.0%,"756,000",131,131,1,6,미국,미국,,,,드라마,존 포드,
1535,운명의 산 낭가 파르밧,12/12/2013,"689,000",0.0%,"5,078,000",131,805,4,19,독일,독일,,주식회사 마운틴픽쳐스,전체관람가,드라마,요셉 빌스마이어,"플로리안 슈테터,안드레아스 토비아스"
1535,조디악,8/15/2007,"656,000",0.0%,"1,130,577,500",131,"172,339",1,3,미국,미국,"워너 브러더스 픽쳐스,파라마운트 픽쳐스",워너브러더스 코리아(주),15세이상관람가,"범죄,드라마,스릴러",데이빗 핀처,"제이크 질렌할,마크 러팔로,로버트 다우니 주니어,안소니 에드워즈,브라이언 콕스,찰스 플라이셔"
1535,친구사이?,12/17/2009,"745,000",0.0%,"34,598,536",131,"5,249",1,7,한국,한국,"청년필름(주),한국게이인권운동단체 친구사이",청년필름(주),15세이상관람가,"드라마,멜로/로맨스",김조광수,"서지후,이제훈,문성권,이채은,이선주"
1540,뇌남,2/27/2014,"1,040,000",0.0%,"1,040,000",130,130,1,1,일본,일본,,더컨텐츠콤(주),청소년관람불가,"범죄,미스터리,액션,드라마",타키모토 토모유키,"이쿠타 토마,마츠유키 야스코,에구치 요스케"
1540,데드 스노우 2,,"1,120,000",0.0%,"1,120,000",130,130,1,7,노르웨이,노르웨이,,(주)아컴스튜디오,청소년관람불가,공포(호러),토미 위르콜라,"마틴 스타,데릭 미어스"
1540,마이너클럽,11/25/2014,"1,170,000",0.0%,"1,170,000",130,130,1,7,한국,한국,(주)영화사얼굴,(주)아컴스튜디오,청소년관람불가,"멜로/로맨스,액션",이원우,"서영,이슬이,이완희,장정환,황수환,김도희,김민수,김아정,김형진,노은지,송유진"
1540,무간지옥 - 아웃 오브 인페르노,1/22/2014,"1,040,000",0.0%,"1,040,000",130,130,1,1,홍콩,"홍콩,중국",,더컨텐츠콤(주),12세이상관람가,"드라마,액션,스릴러","옥사이드 팽 천,대니 팽","유청운,고천락,이심결"
1540,미녀 파이터 : 그녀들의 전쟁,10/2/2014,"1,100,000",0.0%,"1,100,000",130,130,1,6,일본,일본,,(주)아컴스튜디오,청소년관람불가,액션,사카모토 코이치,"하가 유리아,타다 아사미,미사키 아야메,코이케 리나"
1540,보리밭을 흔드는 바람,11/2/2006,"871,000",0.0%,"85,749,200",130,"13,092",1,2,영국,"영국,독일,아일랜드,이탈리아",,(주)동숭아트센터,15세관람가,드라마,켄 로치,"킬리언 머피,리암 커닝햄"
1540,스콜피온 인 러브,3/21/2014,"1,040,000",0.0%,"1,040,000",130,130,1,1,스페인,스페인,,더컨텐츠콤(주),청소년관람불가,"액션,드라마",산티아고 잔노우,"알렉스 곤잘레스,미구엘 앙겔 실베스트르,카를로스 바르뎀,주디스 디아카테"
1540,카니발 - 피의 만찬,3/27/2014,"1,040,000",0.0%,"1,040,000",130,130,1,1,미국,미국,,더컨텐츠콤(주),청소년관람불가,"스릴러,드라마,공포(호러)",짐 미클,"빌 세이지,엠버 칠더스,줄리아 가너"
1540,텃밭,,"673,000",0.0%,"673,000",130,130,1,8,한국,한국,,,,다큐멘터리,오현진,
1540,퍼즐,9/18/2014,"1,170,000",0.0%,"1,170,000",130,130,1,5,일본,일본,,(주)아컴스튜디오,청소년관람불가,공포(호러),나이토 에이스케,"노무라 슈헤이,카호"
1540,풀어헤쳐진 말들,,"843,000",0.0%,"843,000",130,130,1,3,미국,미국,,,,다큐멘터리,,
1540,힐링메이트,11/12/2014,"1,106,000",0.0%,"1,106,000",130,130,1,8,한국,한국,(주)스크린다,(주)아컴스튜디오,청소년관람불가,드라마,신종걸,"이유리,이홍선,김미진"
1552,7인의 무뢰한,,"790,000",0.0%,"790,000",129,129,1,5,미국,미국,,,,서부극(웨스턴),버드 보에티처,"랜돌프 스콧,게일 러셀"
1552,리턴매치,3/6/2014,"644,000",0.0%,"644,000",129,129,1,15,한국,한국,,㈜인디스토리,전체관람가,멜로/로맨스,"김용완,선종훈","정연주,이지훈,유순웅,정연주,신혜선"
1554,5월 이후,,"824,000",0.0%,"824,000",128,128,1,2,프랑스,프랑스,,,,드라마,올리비에 아사야스,롤라 크레톤
1554,SIFF2014-경쟁단편 5,,"751,600",0.0%,"751,600",128,128,1,2,한국,한국,,,,기타,,
1554,밀레니엄 제 1부 : 여자를 증오한 남자들,1/5/2012,"672,000",0.0%,"25,722,500",128,"3,285",1,3,스웨덴,"스웨덴,덴마크",,팝엔터테인먼트,청소년관람불가,스릴러,닐스 아르덴 오플레브,"마이클 니크비스트,누미 라파스"
1554,오델로,,"646,000",0.0%,"646,000",128,128,1,3,미국,"미국,영국",,,,"드라마,멜로/로맨스",올리버 파커,"로렌스 피쉬번,이렌느 야곱"
1554,프라이버시,6/13/2013,"846,000",0.0%,"1,346,000",128,228,3,42,미국,미국,,(주)나우콘텐츠,15세이상관람가,스릴러,요르그 일레,"존 쉐퍼드,지나 부쉬"
1554,화이트 갓,4/2/2015,"1,016,000",0.0%,"1,016,000",128,128,1,3,헝가리,"헝가리,독일,스웨덴",,(주)나이너스엔터테인먼트,15세이상관람가,"드라마,스릴러",코르넬 문드럭초,"조피아 프소타,산도르 즈소테르"
1560,걸 온 더 브릿지,4/8/2000,"527,000",0.0%,"527,000",127,127,1,4,프랑스,프랑스,프랑스 2 Cinema,,18세관람가,"드라마,멜로/로맨스",빠트리스 르꽁트,"바네사 파라디,다니엘 오떼이유"
1560,빵과 장미,5/24/2002,"836,000",0.0%,"2,928,000",127,410,1,3,영국,영국,,㈜영화사 백두대간,18세관람가,드라마,켄 로치,애드리언 브로디
1560,욕망의 하녀,5/22/2014,"335,000",0.0%,"335,000",127,127,1,5,일본,일본,,(주)영화사폴,청소년관람불가,드라마,토모마츠 나오유키,"후지타 히로시,노가미 마사요시"
1563,초콜릿,2/23/2001,"636,000",0.0%,"1,140,000",126,183,1,4,미국,미국,(주)태원엔터테인먼트,,12세관람가,멜로/로맨스,라세 할스트롬,"줄리엣 비노쉬,주디 덴치"
1564,4월 이야기,4/8/2000,"903,000",0.0%,"31,668,000",125,"4,444",1,3,일본,일본,록웰아이즈 (ロックウェルアイズ),(주)팝파트너스,"12세이상관람가,12세관람가","멜로/로맨스,드라마",이와이 슌지,"마츠 다카코,후지이 카오리"
1564,네비게이터,,"842,000",0.0%,"842,000",125,125,1,3,영국,"영국,독일,스페인",,,,"코미디,드라마",켄 로치,"딘 앤드류스,토마스 크레이그"
1566,네 아들,,"680,000",0.0%,"680,000",124,124,1,7,미국,미국,,,,기타,존 포드,"제임스 홀,랄프 부쉬맨"
1566,인디포럼2014 필름1,,"744,000",0.0%,"744,000",124,124,1,1,한국,한국,,,,기타,"김태용,박찬옥,정지우,봉준호",
