■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2013-01-01~2013-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
2490,노곤한 겨울,,"39,736",0.0%,"39,736",30,30,1,3,한국,한국,,,,드라마,오창민,"오창민,이응재"
2490,눈,,"21,450",0.0%,"21,450",30,30,1,3,터키,터키,,,,드라마,에롤 민타스,
2490,다른 사람의 구두,,"21,390",0.0%,"21,390",30,30,1,3,불가리아,불가리아,,,,"미스터리,드라마",네다 모르포바,
2490,달의 목소리,,"140,000",0.0%,"140,000",30,30,1,3,이탈리아,"이탈리아,프랑스",,,,"어드벤처,코미디,드라마",페데리코 펠리니,"로베르토 베니니,파올로 빌라지오"
2490,덕 크로싱,,"21,450",0.0%,"21,450",30,30,1,3,스페인,스페인,,,,다큐멘터리,콜도 알만도즈,
2490,러스티 맨,,"150,000",0.0%,"150,000",30,30,1,3,미국,미국,,,,"액션,드라마,서부극(웨스턴)","니콜라스 레이,로버트 패리쉬","수잔 헤이워드,로버트 미첨"
2490,마지막 중독,4/19/2013,"150,000",0.0%,"150,000",30,30,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,성인물(에로),이세일,김지원
2490,몽정애2-기막힌 상상,,"150,000",0.0%,"150,000",30,30,1,1,한국,한국,,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이세일,"윤제훈,강유키,조윤아,심은지"
2490,반다의 방,,"140,000",0.0%,"140,000",30,30,1,3,포르투갈,"포르투갈,독일,스위스,이탈리아",,,,드라마,페드로 코스타,"반다 두아트,레나 두아트"
2490,사랑은 너무 복잡해,3/11/2010,"212,000",0.0%,"1,741,964,000",30,"234,113",1,3,미국,미국,유니버셜 픽쳐스,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"멜로/로맨스,코미디",낸시 마이어스,"메릴 스트립,알렉 볼드윈,스티브 마틴"
2490,사무라이,,"21,450",0.0%,"21,450",30,30,1,3,그리스,그리스,,,,드라마,,
2490,삶의 무한 반복,,"21,450",0.0%,"21,450",30,30,1,3,기타,기타,,,,다큐멘터리,블라디미르 피스쿠노비치,
2490,세 여자의 맛있는 불륜,,"150,000",0.0%,"150,000",30,30,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이세일,"강영웅,윤보리,손유진"
2490,아라라트 산,,"21,450",0.0%,"21,450",30,30,1,3,기타,기타,,,,드라마,르노 아르마네,
2490,올드 마운틴,,"21,450",0.0%,"21,450",30,30,1,3,세르비아,세르비아,,,,드라마,고란 스탄코비치,
2490,욕망의 코스프레,2/25/2013,"210,000",0.0%,"210,000",30,30,1,1,일본,일본,,오퍼스픽쳐스(유),청소년관람불가,드라마,타나다 유키,
2490,인내,,"21,450",0.0%,"21,450",30,30,1,3,헝가리,헝가리,,,,드라마,,
2490,중편초청 섹션2,,"210,000",0.0%,"210,000",30,30,1,2,한국,한국,,,,,,
2490,챔피언,,"21,450",0.0%,"21,450",30,30,1,3,에스토니아,에스토니아,,,,드라마,,
2490,키르콘키라 마을,,"21,450",0.0%,"21,450",30,30,1,3,핀란드,핀란드,,,,드라마,엘리즈 피에타릴라,
2490,평화유지군,,"21,390",0.0%,"21,390",30,30,1,3,덴마크,덴마크,,,,SF,피터 곤스타인,
2490,플랜B로 가자!,,"21,450",0.0%,"21,450",30,30,1,3,스페인,스페인,,,,드라마,,
2516,SESIFF 국제경쟁1 드라마,,"153,000",0.0%,"153,000",29,29,1,2,,,,,,,,
2516,골든 타임,,"26,068",0.0%,"26,068",29,29,1,4,일본,일본,,,,애니메이션,이나바 타쿠야,
2516,내가 살인범이다,11/8/2012,"252,000",0.0%,"20,392,518,000",29,"2,729,827",1,6,한국,한국,"(주)다세포클럽,(주)쇼박스",(주)쇼박스,청소년관람불가,"액션,스릴러",정병길,"정재영,박시후,최원영,김영애,정건영,장규미,장금단,권귀덕,정용견,정진근,금경배,김경석,최신호,최은애,강봉성,이상문,박윤호,이용희,박규범,백동현,서강호,오병호,유희원,윤봉철,배성우,손종학,한제인,최희진,장광,조은지"
2516,마법사,,"150,000",0.0%,"150,000",29,29,1,3,스웨덴,스웨덴,,,,드라마,잉마르 베리만,"막스 본 시도우,잉그리드 서린"
2516,배니싱 포인트,,"72,500",0.0%,"72,500",29,29,1,2,캐나다,캐나다,,,,다큐멘터리,,
2516,붉은 모란 - 돌아온 오류,,"116,000",0.0%,"116,000",29,29,1,1,일본,일본,,,,액션,,
2516,술취한 영혼,,"141,000",0.0%,"141,000",29,29,1,3,미국,미국,,,,애니메이션,크리스 설리반,
2516,야마모리 클립공장,,"171,500",0.0%,"171,500",29,29,1,2,일본,일본,,,,"코미디,멜로/로맨스",,
2516,의리의 무덤,,"116,000",0.0%,"116,000",29,29,1,1,일본,일본,,,,"액션,범죄",후카사쿠 킨지,"타키가와 유미,타나카 쿠니"
2516,춘정,,"87,000",0.0%,"87,000",29,29,1,2,한국,한국,㈜인디스토리,,,드라마,이미랑,김소희
2516,친절한 마음과 화관,,"150,000",0.0%,"200,000",29,37,1,4,영국,영국,,,15세이상관람가,코미디,로버트 해머,
2516,탄소광 시대,,"48,343",0.0%,"48,343",29,29,1,2,캐나다,캐나다,,,,다큐멘터리,에이미 밀러,
2516,하트 비트,11/25/2010,"203,000",0.0%,"37,304,500",29,"5,147",1,2,캐나다,캐나다,알리앙스 알틀란티스 비바필름,㈜씨에이엔,청소년관람불가,"드라마,멜로/로맨스",자비에 돌란,"모니아 초크리,니엘스 슈나이더,자비에 돌란"
2516,할리마,,"48,343",0.0%,"48,343",29,29,1,2,독일,독일,,,,드라마,보리스 샤르슈미트,
2516,해리 딘 스탠턴의 초상,,"145,000",0.0%,"145,000",29,29,1,3,스위스,스위스,,,,다큐멘터리,,
2516,황소와 도깨비,,"26,068",0.0%,"26,068",29,29,1,4,한국,한국,,,,애니메이션,김정호,
2532,SESIFF 국제경쟁3 코미디,,"140,000",0.0%,"140,000",28,28,1,2,,,,,,,,
2532,긴 이별,,"48,750",0.0%,"63,088",28,51,1,5,한국,한국,,,,,임흥순,
2532,"내일도 꼭, 엉클조",,"140,000",0.0%,"140,000",28,28,1,2,한국,한국,,,,다큐멘터리,"하시내,최우영",
2532,두 바퀴면 충분해요,,"46,676",0.0%,"46,676",28,28,1,2,아일랜드,아일랜드,,,,다큐멘터리,베리 진 머피,
2532,레이디 채털리,7/11/2007,"251,000",0.0%,"100,279,500",28,"14,709",1,1,프랑스,프랑스,,(주)영화사 진진,청소년관람불가,"멜로/로맨스,드라마",파스칼 페랑,"마리나 핸즈,장 루이스 콜로흐"
2532,베를린의 밤,,"132,000",0.0%,"132,000",28,28,1,3,서독,"서독,미국",,,,"드라마,미스터리,스릴러",잉마르 베리만,"데이빗 캐러딘,리브 울만"
2532,블랙 아웃+100m위의 고독,,"140,000",0.0%,"140,000",28,28,1,1,,,,,,,,
2532,블랙비너스,1/4/2011,"191,000",0.0%,"1,567,000",28,247,1,4,프랑스,"프랑스,이탈리아,벨기에",,,,드라마,압델라티프 케시시,
2532,숭시,,"48,750",0.0%,"48,750",28,28,1,5,한국,한국,,,,기타,임흥순,
2532,오래된 지도,,"46,676",0.0%,"46,676",28,28,1,2,프랑스,프랑스,,,,애니메이션,보팔,
2532,오퍼나지 - 비밀의 계단,2/14/2008,"238,000",0.0%,"1,127,243,500",28,"173,610",1,6,스페인,"스페인,멕시코",,"(주)프라임엔터테인먼트,(주)유레카픽쳐스",15세이상관람가,"드라마,미스터리,스릴러",후안 안토니오 바요나,"벨렌 루에다,로저 프린셉"
2532,유치찬란한 신데렐라,,"48,750",0.0%,"48,750",28,28,1,5,한국,한국,,,,드라마,이종우,
2532,자동차의 꿈,,"46,676",0.0%,"46,676",28,28,1,2,스페인,스페인,,,,다큐멘터리,오스카 클레멘테 갈란,
2532,제5원소,7/17/1997,"245,000",0.0%,"245,000",28,28,1,1,프랑스,프랑스,고몽,,중학생이상관람가,"SF,액션,스릴러,어드벤처",뤽 베송,"브루스 윌리스,게리 올드만,밀라 요보비치"
2532,톰의 특별한 식탁,,"70,000",0.0%,"70,000",28,28,1,2,네덜란드,네덜란드,,,,다큐멘터리,,
2532,홀 인 더 헤드,,"136,000",0.0%,"136,000",28,28,1,3,미국,미국,,,,"코미디,드라마",프랭크 카프라,"프랭크 시내트라,에드워드 G. 로빈슨"
2548,SIFF2013-경쟁단편 9,,"161,000",0.0%,"161,000",27,27,1,1,,,,,,기타,,
2548,“위 약관에 동의합니다”,,"135,000",0.0%,"135,000",27,27,1,3,미국,미국,,,,다큐멘터리,,
2548,나인,12/31/2009,"185,000",0.0%,"3,729,452,500",27,"491,162",1,3,미국,"미국,이탈리아",,(주)시너지하우스 (시너지),15세이상관람가,"멜로/로맨스,뮤지컬",롭 마샬,"다니엘 데이 루이스,마리온 꼬띨라르,페넬로페 크루즈,니콜 키드먼"
2548,네오리얼리즘 강의,,"82,500",0.0%,"82,500",27,27,1,1,이탈리아,이탈리아,,,,,지안니 보차키,
2548,늑대와 돼지와 인간,,"108,000",0.0%,"108,000",27,27,1,1,일본,일본,,,,,,
2548,두 번 줄넘기,,"81,000",0.0%,"81,000",27,27,1,2,한국,한국,,,,,이지환,
2548,몰리 맥스웰,,"229,000",0.0%,"229,000",27,27,1,2,캐나다,캐나다,,,,드라마,,
2548,바람 속의 암탉,,"128,000",0.0%,"128,000",27,27,1,2,일본,일본,,,,드라마,오즈 야스지로,
2548,세 얼간이 감독판,8/18/2011,"189,000",0.0%,"37,921,000",27,"4,599",1,1,인도,인도,,"와이드 릴리즈(주),필라멘트픽쳐스",12세이상관람가,"코미디,드라마",라즈쿠마르 히라니,"아미르 칸,마드하반,셔먼 조쉬,카리나 카푸르"
2548,신화속의 여인: 할리우드의 안나 마냐니,,"82,500",0.0%,"82,500",27,27,1,1,이탈리아,이탈리아,,,,,마르코 스파뇰리,
2548,중편초청 섹션 4,,"188,400",0.0%,"188,400",27,27,1,2,한국,한국,,,,,,
2548,텔레비전,,"135,000",0.0%,"135,000",27,27,1,2,기타,"기타,독일",,,,드라마,모스타파 사르와르 파루키,
2548,헤르츠 프랑크 회고전 1,,"67,500",0.0%,"67,500",27,27,1,1,,,,,,,,
2561,"82년 여름, 프랑크 자파가 시실리에 왔을 때",,"156,000",0.0%,"156,000",26,26,1,2,이탈리아,이탈리아,,,,,살보 쿠치아,
2561,가깝고 소중한,,"24,400",0.0%,"24,400",26,26,1,3,독일,독일,,,,애니메이션,"막스 스퇴어,미하엘 지버",
2561,가을의 포페티,,"24,400",0.0%,"24,400",26,26,1,3,프랑스,"프랑스,캐나다",,,,애니메이션,"앙트완 랑쇼,피에르 뤽 글란존",
2561,다이너마이트맨,,"155,000",0.0%,"155,000",26,26,1,2,한국,한국,,,15세이상관람가,"드라마,범죄,액션",정혁원,
2561,매드맥스,7/26/1980,"124,000",0.0%,"790,000",26,146,1,2,미국,미국,케네디 밀러 프로덕션즈,,국민학생관람불가,"SF,액션",조지 밀러,"멜 깁슨,조안 사무엘"
2561,뮤지엄 아워스,1/23/2014,"208,000",0.0%,"208,000",26,26,1,1,오스트리아,"오스트리아 ,미국",,(주)영화사 조제,15세이상관람가,드라마,젬 코엔,"메리 마가렛 오하라,바비 소머,엘라 핏플리츠"
2561,미드나잇 미트 트레인,8/21/2008,"204,500",0.0%,"1,965,662,500",26,"290,363",1,4,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"공포(호러),범죄,스릴러",기타무라 류헤이,"브래들리 쿠퍼,레슬리 빕"
2561,바보사냥,12/1/1984,"165,000",0.0%,"165,000",26,26,1,2,한국,한국,(주)화천공사,,연소자관람불가,드라마,김기영,"최재호,김인문"
2561,새미의 어드벤쳐 2,8/1/2012,"130,000",0.0%,"10,856,334,000",26,"1,457,406",1,2,벨기에,벨기에,,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처",벤 스타센,"아이유,이기광,김원효"
2561,스텔라 댈러스,,"122,000",0.0%,"122,000",26,26,1,3,미국,미국,,,,드라마,킹 비더,"바바라 스탠윅,존 볼즈"
2561,우리가 시도라도 했다면,,"24,400",0.0%,"24,400",26,26,1,3,오스트리아,오스트리아,,,,애니메이션,레인홀드 비드너,
2561,유리 에스포시토,,"160,000",0.0%,"160,000",26,26,1,2,이탈리아,이탈리아,,,,,알레시오 파바,
2561,작은 마을의 봄,,"124,000",0.0%,"124,000",26,26,1,4,중국,중국,,,,"드라마,멜로/로맨스",,아웨이 리우
2561,집,,"28,644",0.0%,"28,644",26,26,1,11,한국,한국,,,,애니메이션,김왕걸,"이승환,이승환,이승환"
2561,할리마의 길,,"153,000",0.0%,"153,000",26,26,1,2,크로아티아,"크로아티아,보스니아",,,,기타,,
2576,거짓말 섹스가 좋아,7/4/2013,"50,000",0.0%,"50,000",25,25,1,4,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이세일,"김지원,조동혁,이동준"
2576,꽃미남 연쇄 테러 사건,7/26/2007,"197,000",0.0%,"594,279,500",25,"98,284",1,2,한국,한국,"SM픽쳐스,폴룩스픽쳐스(주)","영화사청어람(주),(주)엠엔에프씨",12세이상관람가,코미디,이권,"권병길,이새별,김기범,김석주,강인,김종운(예성),이성민,류정아,박정수(이특),신동희(신동),이혁재(은혁),한경,김희철(희철),김효섭,김미애,김흥민,동해,김려욱(려욱),신동,시원,권유리,황다은,조은희,박태호,한소영,변승현,김가람,고경진,유승엽,이희택,최영석"
2576,노아의 홍수,,"157,000",0.0%,"209,500",25,42,1,2,이스라엘,이스라엘,,,15세이상관람가,드라마,기 나티브,
2576,러브픽션,2/29/2012,"139,000",0.0%,"13,200,551,500",25,"1,726,227",1,3,한국,한국,"(주)삼거리픽쳐스,(주)판타지오",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"멜로/로맨스,코미디",전계수,"하정우,공효진,이병준,지진희,유인나,최유화,전수지,장동찬,정동철,최재용,최준용,이원함,박재한,이규원,이규희,김재화,차은재,아용주,박준면,조희봉,박영수,서현우"
2576,레스터레이션,,"160,000",0.0%,"160,000",25,25,1,2,이스라엘,이스라엘,,,,,,
2576,로마,,"116,000",0.0%,"116,000",25,25,1,3,이탈리아,"이탈리아,프랑스",,,,"코미디,드라마",페데리코 펠리니,"피오나 플로렌스,만 메이트랜드"
2576,맛있는 섹스 - 인연,6/27/2013,"50,000",0.0%,"50,000",25,25,1,5,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",이세일,"양민영,이경민,조용복,유반희,이득진"
2576,밀양전,,"150,000",0.0%,"150,000",25,25,1,2,한국,한국,,,,다큐멘터리,박배일,
2576,아련한 봄 빛,,"192,000",0.0%,"232,000",25,33,1,8,캐나다,"캐나다,중국",,(주)영화사 진진,12세이상관람가,다큐멘터리,유순,
2576,운전 어디서 배웠니?,,"125,000",0.0%,"125,000",25,25,1,3,독일,독일,,,,다큐멘터리,,
2576,"인디애니페스트2013-스톱모션, 파급(波及)",,"144,000",0.0%,"144,000",25,25,1,1,한국,한국,,,,,,
2576,인헤리턴스,6/20/2013,"193,000",0.0%,"193,000",25,25,2,11,프랑스,"프랑스,이스라엘,터키,팔레스타인",,(주)에스와이코마드,청소년관람불가,드라마,히암 압바스,"합시아 헤지,히암 압바스,아쉬라프 바홈,톰 페인,클라라 코우리"
2576,전망 좋은 방-맛있는 섹스,12/19/2012,"50,000",0.0%,"190,000",25,45,1,4,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이세일,"강유키,이경민"
2576,제15회 SIYFF-경쟁 13+ 1,,"78,000",0.0%,"78,000",25,25,1,1,,,,,,,,
2590,365,,"14,400",0.0%,"14,400",24,24,1,2,한국,한국,,,,애니메이션,박기완,
2590,SESIFF 국제경쟁6 스타일,,"144,000",0.0%,"144,000",24,24,1,2,,,,,,,,
2590,게이트키퍼,,"120,000",0.0%,"120,000",24,24,1,3,이스라엘,"이스라엘,프랑스,독일,벨기에",,,,다큐멘터리,,
2590,꿍따리 유랑단,12/1/2011,"104,000",0.0%,"942,000",24,179,1,2,한국,한국,"(주)사람과사람,나눔엔터테인먼트,(주)키노아이디엠씨",(주)키노아이디엠씨,전체관람가,다큐멘터리,김영진,"강원래,최재식,조성진"
2590,단편영화전-SECTION 5,,"119,200",0.0%,"119,200",24,24,1,1,한국,한국,,,15세이상관람가,,,
2590,당신,,"48,000",0.0%,"48,000",24,24,1,2,한국,한국,,,,"다큐멘터리,기타",송민주,
2590,돈 파스콸레(뉴욕메트로폴리탄오페라),3/18/2011,"120,000",0.0%,"8,470,000",24,358,1,1,미국,미국,,(주)에이치엠엔,전체관람가,"기타,뮤지컬",,
2590,"똑똑똑, 안녕하세요. 천사입니다",,"7,125",0.0%,"74,949",24,130,1,6,한국,한국,,,전체관람가,애니메이션,김윤희,
2590,라이프 오브 브라이언,,"112,000",0.0%,"112,000",24,24,1,2,잉글랜드,잉글랜드,,,,코미디,테리 존스,"그래햄 캡맨,존 클리즈"
2590,밤그림자,,"14,400",0.0%,"14,400",24,24,1,2,한국,한국,,,,애니메이션,이선정,
2590,보청기,,"48,000",0.0%,"48,000",24,24,1,2,한국,한국,,㈜인디스토리,,드라마,김양희,
2590,보통 아버지,,"14,400",0.0%,"14,400",24,24,1,2,한국,한국,,,,애니메이션,,
2590,사라지고 또렷해지는,,"14,400",0.0%,"46,400",24,82,1,2,한국,한국,,,,애니메이션,김윤지,
2590,샤부 야쿠자,,"96,000",0.0%,"96,000",24,24,1,1,일본,일본,,,,액션,호소노 타츠오키,"야쿠쇼 코지,사오토메 아이,와타나베 마사유키"
2590,암컷은 157m 위에 있다,,"14,400",0.0%,"14,400",24,24,1,2,한국,한국,,,,애니메이션,손영득,
2590,오래된 사진,,"48,000",0.0%,"48,000",24,24,1,2,한국,한국,,,,드라마,박단비,
2590,지퍼,,"14,400",0.0%,"14,400",24,24,1,2,한국,한국,,,,애니메이션,문형범,
2590,천 개의 등대,,"14,400",0.0%,"14,400",24,24,1,2,한국,한국,,,,애니메이션,,
2590,택시 블루스,12/21/2007,"126,000",0.0%,"3,034,000",24,474,1,3,한국,한국,독립프로덕션빨간눈사람,㈜인디스토리,청소년관람불가,다큐멘터리,최하동하,"정한나,백준수,김병수,김복진,최근호,이상목,유리나,조세영,정연욱,최우석,오지현,이은지"
2590,포 엘렌,8/8/2013,"192,000",0.0%,"192,000",24,24,1,7,미국,미국,,주식회사 루믹스미디어,12세이상관람가,드라마,김소영,"폴 다노,존 헤더,지나 말론"
2590,포크의 여왕 존 바에즈,9/15/2015,"143,000",0.0%,"143,000",24,24,1,2,미국,미국,,(주)나이너스엔터테인먼트,전체관람가,다큐멘터리,매리 워튼,존 바에즈
2590,훌리오와 에밀리아,8/30/2012,"154,000",0.0%,"11,722,500",24,"1,740",1,1,칠레,"칠레,아르헨티나,포르투갈,프랑스",,찬란,청소년관람불가,드라마,크리스티안 히메네즈,"디에고 노구에라,나탈리아 갈가니,트리니다드 곤잘레즈"
2590,"희망버스, 러브 스토리",,"14,400",0.0%,"493,616",24,448,1,3,한국,한국,,,전체관람가,애니메이션,박성미,
2613,극지탐험대,,"28,750",0.0%,"28,750",23,23,1,1,캐나다,캐나다,,,,다큐멘터리,,
2613,너 때문에,,"6,500",0.0%,"33,938",23,71,1,4,한국,한국,,,,애니메이션,성혜진,
2613,로스해: 최후의 바다,,"115,000",0.0%,"115,000",23,23,1,1,뉴질랜드,뉴질랜드,,,,다큐멘터리,피터 영,
2613,모래,,"57,500",0.0%,"57,500",23,23,1,2,영국,"영국,벨기에",,,,다큐멘터리,"가브리엘 만리케,조디 몬테베치",
2613,산적,,"126,000",0.0%,"297,000",23,57,1,1,이탈리아,이탈리아,,,,드라마,레나토 카스텔라니,
2613,"수다, 수다, 수다…",,"6,500",0.0%,"33,938",23,71,1,4,한국,한국,,,,애니메이션,김필성,
2613,숲의 시선: 짐 로렌스의 이미지,,"28,750",0.0%,"28,750",23,23,1,1,캐나다,캐나다,,,,다큐멘터리,,
2613,시르밀리크,,"28,750",0.0%,"28,750",23,23,1,1,캐나다,캐나다,,,,다큐멘터리,자카리아스 쿠눅,
2613,쓰리,9/29/2011,"145,000",0.0%,"71,646,000",23,"8,961",1,1,독일,독일,,(주)티캐스트,청소년관람불가,"코미디,드라마,멜로/로맨스",톰 티크베어,"데비드 스트리에소브,세바스티안 쉬페,소피 로이스"
2613,아빠의 이상한 식성,,"6,500",0.0%,"58,981",23,100,1,4,한국,한국,,,,애니메이션,박현경,
2613,"안녕, 엄마",,"6,500",0.0%,"41,583",23,79,1,4,한국,한국,,,,애니메이션,김효미,
2613,위먼애가,,"57,500",0.0%,"57,500",23,23,1,2,중국,중국,,,,다큐멘터리,진 화칭,
2613,의리의 인력거꾼,,"92,000",0.0%,"92,000",23,23,1,1,일본,일본,,,,,,
2613,일본협객전,10/20/2008,"92,000",0.0%,"92,000",23,23,1,1,일본,일본,,,,드라마,,
2613,저 높은 곳을 향하여,,"138,000",0.0%,"138,000",23,23,1,3,미국,미국,,,,드라마,베라 파미가,"베라 파미가,조슈아 레오나드"
2613,죽거나 혹은 나쁘거나,7/15/2000,"148,000",0.0%,"148,000",23,23,1,1,한국,한국,씨앤피엔터테인먼트(주),,18세관람가,"드라마,액션",류승완,"류승완,박성빈,류승범,김수현,정재영,기주봉,천성훈,안길강,박성일"
2613,중편초청 섹션 3,,"161,000",0.0%,"161,000",23,23,1,2,한국,한국,,,,,,
2613,홈 스윗 홈,,"6,500",0.0%,"33,938",23,71,1,4,한국,한국,,,,애니메이션,장나리,
2631,SIFF2013-경쟁단편 1,,"131,000",0.0%,"131,000",22,22,1,1,한국,,,,,,,
2631,SIFF2013-경쟁단편 7,,"132,000",0.0%,"132,000",22,22,1,1,,,,,,기타,,
2631,광대들,,"110,000",0.0%,"110,000",22,22,1,3,이탈리아,"이탈리아,프랑스",,,,코미디,페데리코 펠리니,
2631,"괜찮아, 임마",,"26,400",0.0%,"26,400",22,22,1,2,한국,한국,,,,드라마,박인철,
2631,남영동1985,11/22/2012,"152,000",0.0%,"2,358,629,601",22,"332,619",1,5,한국,한국,(주)아우라픽처스,"씨너스엔터테인먼트(주),(주)엣나인필름",15세이상관람가,드라마,정지영,"박원상,이경영,명계남,김의성,서동수,이천희,김중기,문성근,우희진,이창진,이후창,최필선,오지혜,배용근,권병길"
2631,떠다니는 섬,,"26,400",0.0%,"26,400",22,22,1,2,한국,한국,,,,"드라마,멜로/로맨스",소준문,"황춘하,김왕근"
2631,랑랑의 예술,,"132,000",0.0%,"132,000",22,22,1,2,독일,독일,,,,다큐멘터리,토마스 그루베,
2631,마리와네뜨의 생,,"106,000",0.0%,"106,000",22,22,1,2,서독,서독,,,,드라마,잉마르 베리만,"로버트 앳존,하인츠 베넨트"
2631,목격자의 밤,,"27,500",0.0%,"27,500",22,22,1,10,한국,한국,,,,"미스터리,드라마",박범,"변요한,곽자형,남문철"
2631,보이는 영화,,"66,000",0.0%,"66,000",22,22,1,2,한국,한국,,,,,,
2631,생산적 활동,,"26,400",0.0%,"26,400",22,22,1,2,한국,한국,한국예술종합학교 미디어콘텐츠센터,,,코미디,오점균,"장경진,박홍순,이민아"
2631,양이 깨어나는 시간,,"26,400",0.0%,"26,400",22,22,1,2,한국,한국,한국영화아카데미,,18세관람가,드라마,김창선,박유밀
2631,침묵의 방,,"66,000",0.0%,"66,000",22,22,1,2,한국,한국,,,,,,
2631,타이페이 카페 스토리,7/7/2011,"132,000",0.0%,"78,382,900",22,"10,278",1,3,대만,대만,,찬란,전체관람가,"드라마,멜로/로맨스",샤오 야 췐,"임진희,계륜미"
2631,평범한 연인들,,"132,000",0.0%,"2,218,000",22,384,1,3,프랑스,프랑스,,,,드라마,필립 가렐,"루이스 가렐,클로틸드 헤스메"
2646,2013 더글라시즘 페스티벌-단편 C,,"140,000",0.0%,"140,000",21,21,1,2,,,,,,,,
2646,괜찮아 미쉘,,"14,401",0.0%,"14,401",21,21,1,2,한국,한국,,,,애니메이션,이문주,
2646,네가네이 : 네 가족을 네 이웃과 같이 사랑하라,,"24,400",0.0%,"24,400",21,21,1,2,한국,한국,,,,드라마,정혜경,
2646,맞선,,"14,443",0.0%,"14,443",21,21,1,2,한국,한국,,,12세이상관람가,애니메이션,수경,
2646,모두가 외로운 별,,"14,443",0.0%,"14,443",21,21,1,2,한국,한국,,,,애니메이션,한병아,
2646,모호크족의 북소리,,"96,000",0.0%,"360,000",21,70,1,2,미국,미국,,,,"드라마,멜로/로맨스",존 포드,"클로데트 콜베트,헨리 폰다"
2646,물의 기원,,"139,000",0.0%,"139,000",21,21,1,1,한국,한국,김응수필름,,12세이상관람가,드라마,김응수,전호식
2646,"미안,미안해",,"24,400",0.0%,"24,400",21,21,1,2,한국,한국,,,,"드라마,가족",변성준,"명계남,김미향"
2646,밍크코트,1/12/2012,"147,000",0.0%,"22,475,600",21,"3,041",1,4,한국,한국,애즈필름,㈜인디스토리,15세이상관람가,드라마,"신아가,이상철","황정민,김미향,정희성,이상철,이재희,노형석,노형석,박상욱,박지만,신아가,신준호"
2646,선라이즈,,"105,000",0.0%,"605,000",21,111,1,1,미국,미국,,,15세이상관람가,,F.W. 무르나우,조지 오브라이언
2646,소중한 나의 친구,,"105,000",0.0%,"105,000",21,21,1,2,싱가포르,싱가포르,,,,,,
2646,어둠 속의 음악,,"98,000",0.0%,"98,000",21,21,1,2,스웨덴,스웨덴,,,,,잉마르 베리만,"마이 제털링,군나르 비에른스트란드"
2646,윌리엄 켄트리지 - 불가능은 없다,,"102,000",0.0%,"102,000",21,21,1,2,미국,미국,,,,다큐멘터리,수잔 솔린스,
2646,이 모든 여인들,,"98,000",0.0%,"98,000",21,21,1,2,스웨덴,스웨덴,,,,,잉마르 베리만,
2646,적인걸: 측천무후의 비밀,10/6/2010,"139,500",0.0%,"3,342,676,500",21,"459,909",2,5,중국,"중국,홍콩",후아위 브라더스 미디어,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,범죄,미스터리,스릴러",서극,"유덕화,양가휘,이빙빙,유가령,등초"
2646,좋은날,,"24,400",0.0%,"24,400",21,21,1,2,한국,한국,,,,드라마,윤순표,
2646,지워버리다,,"14,443",0.0%,"14,443",21,21,1,2,한국,한국,,,,애니메이션,황보새별,정지은
2646,추억이라 부르는 이름의 노래,,"6,195",0.0%,"6,195",21,21,2,3,한국,한국,,,,애니메이션,최진성,
2646,코로넬 블림프,,"94,000",0.0%,"94,000",21,21,1,4,영국,영국,,,,"드라마,멜로/로맨스,전쟁","마이클 파웰,에메릭 프레스버거","로저 리브시,데보라 카"
2646,파주,10/28/2009,"156,500",0.0%,"969,645,600",21,"131,498",1,2,한국,한국,"(주)티피에스컴퍼니,(주)명필름",(주)엠케이픽처스,청소년관람불가,"드라마,멜로/로맨스",박찬옥,"이선균,송요셉,서우,김형용,김해진,나상연,박진수,황현규,주재형,차선희,김도환,이상현,장재호,정경수,이성우,이재필,김준성,오대환,이미도,이대연,우현,이봉규,최욱,손강국,정만식"
