■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2017-01-01~2017-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
2530,라자루스 라이징,7/13/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,청소년관람불가,"액션,범죄",,"마이크 파프,에릭 로버츠"
2530,램페이지3: 백악관 심판의 날,10/19/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,주식회사 루믹스미디어,청소년관람불가,"액션,범죄",우베 볼,
2530,러브 오브 시베리아,10/14/2000,"184,000",0.0%,"715,000",60,237,1,1,러시아,"러시아,이탈리아,체코,프랑스",,,15세관람가,"멜로/로맨스,드라마,사극",니키타 미할코프,"줄리아 오몬드,리차드 해리스,올렉 멘시코프"
2530,로버트: 인형의 저주,8/10/2017,"300,000",0.0%,"300,000",60,60,1,1,영국,영국,,(주)재원엔터테인먼트,청소년관람불가,공포(호러),앤드류 존스,
2530,리브 어게인,4/26/2018,"506,000",0.0%,"506,000",60,60,1,2,미국,미국,,그린나래미디어(주),15세이상관람가,"코미디,드라마",로버트 에드워즈,"크리스토퍼 월켄,앰버 허드"
2530,모스트 데인저러스 게임,8/17/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,"미스터리,액션",,에릭 에트버리
2530,미씨카: 더 네크로맨서,11/2/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,"판타지,범죄,액션",,"애덤 존슨,로버트 제인,케빈 소르보"
2530,바이트: 보이지 않는 위험,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,,,"공포(호러),액션,범죄",알베르토 샤마,코스타스 맨다이어
2530,배니쉬,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,,,"액션,범죄",,"대니 트레조,메이애라 월시"
2530,베터 크리미널,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,,,"액션,드라마,SF",,톰 시즈모어
2530,분신사바 : 소녀의 저주,1/11/2017,"300,000",0.0%,"300,000",60,60,1,1,홍콩,홍콩,,씨네그루(주)키다리이엔티,청소년관람불가,"공포(호러),스릴러",황백기,"찬 긴 팡,장사민,소음음,나란"
2530,불륜백서: 아내와 택배기사,1/4/2017,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,,(주)콘텐츠랩자박,청소년관람불가,"멜로/로맨스,드라마",코시자카 야스시,
2530,블랙 아웃,8/10/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,(주)재원엔터테인먼트,청소년관람불가,"다큐멘터리,공포(호러)",리치 폭스,
2530,비욘드 리뎀션,1/23/2017,"300,000",0.0%,"300,000",60,60,1,1,캐나다,캐나다,,(주)블루브릭,15세이상관람가,액션,브루스 폰테인,"브라이언 호,돈 류,토니 토위,비키 후앙,리나 휜"
2530,사이코메트리,8/2/2017,"300,000",0.0%,"300,000",60,60,1,1,영국,영국,,(주)픽쳐레스크,청소년관람불가,"범죄,스릴러",토마스 로우스,"조 우드콕,코스모 자비스,제임스 코스모"
2530,사탄의 영혼,7/27/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,주식회사 루믹스미디어,청소년관람불가,"공포(호러),스릴러",제프 프루그,
2530,샤크:여죄수 대학살,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,,,"공포(호러),스릴러",짐 위노스키,"도미니크 스웨인,트레이시 로즈"
2530,섹스트립,9/14/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,청소년관람불가,코미디,,
2530,소성리,8/16/2018,"402,000",0.0%,"402,000",60,60,1,5,한국,한국,오지필름,(주)시네마달,12세이상관람가,다큐멘터리,박배일,"도금연,임순분,김의선,강현욱,이상희"
2530,수도원,,"296,000",0.0%,"1,411,000",60,260,1,4,포르투갈,"포르투갈,프랑스",,,,기타,마누엘 데 올리베이라,
2530,스윙어: 금지된사랑,7/12/2017,"300,000",0.0%,"300,000",60,60,1,1,덴마크,덴마크,,미디어소프트,청소년관람불가,"멜로/로맨스,코미디",미켈 문크-팔스,마틴 부크
2530,애셜론:라이즈 오브 더 머신,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,,,"SF,액션,드라마",닉 라이온,"존 해니건,이브 마우로"
2530,앨티튜드,12/15/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,"액션,스릴러",알렉스 머킨,"데니스 리차드,돌프 룬드그렌,조나단 립니키"
2530,앳 유어 도어스텝,,"360,000",0.0%,"360,000",60,60,1,1,스페인,스페인,,,,"드라마,뮤지컬",에두아르드 코르테스,
2530,어느 여죄수의 비밀정사,1/4/2017,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,,(주)콘텐츠랩자박,청소년관람불가,"멜로/로맨스,드라마",야마우치 다이스케,아사쿠라 코토미
2530,어트랙션,6/15/2017,"300,000",0.0%,"300,000",60,60,1,1,러시아,러시아,,윤스,15세이상관람가,SF,표도르 본다르추크,
2530,엘리제궁의 요리사,3/19/2015,"600,000",0.0%,"175,711,500",60,"22,856",1,1,프랑스,프랑스,,판씨네마(주),12세이상관람가,코미디,크리스티앙 뱅상,"까뜨린느 프로,아르띄르 뒤퐁,이폴리트 지라르도"
2530,올 아이 니드,7/13/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,청소년관람불가,"공포(호러),스릴러",,"케이틀린 스테이시,레이첼 멜빈"
2530,올래?! 천사들의 도시편 무삭제,11/21/2017,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,노승탁,
2530,왓치 미 다이,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,,청소년관람불가,공포(호러),토머스 바누엘로스,"존폴 베르투치오,트레이시 애슈본"
2530,인스턴트 데스,8/31/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,청소년관람불가,"액션,스릴러",아라 파이아야,루 페리그노
2530,젊은 미용사의 화끈한 서비스,1/4/2017,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,,(주)콘텐츠랩자박,청소년관람불가,"멜로/로맨스,드라마",하뉴 켄지,나나우미 나나
2530,젊은 형부 무삭제판,1/25/2017,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)픽쳐레스크,(주)픽쳐레스크,청소년관람불가,멜로/로맨스,박은호,"박주빈,위지웅,주예빈,최채일"
2530,조디악-대재앙,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,,,"액션,SF",,"크리스토퍼 로이드,조엘 그레취"
2530,쥬라기 테러,2/9/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,주식회사 루믹스미디어,15세이상관람가,"공포(호러),SF",숀 케인,"제시카 리 켈러,그레그 에비건"
2530,컨버젼스,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,,,"액션,미스터리,스릴러",드류 홀,"클레인 크로포드,미켈티 윌리엄슨"
2530,콜 오브 듀티: 라스트 워,9/21/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,주식회사 루믹스미디어,청소년관람불가,액션,알렉산다르 이비치크,
2530,퀴프초이스,,"417,000",0.0%,"417,000",60,60,1,1,기타,기타,,,,기타,,
2530,키드넵 인 루마니아,1/19/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,주식회사 루믹스미디어,청소년관람불가,드라마,카를로 푸스코,마이클 매드슨
2530,킹 아서: 엑스칼리버의 부활,9/14/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,액션,안토니 스미스,시몬 암스트롱
2530,텔미 하우 아이 다이,9/28/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,"스릴러,액션",,"버지니아 가드너,윌리엄 매포더,마크 롤스톤"
2530,파라메딕스,8/17/2017,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,청소년관람불가,기타,,
2530,파이널 임팩트,3/16/2017,"300,000",0.0%,"300,000",60,60,1,1,캐나다,캐나다,,주식회사 루믹스미디어,15세이상관람가,액션,제이슨 부케,
2530,폴란드1943,3/29/2017,"300,000",0.0%,"300,000",60,60,1,1,독일,"독일,폴란드",,(주)다날엔터테인먼트,15세이상관람가,"드라마,전쟁,액션",미셀 로갈스키,
2530,프리폴게이트,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,,,"액션,범죄,스릴러",말렉 아카드,"D.B. 스위니,사라 버틀러,말콤 맥도웰,이안 고메즈"
2530,할로우-죽음의제물,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,,,,공포(호러),,보자나 노바코빅
2530,행맨,7/12/2017,"300,000",0.0%,"300,000",60,60,1,1,영국,영국,,(주)싸이더스,청소년관람불가,"공포(호러),스릴러",아담 메이슨,"제레미 시스토,케이트 애쉬필드"
2591,경심파,9/14/2017,"132,000",0.0%,"132,000",59,59,5,59,홍콩,홍콩,,(주)케이알씨지,15세이상관람가,"액션,스릴러",오품유,"사정봉,유청운"
2591,다이버 + 핵의 향연,,"295,000",0.0%,"295,000",59,59,1,2,기타,기타,,,,기타,,
2591,런치박스,4/10/2014,"590,000",0.0%,"110,531,000",59,"14,719",1,1,인도,"인도,프랑스,독일",,(주)팝엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",리테쉬 바트라,"이르판 칸,님랏 카우르"
2591,모두 하고 있습니까?,8/6/2004,"406,000",0.0%,"16,196,000",59,"2,674",1,2,일본,일본,,"(주)영화사 진진,(주)스폰지이엔티",18세관람가,코미디,기타노 다케시,"히다리 토키에,하쿠류"
2591,스파이,,"264,000",0.0%,"264,000",59,59,1,3,독일,독일,,,,"멜로/로맨스,스릴러",프리츠 랑,
2591,윌로씨의 휴가,7/1/2008,"530,000",0.0%,"2,311,000",59,352,1,1,프랑스,프랑스,,,,코미디,자크 타티,"자크 타티,나탈리 파스쿠드"
2591,절대 무림 신공,6/1/2017,"134,000",0.0%,"134,000",59,59,5,59,중국,중국,,(주)케이알씨지,12세이상관람가,액션,해도,"한삭,유관성"
2591,지구로 떨어진 사나이,,"306,000",0.0%,"306,000",59,59,1,3,영국,영국,,,,"SF,드라마",니콜라스 로에그,
2591,"지금, 이대로가 좋아요",4/23/2009,"413,000",0.0%,"146,022,000",59,"21,645",1,1,한국,한국,"(주)디엔에이프로덕션,디앤에이프로덕션","(주)스폰지이엔티,스폰지",15세이상관람가,드라마,부지영,"공효진,신민아,서인애"
2591,푸줏간 소년,6/19/1999,"296,000",0.0%,"296,000",59,59,1,3,아이슬란드,"아이슬란드,미국","게펜픽처스,워너 브러더스 픽쳐스",,15세 미만인 자는 관람할 수 없는 등급,"코미디,드라마",닐 조단,"스티븐 레아,피오나 쇼,이몬 오웬"
2601,SICAF2017 시카프의 시선,,"248,000",0.0%,"248,000",58,58,1,1,기타,기타,,,,애니메이션,,
2601,또떼미즘 - 박소담 특집,,"385,000",0.0%,"385,000",58,58,1,4,한국,한국,,,,기타,,
2601,몽키킹 히어로: 손오공과 요괴왕의 대결,1/19/2017,"188,000",0.0%,"188,000",58,58,6,58,중국,중국,,(주)케이알씨지,12세이상관람가,"코미디,액션,판타지",이샤오싱,"진백림,양자산"
2601,무림신공: 벽력화,6/1/2017,"132,000",0.0%,"132,000",58,58,5,58,중국,중국,,(주)케이알씨지,12세이상관람가,"액션,어드벤처",류신의,담요문
2601,무적의 청룡언월도,5/18/2017,"130,000",0.0%,"130,000",58,58,5,58,중국,중국,,(주)케이알씨지,12세이상관람가,액션,유신의,
2601,별난 인연,,"266,000",0.0%,"266,000",58,58,1,3,미국,미국,,,,"코미디,멜로/로맨스",존 카사베츠,"지나 롤랜즈,세이무어 카셀"
2601,소림사 무림 탐정-취의전장,1/5/2017,"196,000",0.0%,"196,000",58,58,5,58,중국,중국,,(주)케이알씨지,12세이상관람가,액션,해도,"한삭,유관성"
2601,소림사 무림쟁패,5/4/2017,"134,000",0.0%,"134,000",58,58,5,58,중국,중국,,(주)케이알씨지,12세이상관람가,액션,해도,"한삭,유관성"
2601,스위티,12/16/1995,"294,000",0.0%,"294,000",58,58,1,4,호주,호주,아레나필름즈,,연소자관람불가,"코미디,드라마",제인 캠피온,"존 달링,제네비에브 레몬"
2601,심야식당,6/18/2015,"580,000",0.0%,"1,047,745,974",58,"132,518",1,1,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,마츠오카 조지,"코바야시 카오루,오다기리 조,타카오카 사키"
2601,아이 인 더 스카이,7/14/2016,"464,000",0.0%,"118,961,200",58,"15,631",1,1,영국,영국,,판씨네마(주),12세이상관람가,"전쟁,스릴러",개빈 후드,"헬렌 미렌,아론 폴,알란 릭맨,제레미 노담,이아인 글렌"
2601,"안녕, 전우치! 도술로봇대결전",10/8/2015,"395,000",0.0%,"92,830,600",58,"13,113",1,8,한국,한국,"(주)얼리버드픽쳐스,(주)쏘울 크리에이티브",(주)리틀빅픽쳐스,전체관람가,애니메이션,김대창,"김율,김새해,정선혜"
2601,일사각오,3/17/2016,"116,000",0.0%,"682,697,500",58,"94,825",1,4,한국,한국,KBS,파이오니아21,12세이상관람가,드라마,"권혁만,고문안","이지형,설지윤,서광재"
2601,자개단추,,"286,000",0.0%,"536,000",58,108,1,3,프랑스,"프랑스,칠레,스페인",,,,다큐멘터리,파트리치오 구즈만,
2601,정사,,"282,000",0.0%,"282,000",58,58,1,3,프랑스,"프랑스,이탈리아",,,,멜로/로맨스,미켈란젤로 안토니오니,"가브리엘 페르제티,모니카 비티,레아 마사리"
2601,조국은 누구의 것이냐,,"156,000",0.0%,"156,000",58,58,1,2,이탈리아,이탈리아,,,,"드라마,전쟁",,알도 기우프레
2601,청연,12/29/2005,"176,000",0.0%,"3,106,824,400",58,"496,061",1,2,한국,한국,코리아픽쳐스(주),코리아픽쳐스(주),12세관람가,드라마,윤종찬,"장진영,김주혁,김응수,한지민,나카무라 토오루,진태현,현종욱,최호진,박상윤,박성진,임정혁,유재명,이승호"
2601,카멜롯의 전설,7/22/1995,"174,000",0.0%,"174,000",58,58,1,2,미국,미국,콜럼비아 픽쳐스 코포레이션,,고등학생이상관람가,"사극,드라마",제리 주커,"리차드 기어,줄리아 오몬드,숀 코네리,벤 크로스"
2601,트래픽,,"284,000",0.0%,"610,000",58,95,1,3,이탈리아,"이탈리아,프랑스",,,,드라마,자크 타티,자크 타티
2601,화차,3/8/2012,"449,000",0.0%,"18,462,898,500",58,"2,436,868",1,3,한국,한국,(주)영화제작소보임,필라멘트픽쳐스,15세이상관람가,미스터리,변영주,"이선균,김민희,조성하,김별,차수연,임남숙,임순옥,장대윤,황남희,박지은,박지혜,송성원,오기민,최덕문,이희준,진선규,최일화,김성태"
2621,SIFF2017-특별단편 1,,"398,500",0.0%,"398,500",57,57,1,3,한국,한국,,,,기타,,
2621,고향의 푸른 잔디,,"171,000",0.0%,"571,000",57,119,1,3,대만,대만,,,,드라마,허우 샤오시엔,"종진도,강령"
2621,나의 계곡은 푸르렀다,,"372,000",0.0%,"2,928,000",57,826,1,1,미국,미국,,,,"드라마,멜로/로맨스,가족",존 포드,"월터 피전,모린 오하라"
2621,뉴턴,,"394,000",0.0%,"394,000",57,57,1,2,인도,인도,,,,드라마,아미트 마수카,
2621,모두 잘 지내고 있다오,,"310,000",0.0%,"522,000",57,100,1,2,이탈리아,"이탈리아,프랑스",,,,드라마,쥬세페 토르나토레,"마르첼로 마스트로얀니,미셸 모건"
2621,비밀객잔의 결투,1/4/2017,"202,000",0.0%,"202,000",57,57,5,57,중국,중국,,(주)케이알씨지,12세이상관람가,"액션,어드벤처,드라마",유신의,
2621,비터 머니,,"343,000",0.0%,"710,000",57,128,1,2,프랑스,"프랑스,홍콩",,,,다큐멘터리,왕빙,
2621,서유기3: 월광보합 리턴즈,1/25/2017,"184,000",0.0%,"184,000",57,57,6,57,중국,중국,,(주)케이알씨지,12세이상관람가,"액션,판타지,코미디",유진위,"한경,당언"
2621,세 번째 사랑,,"288,000",0.0%,"288,000",57,57,1,3,프랑스,프랑스,,,,드라마,끌로드 샤브롤,
2621,실험단편2: 진부한 섹슈얼리티의 단서,,"397,000",0.0%,"397,000",57,57,1,2,기타,기타,,,,기타,,
2621,아빠는 남자를 사랑해,,"564,000",0.0%,"564,000",57,57,1,2,태국,태국,,,,기타,,
2621,제15회 아시아나국제단편영화제 국제경쟁 6,,"284,000",0.0%,"284,000",57,57,1,2,기타,기타,,,,기타,,
2621,카모메 식당,8/2/2007,"332,000",0.0%,"41,364,000",57,"6,246",1,2,일본,일본,,"(주)엔케이컨텐츠,스폰지",전체관람가,드라마,오기가미 나오코,"코바야시 사토미,카타기리 하이리"
2621,페르소나,7/25/2013,"507,000",0.0%,"17,832,000",57,"2,184",1,1,스웨덴,스웨덴,,㈜영화사 백두대간,청소년관람불가,드라마,잉마르 베리만,"리브 울만,비비 안데르손"
2621,허공에의 질주,,"308,000",0.0%,"5,151,000",57,711,1,3,미국,미국,,,,"드라마,범죄",시드니 루멧,"리버 피닉스,크리스틴 라티,주드 허쉬"
2621,현금에 손대지 마라,,"164,000",0.0%,"900,000",57,202,1,4,프랑스,"프랑스,이탈리아",,,15세이상관람가,"드라마,액션,범죄",자크 베케르,"장 가뱅,르네 다리,도라 돌"
2637,007 골드핑거,,"168,000",0.0%,"1,687,000",56,729,1,2,영국,"영국,미국",,,,"액션,어드벤처,스릴러",가이 해밀튼,"숀 코네리,오너 블랙먼,거트 프로브"
2637,"MSFF2017 (나), 카메라, 세계",,"338,000",0.0%,"338,000",56,56,1,2,한국,한국,,,,다큐멘터리,,
2637,네 아들,,"280,000",0.0%,"960,000",56,180,1,4,미국,미국,,,,기타,존 포드,"제임스 홀,랄프 부쉬맨"
2637,노마: 뉴 노르딕 퀴진의 비밀,7/28/2016,"560,000",0.0%,"40,386,182",56,"5,241",1,1,영국,영국,,(주)엣나인필름,전체관람가,다큐멘터리,피에르 드샹,
2637,두 개의 문,6/21/2012,"357,000",0.0%,"505,687,000",56,"73,786",1,4,한국,한국,성소수문화환경을 위한 모임 '연분홍치마',(주)시네마달,15세이상관람가,다큐멘터리,"김일란,홍지유","정태현,이종걸"
2637,리틀 포레스트: 사계절,3/22/2018,"392,000",0.0%,"392,000",56,56,1,2,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,모리 준이치,"하시모토 아이,마츠오카 마유,미우라 타카히로"
2637,부르주아의 어리석음,,"338,000",0.0%,"338,000",56,56,1,2,프랑스,"프랑스,이탈리아,서독",,,,코미디,끌로드 샤브롤,"브루스 던,스테판 오드랑,시드니 롬"
2637,신몽키킹: 여인천국,9/21/2017,"128,000",0.0%,"128,000",56,56,5,56,중국,중국,,(주)케이알씨지,15세이상관람가,"판타지,액션",메이 천,
2637,아킬레스와 거북이,,"385,000",0.0%,"385,000",56,56,1,2,일본,일본,,(주)영화사 진진,15세이상관람가,코미디,기타노 다케시,"기타노 다케시,히구치 카나코"
2637,안양국제청소년영화제 국내 경쟁 2 (언더 19),,"70,000",0.0%,"70,000",56,56,1,2,한국,한국,,,,기타,,
2637,앙젤리카의 이상한 사례,,"282,000",0.0%,"2,499,000",56,467,1,3,포르투갈,"포르투갈,스페인,프랑스,브라질",,,,드라마,마누엘 데 올리베이라,"리카르도 트레파,루이스 미구엘 신트라"
2637,언노운 콜,5/4/2017,"158,000",0.0%,"158,000",56,56,5,56,미국,미국,,(주)케이알씨지,15세이상관람가,"범죄,스릴러,액션",아마리아 올슨,데이빗 치섬
2637,익명의 정자 기증자,,"280,000",0.0%,"280,000",56,56,1,2,영국,영국,,,,다큐멘터리,제리 로스웰,
2637,지옥의 특전대,12/9/1978,"149,000",0.0%,"149,000",56,56,1,3,영국,"영국,스위스",,,청소년관람불가,"드라마,액션,어드벤처,전쟁",앤드류 V. 맥라글렌,"리차드 버튼,로저 무어,하디 크루거,리차드 해리스"
2637,추격자: 침묵의 살인,5/4/2017,"158,000",0.0%,"158,000",56,56,5,56,독일,독일,,(유)조이앤시네마,청소년관람불가,"공포(호러),스릴러","마르코 J. 리들,카르스텐 파우트",
2637,폭스캐처,2/5/2015,"504,000",0.0%,"207,154,121",56,"26,103",1,1,미국,미국,,그린나래미디어(주),청소년관람불가,"드라마,스릴러",베넷 밀러,"채닝 테이텀,스티브 카렐,마크 러팔로"
2653,무공비계,2/1/2017,"178,000",0.0%,"178,000",55,55,6,55,중국,중국,,(주)케이알씨지,12세이상관람가,"액션,어드벤처,드라마",류신의,
2653,신기루,,"136,000",0.0%,"136,000",55,55,1,2,미국,미국,,,,"미스터리,스릴러",에드워드 디미트릭,"그레고리 펙,조지 케네디,다이앤 베이커"
2653,인디피크닉2017-단편4,,"290,000",0.0%,"290,000",55,55,1,8,한국,한국,,,,기타,"이시대,김한라,이란희,정일건",
2653,제15회 아시아나국제단편영화제 국제경쟁 1,,"271,000",0.0%,"271,000",55,55,1,2,기타,기타,,,,기타,,
2653,제15회 아시아나국제단편영화제 국제경쟁 8,,"271,000",0.0%,"271,000",55,55,1,2,기타,기타,,,,기타,,
2653,카메라맨,,"284,000",0.0%,"2,809,000",55,424,1,3,미국,미국,,,,"코미디,멜로/로맨스,가족",버스터 키튼,
2659,결혼 대소동,,"54,000",0.0%,"54,000",54,54,1,2,기타,기타,,,,드라마,,
2659,넛잡: 땅콩 도둑들,1/29/2014,"276,000",0.0%,"3,284,959,800",54,"479,280",1,10,한국,"한국,캐나다,미국","(주)레드로버,툰박스 엔터테인먼트",(주)싸이더스,전체관람가,"애니메이션,어드벤처,코미디,가족",피터 레페니오티스,"윌 아넷,브렌든 프레이저,리암 니슨,캐서린 헤이글,싸이(박재상)"
2659,다른 세계,,"245,000",0.0%,"245,000",54,54,1,2,한국,한국,,,,다큐멘터리,양수환,
2659,다이노 타임,4/30/2015,"329,100",0.0%,"2,109,592,900",54,"285,084",1,18,한국,"한국,미국",주식회사 토이온,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈"
2659,더 트러스트,2/2/2017,"175,000",0.0%,"175,000",54,54,6,54,미국,미국,,(주)케이알씨지,15세이상관람가,"범죄,스릴러","알렉스 브루어,벤자민 브루어","니콜라스 케이지,일라이저 우드"
2659,마더,5/28/2009,"445,000",0.0%,"19,971,510,600",54,"2,979,805",1,3,한국,한국,(주)바른손이앤에이,씨제이엔터테인먼트,청소년관람불가,드라마,봉준호,"김혜자,원빈,진구,윤제문,최재원,전미선,송새벽,천우희,정영기,이미도,유인수,박태준,오원식,이옥주,김홍집,윤혜진,임성미,임근아,김태환,황영희,한지희,남성호,권병길,고규필"
2659,부부교환: 바꿔서 해볼까?,1/19/2017,"270,000",0.0%,"270,000",54,54,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,조조 히데오,"나츠메 쿄코,시노하라 사유리"
2659,분신사바-저주의 시작,9/30/2014,"379,000",0.0%,"6,623,000",54,"1,367",1,11,중국,중국,,(유)조이앤컨텐츠그룹,15세이상관람가,"스릴러,공포(호러)",안병기,"궈징페이,매정"
2659,스나이퍼: 특수작전부대,1/17/2017,"270,000",0.0%,"270,000",54,54,1,1,미국,미국,,(주)수키픽쳐스,15세이상관람가,"액션,전쟁",프레드 올렌 레이,스티븐 시걸
2659,우동 한 그릇,,"432,000",0.0%,"432,000",54,54,1,1,한국,한국,주식회사 극동,,전체관람가,드라마,,"최정윤,방영,임은혜,김동화,박태성,최용,김선덕,연준석,민경현,배상용"
2659,익스트랙션,5/11/2017,"134,000",0.0%,"134,000",54,54,5,54,미국,미국,,(주)케이알씨지,청소년관람불가,스릴러,스티븐 C. 밀러,"켈란 루츠,브루스 윌리스,지나 카라노"
2659,젊은 처형,1/26/2017,"270,000",0.0%,"270,000",54,54,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,하마사키 리오
2659,착한 자매: 남편 교환의 날,2/21/2017,"270,000",0.0%,"270,000",54,54,1,1,일본,일본,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,기타노 헤지메,
2659,천하무림장사: 석용,5/11/2017,"130,000",0.0%,"130,000",54,54,5,54,중국,중국,,(주)케이알씨지,12세이상관람가,"액션,드라마",유신의,
2659,청불학원,3/14/2017,"270,000",0.0%,"270,000",54,54,1,1,한국,한국,(주)로드하우스,(주)로드하우스,청소년관람불가,"멜로/로맨스,코미디",최무연,유지원
2659,플랜 Z,6/16/2017,"270,000",0.0%,"270,000",54,54,1,1,영국,영국,,(주)나우콘텐츠,청소년관람불가,공포(호러),스튜어트 브레넌,스튜어트 브레넌
2659,헌법: 증오에 대한 러브스토리,,"418,000",0.0%,"418,000",54,54,1,3,크로아티아,"크로아티아,체코",,,,코미디,라즈코 그릭,
2659,환상의 빛,7/7/2016,"310,000",0.0%,"153,496,500",54,"19,316",1,5,일본,일본,,주식회사 씨네룩스,15세이상관람가,드라마,고레에다 히로카즈,"마키코 에수미,나이토 타카시,아사노 타다노부"
2677,45년 후,5/5/2016,"299,000",0.0%,"186,846,318",53,"23,993",1,1,영국,영국,,판씨네마(주),15세이상관람가,"드라마,멜로/로맨스",앤드류 헤이,"샬롯 램플링,톰 커트니"
2677,내 사랑 왕가흔,10/24/2017,"151,000",0.0%,"151,000",53,53,5,53,홍콩,홍콩,,(주)영화사 빅,12세이상관람가,"멜로/로맨스,드라마",베니 라우,황우남
2677,더 록,7/13/1996,"163,000",0.0%,"163,000",53,53,1,2,미국,미국,"할리우드픽처스,제리 브룩하이머 필름",,고등학생이상관람가,"액션,스릴러",마이클 베이,"니콜라스 케이지,숀 코네리,에드 해리스,존 스펜서"
2677,돌스,10/24/2003,"379,000",0.0%,"948,000",53,146,1,2,일본,일본,,"(주)영화사 진진,(주)스폰지이엔티",15세관람가,멜로/로맨스,기타노 다케시,"칸노 미호,니시지마 히데토시"
2677,레스큐 언더 파이어,8/10/2017,"146,000",0.0%,"146,000",53,53,5,53,스페인,스페인,,주식회사 풍경소리,15세이상관람가,액션,아돌포 마르티네즈 페레즈,
2677,밤임에도 불구하고,,"260,000",0.0%,"260,000",53,53,1,3,프랑스,"프랑스,캐나다",,,,드라마,필립 그랑드리외,"록산느 메스퀴다,아리안 라베드"
2677,여배우X여감독 열전!,,"386,000",0.0%,"386,000",53,53,1,1,한국,한국,,,,기타,,
2677,이것이 법이다,8/15/1974,"167,000",0.0%,"167,000",53,53,1,2,미국,미국,워너브러더스사㈜,,청소년관람불가,"범죄,스릴러,액션",테드 포스트,"데이빗 소울,할 홀브룩,클린트 이스트우드"
2677,인디스데이 7월 단편,,"53,000",0.0%,"53,000",53,53,1,2,한국,한국,,,,기타,,
2677,작은 오빠,,"340,000",0.0%,"340,000",53,53,1,2,일본,일본,,,전체관람가,드라마,이마무라 쇼헤이,나가토 히로유키
