■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2010-01-01~2010-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
584,라벤더의 연인들,7/3/2008,"2,019,000",0.0%,"52,670,500",312,"7,850",1,24,영국,영국,,(주)영화사구안,전체관람가,"드라마,미스터리,멜로/로맨스",찰스 댄스,"주디 덴치,매기 스미스,나타샤 맥켈혼,다니엘 브륄"
585,아이 노우 유 노우,5/4/2010,"1,971,000",0.0%,"2,152,000",308,333,1,37,영국,영국,,주식회사 마운틴픽쳐스,12세이상관람가,"드라마,코미디",저스틴 케리건,"로버트 칼라일,데이비드 브래들리,아론 풀러"
585,원스,9/20/2007,"1,971,200",0.0%,"1,527,088,200",308,"225,372",1,2,아일랜드,아일랜드,,"(주)제이앤씨미디어그룹,(주)영화사 진진",전체관람가,드라마,존 카니,"글렌 하사드,마르케타 이글로바"
587,킬러스+애프터 라이프+피라냐 2D,,"3,352,000",0.0%,"3,352,000",307,307,1,7,미국,미국,,,,기타,,
588,토마스와 친구들 - 극장판,4/9/2009,"2,432,000",0.0%,"234,506,500",304,"39,765",1,2,영국,영국,,(주)코카반,전체관람가,"애니메이션,가족",스티브 애스퀴스,피어스 브로스넌
589,먹고 기도하고 사랑하라+시라노;연애조작단+방가? 방가!,9/30/2010,"3,288,000",0.0%,"3,288,000",301,301,1,7,기타,기타,,,,기타,,
590,인셉션+내니 맥피 2+토이 스토리 3(자막),8/11/2010,"3,230,000",0.0%,"3,230,000",295,295,1,8,기타,기타,,,,기타,,
591,부드루스,,"758,000",0.0%,"758,000",287,287,1,3,이스라엘,"이스라엘,미국,팔레스타인",,,,"다큐멘터리,액션",줄리아 바차,
592,"괜찮아, 정말 괜찮아",5/20/2010,"1,782,000",0.0%,"3,226,000",286,493,1,61,일본,일본,도호쿠신샤,주식회사 마운틴픽쳐스,12세이상관람가,"코미디,드라마",후지타 요스케,"오카다 요시노리,아라카와 요시요시,키무라 요시노"
592,타이탄+그린 존+셔터 아일랜드,4/1/2010,"3,114,000",0.0%,"3,114,000",286,286,1,7,기타,기타,,,,기타,,
594,구봉서의 벼락부자,,"566,000",0.0%,"566,000",283,283,1,6,한국,한국,,,,"드라마,코미디",김수용,"구봉서,김희갑,도금봉"
595,[2010SIAFF]프라하의 눈,,"1,669,000",0.0%,"1,669,000",281,281,1,4,체코,체코,,,,다큐멘터리,,
596,블랙,8/27/2009,"1,960,000",0.0%,"6,159,353,500",280,"861,850",1,2,인도,인도,,"이언픽쳐스,(주)넥스트엔터테인먼트월드(NEW)",전체관람가,드라마,산제이 렐라 반살리,"아미타브 바흐찬,라니 무케르지"
597,레터스 투 줄리엣+시라노;연애조작단+방가? 방가!,10/7/2010,"3,028,000",0.0%,"3,028,000",279,279,1,7,기타,기타,,,,기타,,
598,홍길동의 후예,11/26/2009,"2,150,000",0.0%,"4,259,705,000",278,"612,126",4,53,한국,한국,"시오필름(주),어나더픽쳐스(주)",에스케이텔레콤(주),12세이상관람가,"액션,코미디,드라마",정용기,"서민균,이범수,이시영,김수로,성동일,허지원,김두환,강민영,신동선,김무영,박용수,신창수,이지혁,유재욱,권세은,박인환,조희봉"
599,레드라인,11/17/2010,"1,368,000",0.0%,"1,368,000",275,275,1,2,일본,일본,,,,기타,,
600,용산 남일당 이야기,,"892,000",0.0%,"892,000",274,274,1,6,한국,한국,,,,다큐멘터리,오두희,
601,도쿄 랑데뷰,1/28/2010,"1,812,000",0.0%,"1,812,000",272,272,1,19,일본,일본,트랜스포머,(주)스폰지이엔티,전체관람가,드라마,이케다 치히로,"니시지마 히데토시,카가와 쿄코,카세 료,시오미 산세이,타카하시 마사야"
602,스페인 영화제 2010 (페드로 알모도바르 특별전),,"2,084,000",0.0%,"2,084,000",271,271,1,31,스페인,스페인,,,,기타,,
603,비포 나잇 폴스,6/21/2002,"1,788,000",0.0%,"6,173,000",268,863,1,13,미국,미국,,필름뱅크(주),15세관람가,드라마,줄리앙 슈나벨,"올리비에 마르티네즈,하비에르 바르뎀"
604,곤충들의 수다 시리즈 4~6,,"627,000",0.0%,"627,000",267,267,1,2,영국,영국,,,,다큐멘터리,,
605,"사람이 살고 있었다+강연: ""문학, 다큐를 만나다""",,"713,000",0.0%,"713,000",265,265,1,1,스위스,스위스,,,,다큐멘터리,,
605,센츄리온+피라냐 2D+익스펜더블,8/26/2010,"2,890,000",0.0%,"2,890,000",265,265,1,7,기타,기타,,,,기타,,
605,희생,5/25/1995,"2,085,000",0.0%,"2,085,000",265,265,1,8,스웨덴,"스웨덴,영국,프랑스",아르고스필름즈,,고등학생이상관람가,드라마,안드레이 타르코프스키,"얼랜드 요셉슨,수잔 플릿우드"
608,500일의 썸머+들어는봤니? 모건 부부+하모니,1/28/2010,"2,840,000",0.0%,"2,840,000",264,264,1,7,기타,기타,,,,기타,,
609,로빈후드+하녀+페르시아의 왕자: 시간의 모래,5/27/2010,"2,862,000",0.0%,"2,862,000",263,263,1,6,기타,기타,,,,,,
609,맹물로 가는 자동차,3/23/1974,"526,000",0.0%,"526,000",263,263,1,6,한국,한국,신프로덕션,,15세이상관람가,코미디,이형표,"신일룡,장미화,신영일,오수미"
611,쉬즈 더 원,7/15/2010,"1,324,000",0.0%,"1,324,000",259,259,4,73,중국,중국,"주식회사 마운틴픽쳐스,후아이브라더스픽처스,미디어 아시아 필름즈",,12세이상관람가,"드라마,멜로/로맨스",펑샤오강,"갈우,서기"
611,시네마정동-킥 애스: 영웅의 탄생+베스트셀러+아이언맨 2,4/29/2010,"2,802,000",0.0%,"2,802,000",259,259,1,6,기타,기타,,,,기타,,
611,이끼+아저씨+고사 두 번째 이야기: 교생실습,8/5/2010,"2,858,000",0.0%,"2,858,000",259,259,1,2,기타,기타,,,,기타,,
614,2010 3D한국국제영화제,10/13/2010,"2,520,000",0.0%,"2,520,000",252,252,2,21,기타,기타,,,,기타,,
615,앙드레 마티유,1/13/2011,"1,843,000",0.0%,"1,843,000",250,250,1,5,캐나다,캐나다,,주식회사 마운틴픽쳐스,12세이상관람가,드라마,뤽 디온느,
616,대한 아트 필름 페스티발-Let There Be Love,4/1/2010,"747,000",0.0%,"747,000",249,249,1,34,기타,기타,,,,기타,,
617,데드라인,4/8/2010,"1,787,000",0.0%,"1,787,000",247,247,1,11,미국,미국,엔소 엔터테인먼트,㈜코리아스크린,15세이상관람가,"공포(호러),드라마,스릴러",숀 맥콘빌,"브리트니 머피,도라 버치,타미 블랜차드,마크 블루카스"
618,락앤롤 보트,,"1,790,000",0.0%,"1,790,000",245,245,1,4,영국,"영국,독일,프랑스",,,청소년관람불가,"코미디,드라마",리차드 커티스,"필립 세이모어 호프만,빌 나이"
619,인디다큐페스티발2010-올해의 신작전,,"1,186,000",0.0%,"1,186,000",244,244,1,14,한국,한국,,,,다큐멘터리,,
620,2009 광주국제영화제,,"1,215,000",0.0%,"3,288,000",243,704,3,30,기타,기타,,,,기타,,
621,바나나 소송사건,,"625,000",0.0%,"625,000",242,242,1,2,스웨덴,"스웨덴,덴마크",,,,다큐멘터리,프레드릭 게르튼,
621,파라노말 액티비티+주유소 습격사건2+아빠가 여자를 좋아해,1/20/2010,"2,638,000",0.0%,"2,638,000",242,242,1,8,기타,기타,,,,기타,,
623,500일의 썸머+용서는 없다+주유소 습격사건2,1/20/2010,"2,578,000",0.0%,"2,578,000",241,241,1,8,기타,기타,,,,기타,,
623,신외팔이,,"482,000",0.0%,"482,000",241,241,1,6,홍콩,홍콩,,,,액션,장철,"강대위,적룡"
623,엘라의 계곡,12/10/2009,"1,776,000",0.0%,"30,777,000",241,"4,162",2,47,미국,미국,서미트 엔터티인먼트,인터비스앤파트너스(주),15세이상관람가,"범죄,드라마,미스터리,스릴러",폴 해기스,"토미 리 존스,샤를리즈 테론"
626,당신은 아름답다,8/26/2010,"1,685,500",0.0%,"1,685,500",240,240,2,69,한국,한국,(주)디케이미디어,주식회사 마운틴픽쳐스,전체관람가,다큐멘터리,"백승창,장혜영",김수향
627,코파카바나,5/26/2011,"1,712,000",0.0%,"1,712,000",237,237,1,4,프랑스,프랑스,,(주)티캐스트,15세이상관람가,드라마,마르끄 피투시,"이자벨 위페르,롤리타 샤마,오레 아티카"
628,페이퍼 하트,9/2/2010,"1,292,000",0.0%,"1,292,000",233,233,1,52,미국,미국,오버츄어 필름,필름메신저,12세이상관람가,"다큐멘터리,드라마",니콜라스 자세노벡,"샤린 이,마이클 세라,마이클 세라"
629,이브의 시간 극장판,,"1,142,000",0.0%,"1,142,000",231,231,1,2,일본,일본,,,,"애니메이션,멜로/로맨스",요시우라 야스히로,
629,파라노말 액티비티+용서는 없다+웨딩드레스,1/14/2010,"2,534,000",0.0%,"2,534,000",231,231,1,6,기타,기타,,,,기타,,
631,피라냐 2D+악마를 보았다+인셉션,8/26/2010,"2,554,000",0.0%,"2,554,000",230,230,1,2,기타,기타,,,,기타,,
632,사랑 후에 남겨진 것들,2/19/2009,"1,376,500",0.0%,"208,816,000",227,"31,260",1,10,독일,독일,,(주)영화사 진진,청소년관람불가,"드라마,멜로/로맨스",도리스 되리에,"엘마 웨퍼,한넬로레 엘스너"
633,루팡 3세: 칼리오스트로의 성,5/25/2017,"1,124,000",0.0%,"1,124,000",226,226,1,2,일본,일본,,(주)에이원엔터테인먼트,12세이상관람가,애니메이션,미야자키 하야오,
634,슈렉2,6/18/2004,"1,588,000",0.0%,"10,800,278,500",225,"1,662,141",1,14,미국,미국,드림웍스픽쳐스,씨제이엔터테인먼트,전체관람가,애니메이션,"캘리 애스버리,앤드류 아담슨,콘래드 베논","마이크 마이어스,카메론 디아즈,에디 머피"
635,셔터 아일랜드+콜링 인 러브+그린 존,,"2,400,000",0.0%,"2,400,000",222,222,1,7,미국,미국,,,,기타,,
636,아이언맨 2+구르믈 버서난 달처럼+로빈후드,5/13/2010,"2,398,000",0.0%,"2,398,000",218,218,1,7,기타,기타,,,,기타,,
637,500일의 썸머+들어는 봤니? 모건 부부+의형제,2/4/2010,"2,370,000",0.0%,"2,370,000",217,217,1,7,기타,기타,,,,기타,,
638,황야의 결투,11/30/2010,"698,000",0.0%,"698,000",214,214,1,8,미국,미국,이십세기폭스코리아(주),,,"드라마,서부극(웨스턴),범죄",존 포드,
639,디어 존+이상한 나라의 앨리스+포스 카인드,,"2,290,000",0.0%,"2,290,000",213,213,1,7,미국,미국,,,,기타,,
640,세라핀,6/4/2009,"1,434,000",0.0%,"81,180,000",204,"11,704",1,16,프랑스,프랑스,,(주)영화사구안,12세이상관람가,"전쟁,드라마",마르탱 프로보스트,"욜랭드 모로,울리히 터커"
641,2010 AISFF-트래블링 쇼츠 인 코리아,11/4/2010,"794,000",0.0%,"794,000",202,202,1,2,기타,기타,,,,기타,,
641,은하철도 999,11/17/2010,"1,003,000",0.0%,"1,003,000",202,202,1,2,일본,일본,,,,애니메이션,린 타로,"시바타 히데카츠,후지타 토시코"
643,인티파다 NYC + 드라이브,,"517,500",0.0%,"517,500",201,201,1,2,미국,"미국,호주",,,,다큐멘터리,,
643,인플루언스,8/19/2010,"1,505,000",0.0%,"1,505,000",201,201,3,35,한국,한국,"리얼라이즈픽쳐스(주),윈저엔터테인먼트",,15세이상관람가,드라마,이재규,"이병헌,한채영,조재현,전노민,김태우,이제훈,박병은,김성준,임소영"
645,노다메 칸타빌레 최종악장,1/13/2011,"1,200,000",0.0%,"1,200,000",200,200,1,1,일본,일본,,"(주)미로비젼,아뮤즈코리아(주)",12세이상관람가,드라마,"카와무라 야스히로,타케우치 히데키","타마키 히로시,우에노 주리"
645,오페라-아이다,12/6/2009,"3,978,000",0.0%,"31,422,000",200,"1,592",1,3,미국,미국,,(주)에이치엠엔,전체관람가,공연,소냐 프리셀,
645,평행이론+포스 카인드+퍼시잭슨과 번개도둑,2/25/2010,"2,236,000",0.0%,"2,236,000",200,200,1,7,기타,기타,,,,기타,,
648,2010 AISFF-거장들의 패션필름,11/4/2010,"985,000",0.0%,"985,000",198,198,1,1,기타,기타,,,,기타,,
649,하이퍼텍나다 [에로티시즘 영화제],6/23/2010,"1,343,500",0.0%,"1,343,500",197,197,1,18,기타,기타,,,,기타,,
650,뉴 제너레이션으로의 여행,11/17/2010,"968,000",0.0%,"968,000",195,195,1,2,일본,일본,,,,기타,,
650,우주쇼에 어서오세요,,"972,000",0.0%,"972,000",195,195,1,2,일본,일본,,,,애니메이션,마스나리 코지,후지와라 케이지
652,곤 사토시 추도 : 도쿄 갓파더즈(크리스마스에 기적을 만날 확률),11/17/2010,"967,000",0.0%,"967,000",194,194,1,2,일본,일본,,,,기타,,
653,페르시아의 왕자: 시간의 모래+꿈은 이루어진다+내 깡패 같은 애인,5/27/2010,"2,100,000",0.0%,"2,100,000",193,193,1,6,기타,기타,,,,기타,,
654,A-특공대+베스트 키드+유령작가,6/10/2010,"2,038,000",0.0%,"2,038,000",190,190,1,6,기타,기타,,,,기타,,
654,강을 건너는 사람들,11/30/2007,"496,000",0.0%,"2,630,000",190,504,1,2,한국,한국,광정필름,(주)영화사 진진,전체관람가,다큐멘터리,김덕철,김경석
654,게르니카,,"491,000",0.0%,"491,000",190,190,1,2,프랑스,프랑스,,,,다큐멘터리,알랭 레네,
657,사랑의 찬가,,"558,000",0.0%,"558,000",188,188,1,3,이탈리아,이탈리아,,,,다큐멘터리,스테파노 콘실리오,
658,안개속의 풍경,9/21/1996,"1,444,000",0.0%,"11,902,000",186,"1,703",1,4,그리스,"그리스,이탈리아,프랑스",세일,,고등학생이상관람가,드라마,테오 앙겔로풀로스,"타냐 파라올로구,미칼리스 제케"
659,피아니스트,1/1/2003,"1,112,000",0.0%,"1,262,000",185,210,1,8,프랑스,프랑스,,"(주)씨네월드,(주)드림팩트엔터테인먼트",12세관람가,드라마,로만 폴란스키,"애드리언 브로디,토마스 크레취만,프랭크 핀레이"
660,남쪽으로 튀어,,"1,412,500",0.0%,"1,412,500",184,184,1,8,일본,일본,,(주)키노아이디엠씨,12세이상관람가,"드라마,코미디",모리타 요시미츠,아마미 유키
660,사요나라 안녕 짜이쩬,,"505,000",0.0%,"505,000",184,184,1,2,한국,한국,,,,다큐멘터리,고명성,
662,19-Nineteen,11/12/2009,"1,464,000",0.0%,"209,955,500",183,"32,616",1,1,한국,한국,(주)삼화네트웍스,씨제이엔터테인먼트,12세이상관람가,드라마,장용우,"T.O.P,승리,허이재,최인숙,조규범,김윤구,장소연"
662,내 눈에 콩깍지,11/5/2009,"1,464,000",0.0%,"400,965,500",183,"54,514",1,1,한국,한국,(주)삼화네트웍스,씨제이엔터테인먼트,12세이상관람가,"멜로/로맨스,코미디",이장수,"이지아,강지환,신현탁,한수빈,장지은,윤정원"
662,로맨스,,"1,000,000",0.0%,"10,237,000",183,"1,563",1,2,스페인,"스페인,이탈리아,프랑스",,,15세이상관람가,"드라마,멜로/로맨스",에릭 로메르,"앤디 기레,스테파니 크라옌코르,세실 카셀"
662,미남 세르쥬,12/14/2010,"1,007,000",0.0%,"1,007,000",183,183,1,4,프랑스,프랑스,,,,드라마,끌로드 샤브롤,"에드몽 뷰챙,제랄드 블랑"
666,사랑은 너무 복잡해+이상한 나라의 앨리스+프롬파리 위드러브,3/11/2010,"1,958,000",0.0%,"1,958,000",182,182,1,7,기타,기타,,,,기타,,
667,여대생 기숙사+방자전+나잇 & 데이,6/24/2010,"1,958,000",0.0%,"1,958,000",181,181,1,7,기타,기타,,,,기타,,
667,울프맨+공자-춘추전국시대+퍼시잭슨과 번개도둑,2/11/2010,"1,994,000",0.0%,"1,994,000",181,181,1,3,기타,기타,,,,기타,,
669,죽은 개를 찾아서+조금 불편한 그다지 불행하지 않은 0.43,,"456,000",0.0%,"456,000",180,180,1,2,한국,한국,,,,다큐멘터리,,
669,초콜릿 고마워,,"1,010,000",0.0%,"1,010,000",180,180,1,3,프랑스,"프랑스,스위스",,,,"범죄,스릴러",끌로드 샤브롤,"이자벨 위페르,자크 뒤트롱,안나 무글라리스"
671,알제리 전투,10/15/2009,"1,027,000",0.0%,"10,343,000",179,"1,950",1,35,이탈리아,"이탈리아,기타",,실버스푼,15세이상관람가,"전쟁,드라마",질로 폰테코르보,"브라힘 하기아그,장 마틴"
672,배터리,,"1,268,000",0.0%,"1,268,000",177,177,1,12,일본,일본,,,전체관람가,"액션,드라마,기타",타키타 요지로,"하야시 켄토,야마다 켄타"
673,"지금, 이대로가 좋아요",4/23/2009,"1,089,000",0.0%,"144,930,000",175,"21,501",1,17,한국,한국,"(주)디엔에이프로덕션,디앤에이프로덕션","(주)스폰지이엔티,스폰지",15세이상관람가,드라마,부지영,"공효진,신민아,서인애"
674,라스트 에어벤더+내니 맥피 2+솔트,8/19/2010,"1,900,000",0.0%,"1,900,000",174,174,1,7,기타,기타,,,,기타,,
675,분홍돌고래,7/1/2010,"1,134,000",0.0%,"1,134,000",172,172,2,77,한국,한국,와이에스 필름,(주)씨네마루,12세이상관람가,드라마,조연수,"한태일,오수현,임호영,문성복,박지혜,성정선,김도은"
676,의식,,"952,000",0.0%,"1,718,000",171,301,1,3,프랑스,"프랑스,독일",,,,"범죄,스릴러",끌로드 샤브롤,"이자벨 위페르,상드린 보네르"
677,일본식남자응원단+완벽한 사람은 없잖아,,"486,500",0.0%,"486,500",170,170,1,2,일본,"일본,덴마크",,,,다큐멘터리,,
678,그녀에게,5/13/2010,"1,106,000",0.0%,"1,106,000",169,169,2,54,한국,한국,"(주)디앤디미디어,(주)삼거리픽쳐스",(주)스폰지이엔티,15세이상관람가,드라마,김성호,"조성하,이우성,한주영,서장현,김정홍"
678,메모리즈,12/13/2012,"846,000",0.0%,"846,000",169,169,1,2,일본,일본,,에이원엔터테인먼트,15세이상관람가,"애니메이션,판타지,코미디,액션","오토모 가츠히로,오카무라 텐사이,모리모토 코지",
680,[1st BeFF 2010] 제1회 부산 외국인 영화제,,"501,000",0.0%,"501,000",167,167,1,13,기타,기타,,,,기타,,
681,윌로우 트리,4/29/2010,"1,092,500",0.0%,"1,092,500",166,166,1,33,이란,이란,마지드 마지디,(주)영화사구안,전체관람가,드라마,마지드 마지디,"파비즈 파라스투이,로야 테이모리언"
681,질문 하나가 세상을 바꾼다,,"408,500",0.0%,"408,500",166,166,1,1,미국,미국,,,,다큐멘터리,,
681,파이어프루프-사랑의 도전,9/18/2009,"664,000",0.0%,"20,507,000",166,"4,040",1,1,미국,미국,,"크로스픽쳐스(주),(주)허리우드극장",전체관람가,드라마,알렉스 켄드릭,"커크 캐머런,에린 베이다"
684,2010 AISFF-메이드 바이 커머셜 디렉터스,11/4/2010,"820,000",0.0%,"820,000",165,165,1,1,기타,기타,,,,기타,,
684,시네클럽-네 멋대로 해라,6/20/2010,"911,000",0.0%,"911,000",165,165,1,1,프랑스,프랑스,,,,기타,,
686,골조브의 아이들-40년 기록의 대단원 Part2: 만약 그들이 죽지 않았더라면,,"475,000",0.0%,"475,000",162,162,1,2,독일,독일,,,,다큐멘터리,"바바라 융에,빈프리드 융에",빈프리드 융에
686,패밀리마트,11/25/2010,"986,000",0.0%,"986,000",162,162,4,45,한국,한국,건시네마,(재)전주국제영화제조직위원회,청소년관람불가,"드라마,멜로/로맨스",김건,"김연수,노준호,김현숙,정아름,홍석찬,신영숙,홍영주,박춘화,배수만,서연수,유순희,김필민"
688,앨빈과 슈퍼밴드,12/19/2007,"1,139,000",0.0%,"3,697,698,000",161,"608,822",1,13,미국,미국,,이십세기폭스필름코퍼레이션,전체관람가,"코미디,가족,애니메이션",팀 힐,"저스틴 롱,제시 맥카트니,제이슨 리,매튜 그레이 구블러,강인,김희철(희철),신동"
689,베스트셀러+타이탄+허트 로커,4/22/2010,"1,732,000",0.0%,"1,732,000",160,160,1,7,기타,기타,,,,기타,,
690,보이 A,5/21/2009,"998,000",0.0%,"34,714,000",158,"4,841",1,21,영국,영국,필름포,(주)영화사구안,청소년관람불가,"드라마,멜로/로맨스,범죄",존 크로울리,"앤드류 가필드,피터 뮬란"
690,영웅본색 2,7/22/1988,"599,000",0.0%,"12,090,500",158,"3,680",1,15,홍콩,홍콩,,(유)조이앤시네마,"고등학생이상관람가,15세이상관람가","액션,범죄",오우삼,"주윤발,장국영,적룡,석천"
692,섹스 앤 더 시티,6/5/2008,"1,061,000",0.0%,"7,135,587,100",157,"1,067,707",1,6,미국,미국,,에스케이텔레콤(주),청소년관람불가,"멜로/로맨스,코미디",마이클 패트릭 킹,"사라 제시카 파커,킴 캐트럴,신시아 닉슨,크리스틴 데이비스,크리스 노스"
692,휴일,,"942,000",0.0%,"942,000",157,157,1,2,한국,한국,,,청소년관람불가,드라마,김진무,"지용석,김아카시아"
694,노인을 위한 나라는 없다,2/21/2008,"1,306,000",0.0%,"439,328,500",156,"64,605",1,8,미국,미국,"파라마운트 밴티지,미라맥스 필름즈","주식회사 해리슨앤컴퍼니,씨제이엔터테인먼트",청소년관람불가,"스릴러,드라마,범죄","조엘 코엔,에단 코엔","토미 리 존스,하비에르 바르뎀,조슈 브롤린"
694,잘 알지도 못하면서,5/14/2009,"949,000",0.0%,"274,134,500",156,"39,575",3,22,한국,한국,(주)영화제작전원사,(주)스폰지이엔티,청소년관람불가,"드라마,멜로/로맨스",홍상수,"고현정,김태우,엄지원,공형진,정유미,서영화,문창길,유준상,하정우,강민우,박수민,김수범,이종무,예수정"
696,거대한 피라미드,,"421,500",0.0%,"421,500",155,155,1,2,독일,독일,,,,다큐멘터리,프라우케 핀스터발더,
696,기동경찰 패트레이버,,"770,000",0.0%,"770,000",155,155,1,2,일본,일본,,,,기타,오시이 마모루,"후타마타 이세이,후루카와 토시오"
698,"나는 베트남, 너는 이라크+하지 말아야 할 것들+Three Memories",,"405,500",0.0%,"405,500",153,153,1,2,한국,"한국,미국",,,,다큐멘터리,,
698,"다큐 인 나다-2010년 2,3월",2/3/2010,"1,061,000",0.0%,"1,061,000",153,153,1,8,기타,기타,,,,다큐멘터리,,
698,도쿄 매그니튜드 8.0,,"910,000",0.0%,"910,000",153,153,1,1,일본,일본,,,,애니메이션,타치바나 마사키,하나무라 사토미
698,인민의 적,,"457,000",0.0%,"457,000",153,153,1,5,영국,"영국,캄보디아",,,,다큐멘터리,"롭 렘킨,뎃 샘바스",
702,타이탄+크레이지+그린존,,"1,638,000",0.0%,"1,638,000",152,152,1,7,미국,미국,,,,기타,,
703,2010 AISFF-여자는 두 번 플레이 한다,11/4/2010,"744,000",0.0%,"744,000",150,150,1,1,기타,기타,,,,기타,,
703,노스탤지아,2/10/1996,"1,162,000",0.0%,"1,162,000",150,150,1,4,러시아,러시아,오페라 필름 프러두전,,고등학생이상관람가,드라마,안드레이 타르코프스키,"올렉 얀코브스키,얼랜드 요셉슨"
705,"1989 가을, 라이프치히",,"387,500",0.0%,"387,500",149,149,1,2,독일,독일,,,,다큐멘터리,,
705,마음의 가시,,"401,000",0.0%,"401,000",149,149,1,2,프랑스,프랑스,,,,다큐멘터리,미셸 공드리,
705,소리를 찾아서,,"387,500",0.0%,"387,500",149,149,1,1,미국,미국,,,전체관람가,다큐멘터리,닉 셔먼,
705,허트 로커+일라이+킥 애스: 영웅의 탄생,,"1,634,000",0.0%,"1,634,000",149,149,1,7,미국,미국,,,,기타,,
709,오체투지 다이어리,,"403,500",0.0%,"403,500",148,148,1,5,한국,한국,,,12세이상관람가,다큐멘터리,"지금종,최유진",권해효
709,포스 카인드+클로이+커플 테라피: 대화가 필요해,,"1,616,000",0.0%,"1,616,000",148,148,1,7,미국,미국,,,,기타,,
711,저 달이 차기 전에,,"444,500",0.0%,"444,500",144,144,1,3,한국,한국,(주)따미픽쳐스,,15세이상관람가,다큐멘터리,서세진,"김주성,김득중,김상영,이한우"
712,나는 영국왕을 섬겼다,5/1/2008,"1,104,000",0.0%,"35,463,500",143,"5,134",1,6,체코,"체코,아이슬란드",,데이지엔터테인먼트,청소년관람불가,"멜로/로맨스,전쟁,코미디",이리 멘젤,"마틴 휴바,마리안 라부다"
713,악의 꽃,,"794,000",0.0%,"794,000",142,142,1,3,프랑스,프랑스,,,,"드라마,스릴러",끌로드 샤브롤,"브누와 마지멜,나탈리 베이"
714,애프터 라이프+피라냐+해결사,9/9/2010,"1,574,000",0.0%,"1,574,000",141,141,1,6,기타,기타,,,,기타,,
714,어머니의 눈물,,"357,500",0.0%,"357,500",141,141,1,2,이란,이란,,,,다큐멘터리,"압바스 가잘리,에브라힘 사에디",
716,종로의 기적,6/2/2011,"834,000",0.0%,"834,000",139,139,1,3,한국,한국,"성소수문화환경을 위한 모임 '연분홍치마',한국게이인권운동단체 친구사이",시네마달,15세이상관람가,다큐멘터리,이혁상,"소준문,정욜,최영수,장병권"
717,서바이버즈 - 제흐리 경찰서의 날들,,"360,000",0.0%,"360,000",138,138,1,2,한국,한국,,,,다큐멘터리,강경란,
718,달팽이의 별,3/22/2012,"274,000",0.0%,"274,000",137,137,1,6,한국,한국,크리에이티브 이스트,(주)영화사조아,전체관람가,다큐멘터리,이승준,"조영찬,김순호"
719,신디 잼 썸머 2010,6/21/2010,"518,000",0.0%,"518,000",136,136,1,12,기타,기타,,,,기타,,
719,우리 시대의 프랑스 영화 특별전,,"815,000",0.0%,"10,530,000",136,"1,919",1,23,프랑스,프랑스,,,,기타,,
719,이상한 나라의 앨리스+디어 존+평행이론,3/11/2010,"1,486,000",0.0%,"1,486,000",136,136,1,7,기타,기타,,,,기타,,
719,타인의 삶,3/22/2007,"1,150,000",0.0%,"301,064,500",136,"45,457",1,4,독일,독일,,"(주)유레카픽쳐스 ,(주)에스와이코마드,(주)에스에이치필름",15세이상관람가,드라마,플로리안 헨켈 폰 도너스마르크,"울리히 뮤흐,마르티나 게덱,세바스티안 코치,울리히 터커"
723,"친구 사이?+소년, 소년을 만나다",,"1,097,000",0.0%,"2,015,000",135,250,1,2,한국,한국,,,,드라마,,
723,테츠카 오사무 단편작품집,,"669,000",0.0%,"669,000",135,135,1,2,일본,일본,,,,기타,,
725,라인의 황금,12/18/2010,"3,227,000",0.0%,"3,227,000",134,134,1,6,미국,미국,메트로폴리탄 오페라,(주)에이치엠엔,전체관람가,공연,로베르 르빠쥬,"브린테펠,웬디 브린하머"
726,웨딩드레스+아빠가 여자를 좋아해+전우치,,"1,442,000",0.0%,"1,442,000",133,133,1,6,한국,한국,,,,기타,,
726,"조제, 호랑이 그리고 물고기들",10/29/2004,"751,000",0.0%,"339,113,000",133,"53,344",1,5,일본,일본,아스믹에이스엔터테인먼트,"(주)프레인글로벌,(주)스폰지이엔티","15세관람가,15세이상관람가",드라마,이누도 잇신,"츠마부키 사토시,이케와키 치즈루"
728,곤충들의 수다 시리즈 7~10,,"324,500",0.0%,"324,500",132,132,1,1,영국,영국,,,,다큐멘터리,,
729,베스트셀러+프로포즈 데이+타이탄,4/15/2010,"1,424,000",0.0%,"1,424,000",131,131,1,7,기타,기타,,,,기타,,
729,"색, 계",11/8/2007,"1,024,000",0.0%,"12,549,081,000",131,"1,910,784",2,18,미국,미국,,"(주)제이앤씨미디어그룹,씨제이엔터테인먼트",청소년관람불가,"드라마,멜로/로맨스",이안,"탕웨이,양조위"
731,귀를 기울이면,,"360,500",0.0%,"360,500",130,130,1,2,캐나다,캐나다,,,,다큐멘터리,후안 바케로,
