■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2016-01-01~2016-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
2074,10월 단편 상상극장-제10회 대단한 단편영화제 수상작 모음,,"641,400",0.0%,"641,400",82,82,1,4,한국,한국,,,,기타,"최진,정다희,이충현,김지현,한동혁,우문기",
2074,[인디포럼2016] 신작04 시선이 닿는 곳,,"479,000",0.0%,"479,000",82,82,1,2,한국,한국,,,,기타,"김소연,임철민",
2074,대세는 백합,,"573,000",0.0%,"573,000",82,82,1,1,한국,한국,,,,드라마,"윤성호,임오정,한인미",
2074,암흑가의 두 사람,6/28/1974,"228,000",0.0%,"884,000",82,216,1,4,프랑스,프랑스,,,고등학생이상관람가,"드라마,범죄",호세 지오바니,"미셸 부케,밈시 파머,알랑 드롱,제라르 드빠르디유,장 가뱅"
2079,나의 사적인 여자친구,1/8/2015,"614,000",0.0%,"77,972,155",81,"9,836",1,2,프랑스,프랑스,,찬란,청소년관람불가,"코미디,드라마",프랑수아 오종,"로맹 뒤리스,아나이스 드무스티에,라파엘 페르소나즈"
2079,대통령의 연인,12/23/1995,"243,000",0.0%,"243,000",81,81,1,3,미국,미국,유니버셜 픽쳐스,,고등학생이상관람가,"멜로/로맨스,코미디",롭 라이너,"마이클 J. 폭스,아네트 베닝,마틴 쉰"
2079,레이디스 맨,,"504,000",0.0%,"504,000",81,81,1,3,미국,미국,,,,코미디,제리 루이스,"제리 루이스,캐슬린 프리맨"
2079,뮨: 달의 요정,9/24/2015,"486,600",0.0%,"2,333,690,300",81,"319,465",2,14,프랑스,프랑스,,씨네그루(주)다우기술,전체관람가,애니메이션,"알렉상드르 헤보얀,베노이트 필립폰","조슈아 J. 발라드,오마 사이"
2079,바람커피로드,,"387,500",0.0%,"387,500",81,81,1,2,한국,한국,,,,다큐멘터리,현진식,
2079,색정 암컷 시장,,"311,000",0.0%,"311,000",81,81,1,4,일본,일본,,,청소년관람불가,드라마,타나카 노보루,"세리 메이카,미야시타 준코"
2079,스피어,,"482,000",0.0%,"482,000",81,81,1,2,호주,호주,,,,드라마,,
2079,썸남썸녀,,"566,000",0.0%,"566,000",81,81,1,2,한국,한국,,,,"멜로/로맨스,코미디,드라마",윤성호,"서준영,박희본,조한철,이채은,안재홍,차미영,윤진욱,최예슬,이주승,서이안,윤박"
2079,아오노란: 소마 이야기,,"482,000",0.0%,"482,000",81,81,1,1,일본,일본,,,,"드라마,멜로/로맨스",,
2079,인디애니박스:셀마의 단백질 커피,6/20/2008,"396,000",0.0%,"18,590,800",81,"3,039",1,14,한국,한국,일렉트릭 서커스 프로듀싱 스튜디오,㈜인디스토리,12세이상관람가,애니메이션,"김운기,구봉회",
2079,제15회 미쟝센 단편영화제 미쟝센의 미쟝센 1,,"486,000",0.0%,"486,000",81,81,1,2,한국,한국,,,,기타,"조재민,김지영,이정진,최항용",
2079,황금 투구,,"402,000",0.0%,"1,467,000",81,266,1,4,프랑스,프랑스,,,,"범죄,드라마,멜로/로맨스",자크 베커,"시몬느 시뇨레,세르주 레지아니"
2079,후무스 이야기,,"471,000",0.0%,"471,000",81,81,1,3,영국,"영국,미국,팔레스타인,이스라엘,기타",,,,"다큐멘터리,코미디,전쟁",트레버 그레이엄,
2092,델마와 루이스,11/27/1993,"453,000",0.0%,"3,328,000",80,561,1,4,미국,미국,메트로-골드윈-마이어,(주)드림팩트엔터테인먼트,"연소자관람불가,청소년관람불가",드라마,리들리 스콧,"지나 데이비스,수잔 서랜든"
2092,범전,,"400,000",0.0%,"618,000",80,117,1,2,한국,한국,'탁주'조합,,,다큐멘터리,오민욱,
2092,수면의 과학,12/21/2006,"717,000",0.0%,"385,758,500",80,"55,155",1,1,프랑스,프랑스,"퍼티잔,고몽,프랑스3시네마","(주)엣나인필름,(주)스폰지이엔티",15세이상관람가,"코미디,판타지",미셸 공드리,"가엘 가르시아 베르날,샤를로뜨 갱스부르"
2095,드라이브,11/17/2011,"690,400",0.0%,"149,305,400",79,"19,305",1,4,미국,미국,,판씨네마(주),청소년관람불가,"액션,스릴러",니콜라스 윈딩 레픈,"캐리 뮬리건,라이언 고슬링"
2095,먼 곳으로부터,,"710,500",0.0%,"710,500",79,79,1,2,베네수엘라,"베네수엘라,멕시코",,,,드라마,로렌조 비가스,
2095,오고 가며,,"388,000",0.0%,"1,215,000",79,209,1,3,포르투갈,"포르투갈,프랑스",,,,"코미디,드라마",주앙 세자르 몬테이로,"주앙 세자르 몬테이로,리타 페레이라 마르케스"
2095,유 콜 잇 러브,4/1/1989,"705,000",0.0%,"3,504,500",79,515,1,1,프랑스,프랑스,고몽,,연소자관람불가,멜로/로맨스,클로드 피노토,"소피 마르소,뱅상 랭동"
2095,홍등,1/1/1993,"419,000",0.0%,"419,000",79,79,1,12,중국,중국,,,고등학생이상관람가,드라마,장예모,"헤카이페,공리"
2100,[인디포럼2016] 신작09 겹겹의 의도,,"468,000",0.0%,"468,000",78,78,1,2,한국,"한국,기타",,,,기타,"양준태,김명은,조현민,황민하",
2100,거짓말,10/29/2015,"470,000",0.0%,"41,901,600",78,"5,212",1,3,한국,한국,방인리필름,"(주)대명문화공장,(주)리틀빅픽쳐스",청소년관람불가,드라마,김동명,"김꽃비,전신환,이병희,김지연,김하나,임희라"
2100,라벤더힐 몹,,"372,000",0.0%,"434,000",78,88,1,3,영국,영국,,,15세이상관람가,코미디,찰스 크라이튼,
2100,멜랑콜리아,5/17/2012,"776,000",0.0%,"139,050,683",78,"18,697",1,3,덴마크,"덴마크,스웨덴,이탈리아,독일,프랑스",,(주)팝엔터테인먼트,15세이상관람가,"드라마,SF,스릴러",라스 폰 트리에,"커스틴 던스트,샤를로뜨 갱스부르,키퍼 서덜랜드,샬롯 램플링"
2100,자유,,"402,000",0.0%,"402,000",78,78,1,3,아르헨티나,아르헨티나,,,,드라마,리산드로 알론소,미사엘 사베드라
2100,트러블 에브리 데이,,"503,000",0.0%,"1,497,000",78,230,1,5,프랑스,"프랑스,독일,일본",,,,드라마,클레르 드니,"빈센트 갈로,트리시아 베시,베아트리체 달"
2100,퐁네프의 연인들,4/18/1992,"700,000",0.0%,"62,302,200",78,"8,050",1,1,프랑스,프랑스,,오드,"청소년관람불가,고등학생이상관람가",멜로/로맨스,레오스 카락스,"줄리엣 비노쉬,드니 라방,클라우스 마이클 그루버"
2107,SIFF2016-선택 2,,"455,600",0.0%,"455,600",77,77,1,3,한국,한국,,,,기타,,
2107,"[인디포럼2016] 신작12 아아, 우주의 비밀",,"462,000",0.0%,"462,000",77,77,1,2,한국,한국,,,,기타,"변성빈,이정우,김기현,김재영,서유림",
2107,니키타,6/30/1990,"686,000",0.0%,"11,066,000",77,"5,407",1,2,프랑스,프랑스,"체키고리그룹 타이거키네마토그라피카,고몽","사무엘 골드윈 컴퍼니,(주)팝파트너스","고등학생이상관람가,15세이상관람가",액션,뤽 베송,"안느 파릴로,장-위그 앙글라드,체키 카료"
2107,"더 퍼스트, 더 라스트",,"358,000",0.0%,"358,000",77,77,1,2,프랑스,프랑스,,,,"코미디,드라마",보울리 라너스,"알베르 뒤퐁텔,보울리 라너스,수잔 클레망,미쉘 롱스달"
2107,메리 고 라운드,,"499,000",0.0%,"499,000",77,77,1,2,프랑스,프랑스,,,,"범죄,드라마",자크 리베트,"마리아 슈나이더,조 달레산드로"
2107,세라핀,6/4/2009,"199,000",0.0%,"81,923,000",77,"11,842",1,3,프랑스,프랑스,,(주)영화사구안,12세이상관람가,"전쟁,드라마",마르탱 프로보스트,"욜랭드 모로,울리히 터커"
2107,임브레이스,,"539,000",0.0%,"539,000",77,77,1,3,호주,호주,,,,다큐멘터리,타린 브럼핏,
2107,천국에 간 비올레타,,"231,000",0.0%,"231,000",77,77,1,3,칠레,"칠레,아르헨티나,브라질",,,15세이상관람가,드라마,안드레스 우드,
2107,키드,12/15/1989,"375,000",0.0%,"2,132,000",77,298,1,4,미국,미국,,,연소자관람가,"코미디,드라마,가족",찰리 채플린,"찰리 채플린,재키 쿠간,에드나 퍼비안스"
2107,프로젝트 후쿠시마!,,"385,000",0.0%,"385,000",77,77,1,2,일본,일본,,,,다큐멘터리,후지이 히카루,
2107,해는 또다시 뜬다,,"157,000",0.0%,"157,000",77,77,1,4,미국,미국,이십세기폭스필름코퍼레이션,,,드라마,헨리 킹,"타이론 파워,에바 가드너,멜 페레,에롤 플린"
2107,화니와 알렉산더,11/16/1996,"664,000",0.0%,"1,840,000",77,246,1,2,스웨덴,스웨덴,고몽,,고등학생이상관람가,"드라마,미스터리,판타지",잉마르 베리만,"보르즈 알스테츠,해리엇 안데르손"
2119,[인디포럼2016] 신작03 외침과 속삭임,,"411,000",0.0%,"411,000",76,76,1,2,한국,한국,,,,기타,"김형주,진다희,송현석,김숙현",
2119,"[인디포럼2016] 신작08 꼼짝마, 죽지마 부활할거야",,"447,000",0.0%,"447,000",76,76,1,2,한국,한국,,,,기타,"이충현,김세인,한승원,정서원",
2119,나의 어머니,8/20/2015,"456,000",0.0%,"77,277,651",76,"10,136",1,1,이탈리아,"이탈리아,프랑스",,(주)티캐스트,12세이상관람가,드라마,난니 모레티,"마르게리타 부이,존 터투로,난니 모레티"
2119,리슨 투 미 말론,,"380,000",0.0%,"380,000",76,76,1,2,영국,영국,,,,다큐멘터리,,
2119,벅시,3/14/1992,"228,000",0.0%,"228,000",76,76,1,2,미국,미국,,,고등학생이상관람가,"드라마,범죄",베리 레빈슨,"워렌 비티,아네트 베닝"
2119,살인의 해부,,"388,000",0.0%,"388,000",76,76,1,3,미국,미국,,,,"범죄,미스터리",오토 프레밍거,"제임스 스튜어트,리 레믹"
2119,"씨, 베토벤",3/27/2014,"456,000",0.0%,"6,080,000",76,842,1,1,한국,한국,이달투,㈜인디스토리,15세이상관람가,드라마,"박진순,민복기","김소진,공상아,오유진,김중기,이상우"
2119,아무도 머물지 않았다,12/26/2013,"456,000",0.0%,"118,103,500",76,"15,753",1,1,프랑스,"프랑스,이탈리아",,(주)씨에이씨엔터테인먼트,15세이상관람가,"드라마,미스터리",아쉬가르 파르하디,"베레니스 베조,타하르 라힘,알리 모사파"
2119,옹박 2016: 혈투,11/17/2016,"245,000",0.0%,"245,000",76,76,5,49,중국,중국,,(주)케이알씨지,15세이상관람가,"액션,드라마",장계천,
2119,웨이스트 랜드,4/3/2014,"456,000",0.0%,"19,846,000",76,"2,830",1,3,브라질,"브라질,영국",,(주)나이너스엔터테인먼트,전체관람가,다큐멘터리,루시 워커,
2119,전웅 맥아더,12/22/1977,"185,000",0.0%,"185,000",76,76,1,3,미국,미국,유니버셜 픽쳐스,,,"드라마,전쟁",조세프 서전트,그레고리 펙
2119,천지영웅 장청,9/19/2016,"297,000",0.0%,"297,000",76,76,5,75,중국,중국,,(주)케이알씨지,12세이상관람가,"액션,드라마",유신의,
2119,클라우즈 오브 실스마리아,12/18/2014,"456,000",0.0%,"263,814,599",76,"33,093",1,1,프랑스,"프랑스,스위스,독일",,(주)나이너스엔터테인먼트,15세이상관람가,드라마,올리비에 아사야스,"줄리엣 비노쉬,크리스틴 스튜어트,클로이 모레츠"
2132,국도화끈한극장,,"300,000",0.0%,"1,330,000",75,214,1,1,한국,한국,,,,기타,,
2132,대도무문,7/28/2016,"266,000",0.0%,"266,000",75,75,5,74,홍콩,홍콩,,(주)케이알씨지,12세이상관람가,"드라마,액션",유신의,
2132,인디애니페스트2016-아시아로2,,"444,000",0.0%,"444,000",75,75,1,2,기타,기타,,,,애니메이션,"쉬에 옌핑,레이 레이,이토 게이고,샤오 준이,오리카사 료,갈 하클레이,슐라밋 타저,디팍 찬드라모한,소함 차크라보르티,히라오카 마사노부,캉 멍츠,미사토 토모키,헨리 좡,해리 좡,야마무라 코지",
2132,해피엔드,12/11/1999,"732,000",0.0%,"2,158,000",75,260,1,2,한국,한국,(주)명필름,,18세관람가,"멜로/로맨스,스릴러",정지우,"최민식,전도연,주진모,김병춘,주현,손진호,박성일"
2136,낙원의 곤경,,"344,000",0.0%,"800,000",74,165,1,4,미국,미국,,,,"코미디,멜로/로맨스",에른스트 루비치,"마리암 홉킨스,케이 프란시스,허버트 마샬"
2136,시 읽는 시간,,"446,000",0.0%,"446,000",74,74,1,3,한국,한국,,,,다큐멘터리,이수정,
2136,옹박 : 하얀 원숭이 전사,9/9/2016,"263,000",0.0%,"263,000",74,74,6,64,태국,태국,,(주)케이알씨지,청소년관람불가,액션,삭차이 스리분낙,
2136,"울지마, 톤즈",9/9/2010,"148,000",0.0%,"2,529,812,000",74,"444,327",1,4,한국,한국,"KBS,주식회사 마운틴픽쳐스",주식회사 마운틴픽쳐스,전체관람가,다큐멘터리,구수환,이금희
2140,AISFF2016 국제경쟁 4,,"363,000",0.0%,"363,000",73,73,1,2,기타,기타,,,,기타,"지몬 오스터만,노스 김,숀 클락,김성환,나탈리 알바레즈 미에센,미카엘 판두로,카디야 벤-프라디",
2140,은밀한 게이샤의 세계,,"303,000",0.0%,"739,000",73,159,1,5,일본,일본,,주식회사 마운틴픽쳐스,청소년관람불가,멜로/로맨스,쿠마시로 타츠미,"미야시타 준코,에즈미 히데아키"
2140,익스포즈,8/11/2016,"362,000",0.0%,"362,000",73,73,6,73,미국,미국,,(주)드림팩트엔터테인먼트,청소년관람불가,"범죄,드라마,미스터리,스릴러",디클란 데일,"키아누 리브스,아나 디 아르마스"
2140,제15회 미쟝센 단편영화제 여성 감독 특별전 3,,"434,000",0.0%,"434,000",73,73,1,2,한국,한국,,,,기타,"이우정,정성임,한인미,유은정",
2140,죽음은 두렵지 않다,,"473,000",0.0%,"473,000",73,73,1,5,프랑스,"프랑스,서독",,,,드라마,클레르 드니,"이삭 드 번콜,알렉스 데스카스,솔베이그 도마르틴"
2140,지상의 사랑,,"484,000",0.0%,"484,000",73,73,1,2,프랑스,프랑스,,,,"코미디,드라마,판타지",자크 리베트,"제인 버킨,제랄딘 채플린,앙드레 뒤솔리에"
2146,가부와 메이 이야기,2/9/2006,"360,000",0.0%,"1,448,102,500",72,"251,875",2,11,일본,일본,,"(주)엠케이픽처스 ,에이원엔터테인먼트",전체관람가,애니메이션,스기이 기사부로,"나카무라 시도,나리미야 히로키"
2146,님포매니악 감독판 볼룸 1&2,,"643,400",0.0%,"1,183,400",72,180,1,1,덴마크,"덴마크,벨기에,프랑스,영국",,,,드라마,라스 폰 트리에,"샤를로뜨 갱스부르,스테이시 마틴,샤이아 라보프,우마 서먼,스텔란 스카스가드"
2146,라디오 스타,9/28/2006,"471,000",0.0%,"9,861,268,500",72,"1,590,757",1,8,한국,한국,"(주)영화사아침,(주)씨네월드",(주)시네마서비스,12세관람가,드라마,이준익,"박중훈,안성기,김현아,강광원,함수연,손덕배,허민희,조련,최정윤,황인준,나성식,황현성,노브레인,정원호,이순금,이준익,이재은,정석용,신정근,김장훈,윤주상,안미나"
2146,망각에 저항하기,,"490,000",0.0%,"490,000",72,72,1,3,프랑스,프랑스,,,,드라마,"샹탈 애커만,장 뤽 고다르,르네 알리오,클레르 드니,패트리스 셰로,필립 뮬,베르트랑 타베르니에,데니스 아마르,장 베케르,제인 버킨,베르트랑 블리에",
2146,몬스터 헌트,11/12/2015,"360,000",0.0%,"201,067,000",72,"27,382",1,9,중국,중국,,(주)와우픽쳐스,12세이상관람가,"판타지,액션,어드벤처",라맨 허,"백백하,탕웨이,정백연,증지위,오군여"
2146,물망초,,"144,000",0.0%,"9,529,000",72,"4,079",1,4,한국,한국,,,,드라마,최훈,"최은희,윤정희"
2146,시린 성장의 노래,,"408,000",0.0%,"408,000",72,72,1,7,한국,한국,,,,기타,"김태진,임철,곽새미,박용재",
2146,파도의 목소리 - 신치마치편,,"360,000",0.0%,"360,000",72,72,1,2,일본,일본,,,,다큐멘터리,"사카이 고,류스케 하마구치",
2154,국경저편에서,,"458,000",0.0%,"458,000",71,71,1,3,프랑스,"프랑스,벨기에,호주,핀란드",,,,다큐멘터리,샹탈 애커만,
2154,몬스터 호텔,1/17/2013,"403,000",0.0%,"6,080,784,500",71,"884,988",2,5,미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),전체관람가,"애니메이션,가족",젠디 타타코브스키,"아담 샌들러,스티브 부세미,프란 드레셔,앤디 샘버그,정찬우,김태균"
2154,몰로흐,,"313,000",0.0%,"982,000",71,172,1,3,독일,"독일,러시아,일본,이탈리아,프랑스",,,,드라마,알렉산더 소쿠로프,"옐레나 루파노바,레오니드 모즈고보이"
2154,"불의 날, 생명을 말하다",4/28/2016,"568,000",0.0%,"568,000",71,71,1,1,한국,한국,"한국YWCA연합회,크리에이티브컴즈(주)",크리에이티브컴즈(주),전체관람가,다큐멘터리,전화성,차경애
2154,비터 머니,,"367,000",0.0%,"367,000",71,71,1,3,프랑스,"프랑스,홍콩",,,,다큐멘터리,왕빙,
2154,잉여들의 히치하이킹,11/28/2013,"355,000",0.0%,"203,462,600",71,"29,444",1,1,한국,한국,Surplus,CGV아트하우스,12세이상관람가,다큐멘터리,이호재,"이호재,이현학,하승엽,김휘"
2160,"인디애니페스트2016-파노라마2 - 때때로 흐림, 그래도 괜찮아",,"862,500",0.0%,"862,500",70,70,1,2,기타,기타,,,,애니메이션,"토모요시 조코,마야마 마미,루오 시지아,지에 센,나유키 쇼코,탈 칸터,시 첸,안 수,이노우에 코지로,오르넬라 마키아,이 자오",
2160,돌고래와 나,,"350,000",0.0%,"350,000",70,70,1,2,한국,한국,,,,다큐멘터리,이정준,
2160,리클레임,9/26/2016,"347,000",0.0%,"347,000",70,70,5,70,중국,"중국,말레이시아,미국",,(주)케이알씨지,15세이상관람가,"액션,어드벤처,범죄",앨런 화이트,"존 쿠삭,라이언 필립,레이첼 르페브르"
2160,벚꽃나무 아래서,,"350,000",0.0%,"350,000",70,70,1,2,일본,일본,,,,다큐멘터리,다나카 케이,
2160,부초,,"491,000",0.0%,"1,958,000",70,299,1,1,일본,일본,,,,드라마,오즈 야스지로,"나카무라 간지로,쿄 마키코,와카오 아야코"
2160,서울 서칭,,"400,000",0.0%,"400,000",70,70,1,1,미국,"미국,한국",,,,"코미디,드라마",벤슨 리,"차인표,저스틴 전"
2160,쉐이크 더 더스트: 세상을 뒤흔든 비보이,,"832,500",0.0%,"832,500",70,70,1,2,미국,미국,,,,다큐멘터리,아담 스요르베르,
2160,아마데우스,11/23/1985,"210,000",0.0%,"10,284,500",70,"1,432",1,1,미국,미국,더 사울 젠츠 컴퍼니,,연소자관람가,드라마,밀로스 포만,"엘리자베스 베리지,F. 머레이 아브라함,톰 헐스,크리스틴 에버솔"
2160,여인의 향기,3/20/1993,"374,000",0.0%,"1,070,000",70,199,1,1,미국,미국,"유니버셜 픽쳐스,유아이피-씨아이씨영화및비디오배급(유)",(주)에스와이코마드,고등학생이상관람가,드라마,마틴 브레스트,"크리스 오도넬,알 파치노"
2160,영춘백학권,10/27/2016,"297,000",0.0%,"297,000",70,70,6,70,중국,중국,,주식회사 풍경소리,15세이상관람가,액션,양가인,"이양,양정,자오총,정패패"
2160,정 검-금의위,9/29/2016,"313,000",0.0%,"313,000",70,70,5,70,중국,중국,,(주)케이알씨지,15세이상관람가,"액션,드라마",진영가,"사정봉,교진우,이능정,양예,담요문"
2160,종횡사해,2/14/1991,"653,600",0.0%,"1,355,600",70,201,1,3,홍콩,홍콩,,,고등학생이상관람가,"액션,범죄",오우삼,"장국영,주윤발,종초홍"
2160,헛소동,7/17/1993,"532,000",0.0%,"532,000",70,70,2,9,미국,미국,,,중학생이상관람가,"멜로/로맨스,코미디",케네스 브래너,"엠마 톰슨,케네스 브래너"
2173,경쟁: 시카프 아시아,,"414,000",0.0%,"414,000",69,69,1,1,기타,기타,,,,애니메이션,"이문주,파르하 자빈,테오 쑨 흥,김진아,펭 킨,단 지안,웨이 리,이싱 장,아리엘 빅토르,쯔 신 양,사르 샤피푸어",
2173,라임라이트,8/26/1989,"328,000",0.0%,"881,000",69,151,1,4,미국,미국,유나이티드 아티스트,유나이티드 아티스트,연소자관람가,"드라마,코미디",찰리 채플린,"찰리 채플린,클레어 블룸"
2173,메리 위도우,,"344,000",0.0%,"344,000",69,69,1,4,미국,미국,,,,"뮤지컬,코미디,멜로/로맨스",에른스트 루비치,
2173,아웃레이지 비욘드,,"476,039",0.0%,"476,039",69,69,1,3,일본,일본,,(주)영화사 진진,청소년관람불가,"액션,범죄",기타노 다케시,"기타노 다케시,니시다 토시유키,미우라 토모카즈,카세 료"
2173,옴 샨티 옴,2/14/2013,"406,200",0.0%,"12,364,200",69,"1,627",1,1,인도,인도,,(주)미디어데이,15세이상관람가,"멜로/로맨스,액션",파라 칸,"샤룩 칸,디피카 파드콘"
2173,제15회 미쟝센 단편영화제 여성 감독 특별전 2,,"413,000",0.0%,"413,000",69,69,1,2,한국,한국,,,,멜로/로맨스,"손원평,김혜지,최영림,양현아",
2173,초콜렛,,"460,000",0.0%,"460,000",69,69,1,2,프랑스,"프랑스,서독",,,,드라마,클레르 드니,"이삭 드 번콜,길리아 보쉬,프랑수아 클뤼제"
2180,기억메신저 2033,10/20/2016,"239,000",0.0%,"239,000",68,68,5,60,멕시코,멕시코,,(주)케이알씨지,15세이상관람가,"어드벤처,SF",프란시스코 라레스고이티,"라울 멘데즈,산드라 에체베리아"
2180,끝과 시작,,"214,000",0.0%,"214,000",68,68,1,6,기타,기타,,,,기타,"아서 리코투리얼,파나지오티스 차라미스,케사르 에스테반 아렌다,호세 에스테반 아렌다,매튜 시마노프스키,리나 루지테",
2180,눈을 감으면 삶은 더 편하지,,"489,000",0.0%,"600,000",68,97,1,2,스페인,스페인,,,,드라마,데이빗 트루에바,
2180,밀그램 프로젝트,5/12/2016,"422,400",0.0%,"422,400",68,68,3,23,미국,미국,,THE 픽쳐스,15세이상관람가,드라마,마이클 알메레이다,"타린 매닝,위노나 라이더,안톤 옐친,켈란 루츠"
2180,"살로, 소돔의 120일",,"604,500",0.0%,"1,643,500",68,240,1,1,이탈리아,"이탈리아,프랑스",,,,드라마,피에르 파올로 파솔리니,"파올로 보나첼리,카테리나 보라토"
2180,컬러퍼플,10/18/1986,"204,000",0.0%,"204,000",68,68,1,2,미국,미국,"엠블린엔터테인먼트,구버피터스컴퍼니,워너 브러더스 픽쳐스",,국민학생관람불가,드라마,스티븐 스필버그,"대니 글로버,우피 골드버그,오프라 윈프리,아코수아 버시아"
2180,파도의 목소리 - 게센누마편,,"340,000",0.0%,"340,000",68,68,1,2,일본,일본,,,,다큐멘터리,"사카이 고,류스케 하마구치",
2187,기쁜 우리 젊은 날,5/2/1987,"442,500",0.0%,"4,289,500",67,"1,171",1,6,한국,한국,태흥영화(주),,중학생이상관람가,"드라마,멜로/로맨스",배창호,"안성기,김지영,황신혜,최불암,전무송"
2187,나의 왼발,1/3/1991,"137,000",0.0%,"137,000",67,67,1,5,영국,"영국,아일랜드",,,연소자관람가,드라마,짐 쉐리단,"다니엘 데이 루이스,레이 맥커낼리,브렌다 프리커"
2187,두 개의 문,6/21/2012,"412,000",0.0%,"505,330,000",67,"73,730",1,4,한국,한국,성소수문화환경을 위한 모임 '연분홍치마',(주)시네마달,15세이상관람가,다큐멘터리,"김일란,홍지유","정태현,이종걸"
2187,머나먼 세상속으로,7/31/2014,"119,000",0.0%,"4,313,000",67,731,1,1,프랑스,"프랑스,벨기에,캐나다",,주식회사 마운틴픽쳐스,전체관람가,애니메이션,장 크리스토프 드상,"장 르노,로란트 도이취,이자벨 까레"
2187,어머니,4/5/2012,"405,000",0.0%,"29,009,400",67,"4,421",1,2,한국,한국,어머니 제작위원회,㈜인디스토리,12세이상관람가,다큐멘터리,태준식,이소선
2187,원 데이,12/13/2012,"516,000",0.0%,"1,502,558,500",67,"204,205",1,2,미국,미국,,(주)팝파트너스,15세이상관람가,"드라마,멜로/로맨스",론 쉐르픽,"앤 해서웨이,짐 스터게스"
2187,천년학,4/12/2007,"374,000",0.0%,"848,322,500",67,"138,190",1,3,한국,한국,영화사키노투(주),(주)프라임엔터테인먼트,12세이상관람가,드라마,임권택,"조재현,오정해,조경화,김효신,신경호,조영재,서명희,류태호,우영제,문현,박근영,박민희,오승은,송순섭,온정준,김양휘,이주원,고수희,이청준,장민호"
2187,후회하지 않아,11/16/2006,"335,000",0.0%,"264,706,500",67,"42,029",1,1,한국,한국,청년필름(주),씨제이엔터테인먼트,18세관람가,"드라마,멜로/로맨스",이송희일,"이영훈,조현철,김동욱,김정화,정희태,송승민,김화영,나성천,박현민,허록,문정미,김상은,최기원,김일권,임범,최성원,오현수,이승원,이승철,최원석,오류미,양정화,양정석,이혜미,박미현,김남길"
2195,2016 대단한단편영화제-단편 초청 섹션 1,,"527,000",0.0%,"527,000",66,66,1,3,한국,한국,,,,기타,"홍기원,박지인,오성호",
2195,AISFF2016 국제경쟁 8,,"322,000",0.0%,"322,000",66,66,1,2,기타,기타,,,,기타,"존 M. 앙굴로,요나단 엘버스,우푹 챠부쉬,박영주,에프엑스 고비,에르베 드메르",
2195,까밀 리와인드,7/18/2013,"588,000",0.0%,"165,428,500",66,"22,193",1,1,프랑스,프랑스,,(주)엣나인필름,15세이상관람가,드라마,노에미 르보브스키,"노에미 르보브스키,사미르 구에스미,욜랭드 모로,미셸 빌레모"
2195,레프트 비하인드 : 휴거의 시작,9/8/2016,"236,000",0.0%,"236,000",66,66,5,56,미국,미국,,(주)드림팩트엔터테인먼트,12세이상관람가,"액션,스릴러,SF",빅 암스트롱,"니콜라스 케이지,채드 마이클 머레이"
2195,부다페스트 로큰롤,12/20/2018,"388,000",0.0%,"388,000",66,66,1,2,헝가리,헝가리,,알토미디어(주),15세이상관람가,"뮤지컬,드라마",게르게이 포뇨,"타마시 사보 킴멜,이반 페뇨,툰데 키스"
2195,숀더쉽,8/13/2015,"335,000",0.0%,"641,128,000",66,"91,856",1,11,영국,"영국,프랑스",,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디","마크 버튼,리처드 스타잭",
2195,유키 부인의 초상,,"330,000",0.0%,"330,000",66,66,1,5,일본,일본,,,,드라마,미조구치 겐지,"코구레 미치요,우에하라 켄"
2195,제15회 미쟝센 단편영화제 김태용 단편 특별전 1,,"395,000",0.0%,"395,000",66,66,1,2,한국,한국,,,,기타,"김태용,민규동",
2195,제인 에어,4/20/2011,"369,000",0.0%,"988,340,000",66,"136,810",1,1,영국,영국,,(주)시너지하우스 (시너지),12세이상관람가,"드라마,멜로/로맨스",캐리 후쿠나가,"마이클 패스벤더,미아 와시코브스카"
2195,존 프롬,,"429,000",0.0%,"429,000",66,66,1,2,포르투갈,포르투갈,,,,드라마,주앙 니콜라우,"아드리아노 루즈,레오노어 실베이라"
2205,8인의 수상한 신사들,6/8/2017,"650,000",0.0%,"650,000",65,65,1,2,일본,일본,,(주)영화사 진진,15세이상관람가,"액션,코미디",기타노 다케시,"후지 타츠야,콘도 마사오미,나카오 아키라"
2205,[인디포럼2016] 신작01 아무 것도 아닌게 아니야,,"388,000",0.0%,"388,000",65,65,1,2,한국,한국,,,,기타,"우준희,허준석,김솔희,오정민",
2205,뒤얽힌 관계,,"429,000",0.0%,"429,000",65,65,1,2,일본,일본,,,,드라마,고바야시 마사키,"키시 케이코,나카다이 타츠야,야마무라 소"
