■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2018-01-01~2018-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
2820,김씨표류기,5/14/2009,"258,000",0.0%,"4,736,776,000",44,"725,031",1,2,한국,한국,반짝반짝영화사(주),(주)시네마서비스,12세이상관람가,"코미디,드라마",이해준,"정재영,구교환,정려원,강문정,박보영,이성배,임수진,최소영,이규형,양미경,이정애,장소연"
2820,들국화는 피었는데,12/7/1974,"284,000",0.0%,"284,000",44,44,1,4,한국,한국,영화진흥위원회,,전체관람가,"드라마,전쟁",이만희,"신성일,김정훈"
2820,렛미폴,,"440,000",0.0%,"440,000",44,44,1,2,아이슬란드,"아이슬란드,핀란드,독일",,,,"범죄,드라마",,
2820,문타이드,,"273,000",0.0%,"273,000",44,44,1,3,미국,미국,,,,"범죄,드라마","아치 마요,프리츠 랑","아이다 루피노,토마스 미첼,장 가뱅"
2820,바람과 라이온,9/3/1976,"124,000",0.0%,"124,000",44,44,1,2,미국,미국,콜럼비아 픽쳐스 코포레이션,,,"드라마,액션,어드벤처",존 밀리어스,"숀 코네리,캔디스 버겐,존 휴스턴"
2820,뿔을 가진 소년,,"308,000",0.0%,"308,000",44,44,1,1,한국,한국,,(주)콘텐츠윙,15세이상관람가,드라마,김휘근,김예나
2820,앙가제,,"440,000",0.0%,"440,000",44,44,1,2,프랑스,프랑스,,,,드라마,,
2820,연인처럼 숨을 멈춰,,"220,000",0.0%,"220,000",44,44,1,3,일본,일본,,,,드라마,이가라시 코헤이,
2820,인디애니페스트 2018 한국 파노라마 - 괴물 혹은 영웅,,"252,000",0.0%,"252,000",44,44,1,3,한국,한국,,,,애니메이션,,
2820,터뷸런스,5/30/1998,"132,000",0.0%,"132,000",44,44,1,2,미국,미국,메트로-골드윈-마이어,,고등학생이상관람가,"스릴러,액션",로버트 버틀러,"로렌 홀리,레이 리오타"
2820,포이즌,,"222,000",0.0%,"222,000",44,44,1,3,프랑스,프랑스,,,,"코미디,범죄",사샤 기트리,
2820,헝거게임: 캣칭 파이어,11/21/2013,"255,500",0.0%,"7,863,828,234",44,"1,127,373",1,3,미국,미국,라이온스 게이트 필름즈,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"판타지,액션",프란시스 로렌스,"제니퍼 로렌스,조쉬 허처슨,리암 헴스워스,우디 해럴슨"
2836,14인의 여걸,9/7/1973,"129,000",0.0%,"129,000",43,43,1,1,홍콩,홍콩,,,,"어드벤처,전쟁",정강,"정묘,하평,진패"
2836,60만번의 트라이,9/18/2014,"92,000",0.0%,"148,903,300",43,"21,483",1,4,한국,"한국,일본","꼬마프레스,60만번의트라이제작위원회",㈜인디스토리,12세이상관람가,다큐멘터리,"박사유,박돈사","문정희,조성경,최현,김관태,문정희,문정희"
2836,걷기 좋은 날,10/12/2018,"153,500",0.0%,"153,500",43,43,1,16,한국,한국,(주)웃기씨네,(주)웃기씨네,12세이상관람가,드라마,박용주,"권용직,김미애,김민혁,김상원,김기남,김우열,김우열,김현정,박용주,박주환,박지연,서수석,윤나리,정윤선,최대성,최대성,최영기,한지욱"
2836,게스트,,"212,000",0.0%,"574,000",43,101,1,3,스페인,스페인,,,,다큐멘터리,호세 루이스 게린,
2836,델타포스,8/15/1986,"129,000",0.0%,"129,000",43,43,1,2,미국,미국,골렌골로버스프로덕션,,국민학생관람불가,액션,메나헴 골란,"레이니 카잔,로버트 포스터,척 노리스,마틴 발삼,조이 비숍,리 마빈"
2836,라스트맨 스탠딩,9/21/1996,"129,000",0.0%,"129,000",43,43,1,2,미국,미국,뉴라인 시네마,,고등학생이상관람가,"액션,드라마,범죄",월터 힐,"브루스 윌리스,브루스 던"
2836,루돌프와 많이있어,12/28/2016,"215,000",0.0%,"1,627,861,800",43,"216,036",1,1,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,"유야마 쿠니히코,사카키바라 모토노리","김율,신용우,홍범기,시영준,김영찬,정유정,김가령,이노우에 마오,스즈키 료헤이,미즈키 나나,후루타 아라타"
2836,리프 인 더 다크,,"194,000",0.0%,"194,000",43,43,1,3,이탈리아,이탈리아,,,,드라마,마르코 벨로치오,
2836,메이어링에서 사라예보까지,,"203,000",0.0%,"203,000",43,43,1,3,프랑스,프랑스,,,,드라마,맥스 오퓌스,
2836,비밀은 없다,6/23/2016,"645,000",0.0%,"2,030,168,239",43,"250,904",1,1,한국,한국,"(주)영화사거미,필름트레인",씨제이이앤엠(주),청소년관람불가,스릴러,이경미,"손예진,김주혁,장재우,장한승,신지훈,이민아,이상희,김소희,예수정"
2836,비치온더비치,12/8/2016,"223,000",0.0%,"11,160,700",43,"1,514",1,4,한국,한국,비치사,(주)로카,청소년관람불가,멜로/로맨스,정가영,"정가영,김최용준,이하윤"
2836,신의 간섭,,"214,000",0.0%,"214,000",43,43,1,3,프랑스,"프랑스,모로코,독일,팔레스타인",,,,"드라마,멜로/로맨스,전쟁",엘리아 술레이만,"엘리아 술레이만,마날 카데르"
2836,아르고 황금 대탐험,,"109,000",0.0%,"109,000",43,43,1,2,영국,영국,,,,"액션,어드벤처,가족,판타지",돈 샤페,"토드 암스트롱,낸시 코박,게리 레이몬드"
2836,아름다운 결혼,,"203,000",0.0%,"2,986,000",43,490,1,3,프랑스,프랑스,,,,드라마,에릭 로메르,
2836,일 포스토,,"216,000",0.0%,"386,000",43,80,1,3,이탈리아,이탈리아,,,,드라마,에르마노 올미,"로레다나 데토,산드로 판젤리"
2836,줄리에타,11/17/2016,"645,000",0.0%,"74,256,000",43,"9,381",1,1,스페인,스페인,,주식회사 쇼미미디어앤트레이딩,15세이상관람가,드라마,페드로 알모도바르,"엠마 수아레즈,로시 드 팔마"
2852,Diff 2018 로컬존,,"291,000",0.0%,"291,000",42,42,1,2,한국,한국,,,,드라마,,
2852,[인디포럼2018] 작심사일,,"248,000",0.0%,"248,000",42,42,1,1,한국,한국,,,,기타,,
2852,그리팅,,"212,000",0.0%,"212,000",42,42,1,2,미국,미국,,,,코미디,브라이언 드 팔마,"로버트 드니로,게릿 그레이엄"
2852,남한산성,10/3/2017,"336,000",0.0%,"31,225,419,792",42,"3,849,129",1,1,한국,한국,(주)싸이런픽쳐스,씨제이이앤엠(주),15세이상관람가,"사극,드라마",황동혁,"이병헌,김윤석,박해일,고수,박희순,조우진,박주운,박지원,백동현,서병철,장정국,이정호,이호중,권효민"
2852,닥치고 피아노!,,"378,000",0.0%,"378,000",42,42,1,2,독일,"독일,영국",,,15세이상관람가,다큐멘터리,필립 예디케,
2852,"당신, 거기 있어줄래요",12/14/2016,"378,000",0.0%,"9,362,086,648",42,"1,168,782",1,1,한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",홍지영,"김윤석,변요한,채서진,김상호,안세하,박혜수,김호정,한한나,이유미,윤진영,전준영"
2852,당신에게 오늘 밤을,10/2/1971,"84,000",0.0%,"1,674,000",42,334,1,1,미국,미국,,,,"드라마,코미디",빌리 와일더,"루 자코비,잭 레먼,셜리 맥클레인"
2852,바비큐 로드,,"274,000",0.0%,"274,000",42,42,1,2,호주,호주,,,,다큐멘터리,매튜 살레,
2852,범죄의 여왕,8/25/2016,"320,000",0.0%,"343,992,400",42,"43,866",1,3,한국,한국,광화문시네마,"(주)콘텐츠판다,TCO(주)더콘텐츠온",15세이상관람가,"스릴러,코미디","이요섭,김태곤","박지영,조복래,김대현,허정도,이학수,부은주,손영신,전고운,우문기,우문기,우상기,이윤호,진동훈,최고야,홍윤희,김태곤,이솜,안재홍,황승언,백수장"
2852,보모,,"195,000",0.0%,"195,000",42,42,1,3,이탈리아,이탈리아,,,,드라마,마르코 벨로치오,
2852,블라디미르와 로자,,"285,000",0.0%,"285,000",42,42,1,2,프랑스,"프랑스,서독",,,,기타,장 뤽 고다르,
2852,스코어,11/9/2001,"84,000",0.0%,"84,000",42,42,1,1,미국,미국,,UIP코리아,15세관람가,"드라마,범죄",프랭크 오즈,"에드워드 노튼,로버트 드니로"
2852,스파나잇,11/2/2017,"286,000",0.0%,"4,081,225",42,489,1,3,미국,미국,,하준사,청소년관람불가,드라마,앤드류 안,
2852,이별계약,6/20/2013,"267,000",0.0%,"131,408,000",42,"18,343",1,17,한국,"한국,중국",씨제이이앤엠(주),씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,드라마",오기환,"펑위옌,백백하,장경부,오패자,최한기"
2852,인디애니페스트 2018 트리키 우먼 : 은밀한 욕망,,"241,000",0.0%,"241,000",42,42,1,2,기타,기타,,,,애니메이션,,
2852,잃어버린 전주곡,,"204,000",0.0%,"204,000",42,42,1,1,미국,미국,,,,드라마,밥 라펠슨,"잭 니콜슨,카렌 블랙,빌리 그린 부쉬,패니 플래그"
2852,자칼,12/13/1997,"84,000",0.0%,"84,000",42,42,1,1,미국,미국,알파빌필름즈,,18세 미만인 자는 관람할 수 없는 등급,"액션,스릴러,어드벤처",마이클 카튼-존스,"브루스 윌리스,리차드 기어"
2852,잠자는 미녀,,"177,000",0.0%,"902,000",42,173,1,3,이탈리아,"이탈리아,프랑스",,,,드라마,마르코 벨로치오,
2852,제12회 대단한 단편영화제 단편 경쟁 섹션 2,,"336,000",0.0%,"336,000",42,42,1,3,한국,한국,,,,기타,,
2852,제20회 부산독립영화제 - 경쟁1,,"242,000",0.0%,"242,000",42,42,1,2,한국,한국,,,,기타,,
2852,중국 여인,,"292,000",0.0%,"292,000",42,42,1,1,프랑스,프랑스,,,,기타,장 뤽 고다르,
2873,80년대 갤러리,,"196,000",0.0%,"196,000",41,41,1,3,프랑스,"프랑스,벨기에,스위스",,,,"코미디,뮤지컬",샹탈 애커만,
2873,AISFF 2018 시네마 올드 앤 뉴,,"204,000",0.0%,"204,000",41,41,1,1,기타,기타,,,,기타,,
2873,[인디포럼2018] 개막식,,"410,000",0.0%,"410,000",41,41,1,1,한국,한국,,,,기타,,
2873,[인디포럼2018] 신작전 01 (그녀들의) 목소리,,"287,000",0.0%,"287,000",41,41,1,2,한국,한국,,,,기타,,
2873,"[인디포럼2018] 포워드 04 영화, 공간 그리고 신체",,"287,000",0.0%,"287,000",41,41,1,2,한국,한국,,,,기타,,
2873,늪,,"201,000",0.0%,"201,000",41,41,1,3,아르헨티나,"아르헨티나,프랑스",,,,"코미디,드라마",루크레시아 마르텔,
2873,마지막 휴가,,"202,000",0.0%,"202,000",41,41,1,3,프랑스,프랑스,,,,"드라마,멜로/로맨스",,
2873,밤비 내리는 목소리,,"153,000",0.0%,"407,000",41,91,1,3,일본,일본,,,,드라마,이가라시 코헤이,
2873,밤빛,,"280,000",0.0%,"280,000",41,41,1,3,한국,한국,,,,"드라마,가족",김무영,
2873,베이 오브 엔젤,,"200,000",0.0%,"474,000",41,96,1,2,프랑스,프랑스,,,,"드라마,멜로/로맨스",자끄 드미,"잔느 모로,클로드 만"
2873,볼크햄 힐스 여성 극단,,"280,900",0.0%,"280,900",41,41,1,2,호주,호주,,,,다큐멘터리,,
2873,스페셜리스트,11/19/1994,"123,000",0.0%,"123,000",41,41,1,2,미국,미국,워너브러더스 코리아(주),,연소자관람불가,"드라마,스릴러,액션",루이스 로사,"샤론 스톤,실베스터 스탤론"
2873,아미스타드,2/14/1998,"123,000",0.0%,"123,000",41,41,1,2,미국,미국,드림웍스 SKG,,15세 미만인 자는 관람할 수 없는 등급,"드라마,미스터리,사극",스티븐 스필버그,"모건 프리먼,나이젤 호손"
2873,어느날 밤에 생긴 일,,"82,000",0.0%,"10,131,000",41,"4,893",1,4,미국,미국,,,,"코미디,멜로/로맨스",프랭크 카프라,"클로데트 콜베트,클라크 게이블"
2873,위대한 켓스비,12/31/1976,"82,000",0.0%,"82,000",41,41,1,1,미국,미국,파라마운트 픽쳐스,,,"멜로/로맨스,드라마",잭 클레이튼,"미아 패로우,로버트 레드포드"
2873,위로공단,8/13/2015,"231,000",0.0%,"108,365,800",41,"14,529",1,3,한국,한국,반달,(주)엣나인필름,15세이상관람가,다큐멘터리,임흥순,"강명자,김영미,김진숙,권수정,신순애,이성옥,장영선"
2873,제12회 대단한 단편영화제 단편 초청 섹션 2,,"328,000",0.0%,"328,000",41,41,1,2,한국,한국,,,,기타,,
2873,카지노,3/16/1996,"123,000",0.0%,"123,000",41,41,1,1,미국,"미국,프랑스",유니버셜 픽쳐스,,연소자관람불가,"드라마,범죄",마틴 스콜세지,"로버트 드니로,샤론 스톤,조 페시,제임스 우즈"
2873,칼리토,2/5/1994,"82,000",0.0%,"82,000",41,41,1,1,미국,미국,유니버셜 픽쳐스,,연소자관람불가,"드라마,액션",브라이언 드 팔마,"알 파치노,숀 펜"
2873,클리프 행어,6/12/1993,"82,000",0.0%,"381,000",41,148,1,1,미국,미국,캐롤코 필름,,중학생이상관람가,"스릴러,액션,드라마",레니 할린,"존 리스고,실베스터 스탤론"
2873,티벳에서의7년,12/20/1997,"123,000",0.0%,"123,000",41,41,1,1,미국,미국,만달레이 엔터테인먼트,,15세 미만인 자는 관람할 수 없는 등급,"드라마,어드벤처",장 자끄 아노,"브래드 피트,B.D. 웡,데이빗 듈리스"
2894,100억의 식탁,,"200,000",0.0%,"310,000",40,58,1,1,독일,독일,,,,다큐멘터리,발렌틴 투른,
2894,Diff 2018 경쟁6,,"277,000",0.0%,"277,000",40,40,1,2,한국,한국,,,,드라마,,
2894,국경저편에서,,"200,000",0.0%,"658,000",40,111,1,3,프랑스,"프랑스,벨기에,호주,핀란드",,,,다큐멘터리,샹탈 애커만,
2894,비장의 술수,,"80,000",0.0%,"80,000",40,40,1,2,미국,미국,,,,"드라마,액션,범죄",빌리 와일더,"커크 더글라스,잔 스털링,로버트 아서"
2894,살아남은 이유,,"277,200",0.0%,"277,200",40,40,1,2,영국,영국,,,,다큐멘터리,,
2894,스타탄생,,"80,000",0.0%,"442,000",40,221,1,1,미국,미국,,,,"뮤지컬,멜로/로맨스",조지 쿠커,"주디 갈란드,제임스 메이슨,잭 카슨"
2894,어네스트와 셀레스틴,2/20/2014,"359,000",0.0%,"334,723,100",40,"49,743",1,1,프랑스,프랑스,,씨너스엔터테인먼트(주),전체관람가,애니메이션,"스테판 오비에,뱅상 파타,벤자민 레너","램버트 윌슨,안느-마리 루프"
2894,어바웃 레이,11/24/2016,"200,000",0.0%,"74,162,502",40,"10,092",1,1,미국,미국,,오퍼스픽쳐스(유),15세이상관람가,"코미디,드라마",게비 델랄,"엘르 패닝,나오미 왓츠,수잔 서랜든"
2894,전화의 저편,,"192,000",0.0%,"726,000",40,123,1,3,이탈리아,이탈리아,,,,"드라마,전쟁",로베르토 로셀리니,
2894,쾌락,,"197,000",0.0%,"968,000",40,177,1,3,프랑스,프랑스,,,15세이상관람가,,맥스 오퓌스,끌로드 도핀
2894,파업전야,5/1/2019,"268,500",0.0%,"448,500",40,70,1,2,한국,한국,,(주)리틀빅픽쳐스,12세이상관람가,드라마,"이은기,이재구,장동홍,장윤현","강능원,고동업,김동범,신종태,최경희,홍석연"
2894,해피 이벤트,4/25/2013,"200,000",0.0%,"37,347,500",40,"5,308",1,1,프랑스,프랑스,,주식회사 마운틴픽쳐스,청소년관람불가,"멜로/로맨스,드라마,코미디",레미 베잔송,"루이스 보르고인,피오 마르마이"
2894,허슬,,"259,000",0.0%,"259,000",40,40,1,2,미국,미국,,,,"범죄,드라마",로버트 알드리치,"버트 레이놀즈,까뜨린느 드뇌브,벤 존슨"
2907,FIWOM 2018 피움초이스1,,"265,300",0.0%,"265,300",39,39,1,1,한국,한국,,,,기타,,
2907,kqff 2018 해외단편5: 로스트 인 퀴어네이션,,"273,000",0.0%,"273,000",39,39,1,2,기타,기타,,,,기타,,
2907,"거칠게, 빠르게, 아름답게",,"248,000",0.0%,"248,000",39,39,1,2,미국,미국,,,,드라마,아이다 루피노,"클레어 트레버,샐리 포레스트"
2907,러블리 마드리드,3/22/2018,"44,000",0.0%,"44,000",39,39,4,39,스페인,스페인,,(주)케이알씨지,청소년관람불가,드라마,데이빗 트루에바,마리아 발베르드
2907,맨 프럼 어스2: 홀로신,5/16/2018,"60,000",0.0%,"60,000",39,39,5,39,미국,미국,,주식회사 레드아이스,12세이상관람가,"드라마,판타지,SF",리차드 쉔크만,"마이클 돈,바네사 윌리암스,윌리엄 캇"
2907,몽상가,,"195,000",0.0%,"195,000",39,39,1,2,기타,기타,,,,드라마,,
2907,미라클 워커,,"78,000",0.0%,"3,668,000",39,"1,834",1,1,,,,,,,,
2907,불편한 영화제 + 더글라스 톰킨스: 자연을 남기다,,"195,000",0.0%,"195,000",39,39,1,2,기타,기타,,,,기타,,
2907,비틀스: 에잇 데이즈 어 위크 – 투어링 이어즈,10/19/2016,"580,000",0.0%,"145,533,653",39,"18,167",1,1,영국,"영국,미국",,메가박스중앙(주)플러스엠,12세이상관람가,"드라마,다큐멘터리",론 하워드,"존 레논,폴 매카트니,조지 해리슨,링고 스타"
2907,새벽,,"182,000",0.0%,"182,000",39,39,1,3,프랑스,프랑스,,,,"멜로/로맨스,드라마",마르셀 카르네,"장 가뱅,줄 베리"
2907,애연,6/28/2018,"39,000",0.0%,"39,000",39,39,5,39,한국,한국,(주)케이알씨지,(주)케이알씨지,15세이상관람가,멜로/로맨스,이숭환,"김가빈,김진수,오상윤,이수빈,이자은"
2907,완다,,"169,000",0.0%,"169,000",39,39,1,3,미국,미국,,,,드라마,,
2907,종착역,,"98,000",0.0%,"17,199,000",39,"8,218",1,2,미국,"미국,이탈리아",,,,드라마,비토리오 데 시카,"제니퍼 존스,몽고메리 클리프트,지노 셀비,리차드 베이머"
2907,즐거운 지식,,"247,000",0.0%,"247,000",39,39,1,2,프랑스,"프랑스,서독",,,,기타,장 뤽 고다르,
2907,천녀유혼,5/12/2011,"233,000",0.0%,"497,537,500",39,"66,357",1,12,중국,중국,,씨너스엔터테인먼트(주),12세이상관람가,"SF,판타지,멜로/로맨스",엽위신,"유역비,고천락"
2907,최악의 하루,8/25/2016,"302,000",0.0%,"643,909,190",39,"81,254",1,3,한국,한국,㈜인디스토리,CGV아트하우스,15세이상관람가,멜로/로맨스,김종관,"한예리,이와세 료,권율,이희준,이승연,강 숙"
2907,태양의 덮개,,"195,000",0.0%,"195,000",39,39,1,2,일본,일본,,,,기타,사토 후토시,
2907,프랭크,9/25/2014,"227,000",0.0%,"415,273,145",39,"53,188",1,3,영국,"영국,아일랜드",,(주)영화사 진진,15세이상관람가,"코미디,드라마",레니 에이브러햄슨,"마이클 패스벤더,도널 글리슨,매기 질렌할,스쿳 맥네이리"
2907,프로젝트 메자,1/25/2018,"89,000",0.0%,"89,000",39,39,5,39,캐나다,캐나다,,주식회사 레드아이스,청소년관람불가,"액션,SF",제임스 마크,
2907,하늘은 스스로 돕는자를 돕는다,,"190,000",0.0%,"190,000",39,39,1,3,독일,독일,,,,"드라마,범죄",베르너 헤어조크,
2927,12명의 성난 사람들,,"76,000",0.0%,"5,977,000",38,"2,189",1,2,미국,미국,,,,"범죄,미스터리",시드니 루멧,"헨리 폰다,리 J. 콥,에드 베글리,E.G. 마샬,잭 워든"
2927,"3월 수요단편극장 주목하라, 그녀들을! “전여빈, 박소담, 정유미”",,"304,000",0.0%,"304,000",38,38,1,1,한국,한국,,,,기타,,
2927,게리 쿠퍼의 재회,,"83,000",0.0%,"5,273,000",38,"2,549",1,2,미국,미국,,,,코미디,프랭크 카프라,"게리 쿠퍼,바바라 스탠윅"
2927,나 자신이 되기 위한 투쟁,,"254,100",0.0%,"254,100",38,38,1,1,미국,미국,,,,다큐멘터리,,
2927,다섯개의 무덤,,"156,000",0.0%,"156,000",38,38,1,3,미국,미국,,,,"스릴러,전쟁",빌리 와일더,
2927,러브 어페어,,"177,000",0.0%,"177,000",38,38,1,3,미국,미국,,,12세관람가,"코미디,드라마,멜로/로맨스",레오 맥커레이,"아이린 던,찰스 보이어"
2927,샤먼 로드,,"186,000",0.0%,"186,000",38,38,1,1,한국,한국,강 컨텐츠,,,다큐멘터리,최상진,"박성미,꼴레뜨 그랑종-로조뜨"
2927,"섹스 후, 5일간의 여행",3/29/2018,"57,000",0.0%,"57,000",38,38,5,38,미국,미국,,(주)케이알씨지,15세이상관람가,드라마,대니 버데이,"캠 지갠뎃,지나 말론"
2927,아디오스 사바타,4/20/1972,"100,000",0.0%,"100,000",38,38,1,2,스페인,"스페인,이탈리아",유나이티드 아티스트,,,서부극(웨스턴),지안프랑코 파롤리니,"율 브린너,딘 리드,이그나지오 스팔라"
2927,아빠는 예쁘다,,"218,000",0.0%,"218,000",38,38,1,2,한국,한국,"(주)유비콘텐츠,영화사공감",,,"가족,코미디,드라마","박수민,김승협","김명국,진선미,손민지,백서빈"
2927,어택,,"237,000",0.0%,"237,000",38,38,1,2,미국,미국,,,,"전쟁,액션",로버트 알드리치,"잭 팰런스,리 마빈,에디 알버트"
2927,완전범죄: 키드냅,3/29/2018,"55,000",0.0%,"55,000",38,38,5,38,캐나다,캐나다,,(주)케이알씨지,15세이상관람가,스릴러,아론 우들리,"케빈 지거스,레이 리오타,로라 밴더부트,빅터 가버"
2927,위니프레드 바그너의 고백 2부,,"253,000",0.0%,"253,000",38,38,1,2,서독,"서독,오스트리아",,,,,한스-저건 사이버버그,
2927,태양을 훔친 사나이,,"271,000",0.0%,"271,000",38,38,1,2,일본,일본,,,,기타,하세가와 카즈히코,
2927,패션 전쟁,,"245,000",0.0%,"245,000",38,38,1,2,미국,미국,,,,"범죄,드라마","로버트 알드리치,빈센트 셔먼","리 J. 콥,커윈 매튜스,지아 스칼라"
2927,하늘이 이렇게 푸를 리 없다,,"252,000",0.0%,"252,000",38,38,1,2,일본,일본,,,,"코미디,드라마",에모토 아키라,"미우라 토모카즈,쿠가 요시코,키시모토 가요코,후와 만사쿠,키시베 잇토쿠,이와마츠 료"
2943,결단의 3:10,,"74,000",0.0%,"74,000",37,37,1,2,미국,미국,,,미정,서부극(웨스턴),델머 데이비스,"글렌 포드,반 헤플린,펠리시아 파"
2943,글로리데이,3/24/2016,"268,000",0.0%,"1,487,493,668",37,"189,442",2,6,한국,한국,(주)보리픽쳐스,(주)엣나인필름,15세이상관람가,드라마,최정열,"지수,김준면,류준열,김희찬,김동완,김종수,문희경,유하복,이주실,이춘우,장시원,박성인,정다연,배연수,정지상,안병래,여기한,조제웅,유승완,윤기현,윤민영,이상희,이성훈,최승민,한보람,김용"
2943,김예은 배우 특별전(인디스데이),,"37,000",0.0%,"37,000",37,37,1,2,한국,한국,,,,기타,,
2943,라운더바우트,,"176,000",0.0%,"176,000",37,37,1,3,프랑스,프랑스,,,15세이상관람가,드라마,맥스 오퓌스,"세르주 레지아니,시몬느 시뇨레,안톤 월브룩"
2943,매드맥스: 로드 워,3/15/2018,"45,000",0.0%,"45,000",37,37,5,37,미국,미국,,(주)케이알씨지,15세이상관람가,"액션,SF",마크 앳킨스,필립 안드레 보텔로
2943,밀애,8/20/1971,"93,000",0.0%,"93,000",37,37,1,3,미국,미국,파라마운트,,,"드라마,뮤지컬,전쟁",블레이크 에드워즈,"줄리 앤드류스,록 허드슨"
2943,봄이 지나가고,,37,0.0%,"27,037",37,64,1,1,기타,"기타,미국",,,,다큐멘터리,,
2943,봉신연의: 영웅의 귀환,9/22/2016,"232,500",0.0%,"48,422,500",37,"6,380",1,13,홍콩,홍콩,,씨네그루(주)키다리이엔티,12세이상관람가,"판타지,액션",허안,"이연걸,판빙빙,안젤라 베이비,고천락,양가휘,문장"
2943,성혜의 나라,,"182,000",0.0%,"182,000",37,37,1,2,한국,한국,,,,드라마,정형석,"김보라,강두"
2943,실버라이닝 플레이북,2/14/2013,"236,000",0.0%,"956,728,500",37,"128,094",1,2,미국,미국,,(주)나이너스엔터테인먼트,청소년관람불가,"멜로/로맨스,코미디,드라마",데이빗 O. 러셀,"제니퍼 로렌스,브래들리 쿠퍼,로버트 드니로"
2943,원 나잇 리멤버,3/15/2018,"45,000",0.0%,"45,000",37,37,5,37,미국,미국,,(주)케이알씨지,15세이상관람가,"코미디,드라마",제이미 린든,"채닝 테이텀,오스카 아이삭,로자리오 도슨"
2943,이니스프리,,"170,000",0.0%,"170,000",37,37,1,3,스페인,스페인,,,,다큐멘터리,호세 루이스 게린,
2943,제 17회 미쟝센 단편영화제 수상작 특별전 단편섹션 3,,"185,000",0.0%,"185,000",37,37,1,3,한국,한국,,,,기타,,
2943,컬러퍼플,10/18/1986,"111,000",0.0%,"315,000",37,105,1,1,미국,미국,"엠블린엔터테인먼트,구버피터스컴퍼니,워너 브러더스 픽쳐스",,국민학생관람불가,드라마,스티븐 스필버그,"대니 글로버,우피 골드버그,오프라 윈프리,아코수아 버시아"
2943,하우스 오브 스피리트,12/24/1993,"111,000",0.0%,"111,000",37,37,1,1,독일,독일,,,연소자관람불가,드라마,빌 어거스트,"글렌 클로즈,제레미 아이언스,메릴 스트립"
2943,햄의 비밀 + 해피해피쿠킹타임,,"185,000",0.0%,"185,000",37,37,1,2,기타,기타,,,,기타,,
2943,형슬우 감독 특별전(인디스데이),,"37,000",0.0%,"37,000",37,37,1,2,한국,한국,,,,기타,,
2943,희망의 나날,,"178,000",0.0%,"178,000",37,37,1,3,스페인,"스페인,프랑스",,,,"드라마,전쟁",,
2961,12월 단편 상상극장-2018 단편 명불허전,,"288,000",0.0%,"288,000",36,36,1,4,한국,한국,,,,기타,"유재선,방성준,김도영,이영미",
2961,AIYOUTH 2018 경쟁 언더24 (3),,"40,000",0.0%,"40,000",36,36,1,1,기타,기타,,,,기타,,
2961,SIDOF2018_폐막식:SIDOF2018 수상작,,"351,500",0.0%,"351,500",36,36,1,1,기타,기타,,,,기타,,
2961,공조,1/18/2017,"252,000",0.0%,"63,783,303,326",36,"7,817,654",1,2,한국,한국,"(주)제이케이필름,씨제이이앤엠(주),영화사 이창,(주)에이치비엔터테인먼트",씨제이이앤엠(주),15세이상관람가,액션,김성훈,"현빈,유해진,김주혁,장영남,이해영,윤아,이동휘,박형수,서은지,신유철,이재남,공정환,김준한,신문성"
2961,다시 찾은 유토피아,,"180,000",0.0%,"180,000",36,36,1,2,오스트리아,오스트리아,,,,다큐멘터리,쿨트 랑바인,
2961,더티 해리3-집행자,3/25/1979,"72,000",0.0%,"306,000",36,114,1,2,미국,미국,"더 말파소 컴퍼니,대동",,국민학생관람불가,"범죄,액션",제임스 파르고,"클린트 이스트우드,존 밋첨"
2961,도망자 2018,5/15/2018,"53,000",0.0%,"53,000",36,36,4,35,미국,미국,,(유)조이앤시네마,15세이상관람가,"드라마,서부극(웨스턴)",마이클 베리,"에드 해리스,마이클 페나,에바 롱고리아"
2961,람보,6/17/1983,"94,000",0.0%,"94,000",36,36,1,2,미국,미국,카롤코 픽쳐스,,국민학생관람불가,액션,,"리차드 크레나,잭 스타렛,실베스터 스탤론,브라이언 데니히"
2961,러브 액츄얼리,12/5/2003,"219,000",0.0%,"2,144,723,708",36,"307,320",1,3,미국,"미국,영국",,"(주)제이앤씨미디어그룹,UIP코리아,(유)조이앤시네마","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스,"휴 그랜트,콜린 퍼스,알란 릭맨,엠마 톰슨,리암 니슨,로라 린니,키이라 나이틀리,마틴 맥커천,빌 나이히"
