■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2019-05-03,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2012-01-01~2012-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1576,개를 키워봐서 알아요,,"116,250",0.0%,"116,250",72,72,1,6,한국,한국,,,,드라마,이우정,"최희진,이새별"
1576,냉정과 열정사이,10/10/2003,"485,000",0.0%,"16,866,500",72,"2,252",1,5,일본,일본,,"하준사,월트디즈니컴퍼니코리아(주)",15세관람가,"멜로/로맨스,드라마",나카에 이사무,"다케노우치 유타카,진혜림"
1576,옷 젖는 건 괜찮아,,"116,250",0.0%,"116,250",72,72,1,6,한국,한국,,,12세이상관람가,드라마,이우정,
1576,해롤드와 모드,,"336,000",0.0%,"336,000",72,72,1,3,미국,미국,,,,"코미디,드라마",할 애쉬비,"루스 고든,버드 코트"
1580,로미오와 줄리엣,12/30/1978,"346,000",0.0%,"346,000",71,71,1,3,영국,"영국,이탈리아",바즈마크필름즈,,12세관람가,"드라마,멜로/로맨스,사극",프랑코 제피렐리,"레오나르드 화이팅,올리비아 핫세,밀로 오세아"
1580,마호로역 다다 심부름집,,"424,000",0.0%,"424,000",71,71,1,2,일본,일본,,,전체관람가,"드라마,코미디",오오모리 타츠시,"에이타,마츠다 류헤이"
1580,우리들의 피가 용서치 않는다,,"301,000",0.0%,"301,000",71,71,1,4,일본,일본,,,,,스즈키 세이준,
1583,간지들의 하루,,"374,000",0.0%,"374,000",70,70,1,10,한국,한국,,,,다큐멘터리,이숙경,
1583,서신교환 4. 호세 루이스 가린-요나스 메카스,,"384,000",0.0%,"384,000",70,70,1,3,,,,,,,,
1583,세자르와 로잘리,,"346,000",0.0%,"346,000",70,70,1,3,,,,,,,,
1583,스트롬볼리,,"378,000",0.0%,"378,000",70,70,1,2,이탈리아,이탈리아,,,,,,
1583,철완 아톰,,"474,000",0.0%,"474,000",70,70,1,4,일본,일본,,,,애니메이션,,
1583,캠퍼스,,"136,670",0.0%,"136,670",70,70,1,4,한국,한국,,,,"드라마,기타",유재욱,
1589,경복,7/11/2013,"406,000",0.0%,"406,000",69,69,1,4,한국,한국,,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,드라마,최시형,"최시형,이정아,이종필,신이수"
1589,고백,3/31/2011,"554,000",0.0%,"339,888,000",69,"43,401",1,4,일본,일본,,(주)미로비젼,청소년관람불가,드라마,나카시마 테츠야,"오카다 마사키,마츠 다카코"
1589,끝없는 욕망,,"289,000",0.0%,"289,000",69,69,1,4,일본,일본,,,,,이마무라 쇼헤이,
1589,"소년, 소년을 만나다",11/20/2008,"623,336",0.0%,"13,559,336",69,"3,245",1,2,한국,한국,청년필름(주),,15세이상관람가,"드라마,멜로/로맨스",김조광수,"예지원,김혜성"
1589,알제리 전투,10/15/2009,"537,000",0.0%,"10,880,000",69,"2,019",1,4,이탈리아,"이탈리아,기타",,실버스푼,15세이상관람가,"전쟁,드라마",질로 폰테코르보,"브라힘 하기아그,장 마틴"
1589,오순도순 공부방,,"345,000",0.0%,"535,500",69,115,1,2,한국,한국,,(주)시네마달,전체관람가,다큐멘터리,"여백,넝쿨",
1595,말타의 매,,"338,000",0.0%,"1,480,000",68,276,2,5,미국,미국,,,,"범죄,미스터리",존 휴스턴,"험프리 보가트,메리 아스토"
1595,모두가 미쳤어,,"254,000",0.0%,"254,000",68,68,1,4,일본,일본,,,,,스즈키 세이준,
1595,버스를 타라,,"358,000",0.0%,"358,000",68,68,2,12,한국,한국,,,15세이상관람가,다큐멘터리,김정근,
1595,수람 요새의 전설,,"366,000",0.0%,"366,000",68,68,1,2,,,,,,,,
1595,아시파 포르투칼,,"595,000",0.0%,"595,000",68,68,1,2,,,,,15세이상관람가,,,
1595,악마의 거리,,"296,000",0.0%,"296,000",68,68,1,4,일본,일본,,,,,스즈키 세이준,
1595,제인 에어,4/20/2011,"471,300",0.0%,"981,627,300",68,"135,868",2,5,영국,영국,,(주)시너지하우스 (시너지),12세이상관람가,"드라마,멜로/로맨스",캐리 후쿠나가,"마이클 패스벤더,미아 와시코브스카"
1595,페이퍼 문,,"328,000",0.0%,"328,000",68,68,1,4,,,,,,,,
1595,페일 라이더,,"324,000",0.0%,"324,000",68,68,1,3,,,,,,,,
1595,항구 이야기,,"39,445",0.0%,"39,445",68,68,1,3,일본,일본,,,전체관람가,애니메이션,이토 유이치,
1605,긴자스 Ep.14,,"52,872",0.0%,"52,872",67,67,1,2,포르투갈,포르투갈,,,전체관람가,애니메이션,"제프,움베르토 산타나",
1605,리틀벨리와 그린친구들 - Ep.4 파티 타임,,"52,872",0.0%,"52,872",67,67,1,2,한국,한국,,,전체관람가,애니메이션,방상민,
1605,머리 속에 사는 사람들 - 파트 4. 머리 본부와 창고,,"52,872",0.0%,"52,872",67,67,1,2,헝가리,헝가리,,,전체관람가,애니메이션,,
1605,반쪽 영웅,,"52,872",0.0%,"52,872",67,67,1,2,중국,중국,,,전체관람가,애니메이션,,
1605,배구레슨,,"66,933",0.0%,"66,933",67,67,1,3,한국,한국,,,,드라마,권만기,
1605,블랙아웃,,"67,000",0.0%,"67,000",67,67,1,3,한국,한국,한국예술종합학교 미디어콘텐츠센터,,,드라마,안진우,
1605,주바부 - 하이에나,,"52,872",0.0%,"52,872",67,67,1,2,스페인,스페인,,,전체관람가,애니메이션,,
1612,똥파리,4/16/2009,"331,500",0.0%,"843,307,200",66,"122,908",1,5,한국,한국,몰필름,(주)영화사 진진,청소년관람불가,드라마,양익준,"양익준,김꽃비,이환,강광희,강병조,손승현,송현정,조민영,김희수,홍지연,박종일,박주현,황명삼,최태연,김이다,심재원,조정희,안병호,안상현,박진영,박해민,정진원,임지영,이동환,사영복,서용석,채영준,김상화,이병성,박나미,박나미,윤은경,임서은,윤종호,임수용,박성국,오은지,오은지,정인옥,오지혜,이안,이준상,김종민,김요환,이한별,김중호,박병은,길해연,오정세,정만식"
1612,뜨거운 오후,,"338,000",0.0%,"338,000",66,66,1,3,미국,미국,,,,"드라마,스릴러,범죄",시드니 루멧,"알 파치노,존 카잘"
1612,써니,5/4/2011,"335,000",0.0%,"54,035,900,100",66,"7,362,723",1,7,한국,한국,"(주)알로하픽쳐스,(주)토일렛픽쳐스",씨제이이앤엠(주),15세이상관람가,"드라마,코미디",강형철,"유호정,심은경,강소라,고수희,홍진희,강지원,김민영,김선경,진희경,김보미,이연경,박진주,남보라,민효린,윤미라,조민수,박윤정,신윤정,박영서,김예원,천우희,박중훈,최형태,심소희,최혜선,전선희,박혜성,진승환,김보름,김도엽,고은별,이상은,윤수진,최선아,박보영,윤정,임은채,최아름,류혜린,최영호,정은지,이승훈,이다슬,한승현,김새벽,성지루,정원중,정석용,김원해,최명길,이상아,김영옥,김보연,선주아,김시후,김혜옥,고준"
1612,해피 피플: 타이가에서 보낸 일년,,"307,500",0.0%,"307,500",66,66,1,2,독일,독일,,,,다큐멘터리,"베르너 헤어조크,드미트리 바슈코프",
1616,2월 단편 상상극장-2011 단편 명불허전,,"454,000",0.0%,"454,000",65,65,1,4,한국,한국,,,15세이상관람가,,,
1616,가위손,6/29/1991,"321,000",0.0%,"321,000",65,65,1,2,미국,미국,,(주)프레인글로벌,중학생이상관람가,드라마,팀 버튼,"조니 뎁,위노나 라이더,빈센트 프라이스"
1616,"바바와 치치 ""마옹~""",,"8,757",0.0%,"8,757",65,65,1,4,한국,한국,,,전체관람가,애니메이션,,
1616,뱀파이어,,"356,000",0.0%,"356,000",65,65,1,1,프랑스,"프랑스,독일",,,,공포(호러),칼 테오도르 드레이어,"줄리안 웨스트,모리스 슈츠"
1620,리틀 걸 블루,,"350,000",0.0%,"350,000",64,64,1,1,체코,"체코,슬로바키아",,,,드라마,앨리스 넬리스,"이바 비토바,카렐 로든"
1620,오르페우스,,"298,000",0.0%,"298,000",64,64,1,5,프랑스,프랑스,,,,"드라마,멜로/로맨스,판타지",장 콕토,"장 마레,프랑스와 페리어"
1620,학교 가는 길,,"320,000",0.0%,"320,000",64,64,1,5,한국,한국,,,전체관람가,다큐멘터리,"김민지,김민지",
1623,낙타들,,"72,180",0.0%,"72,180",63,63,1,6,한국,한국,,,,애니메이션,박지연,
1623,너에게 간다,,"94,500",0.0%,"94,500",63,63,1,3,한국,한국,,,,드라마,신이수,
1623,닫힌 페이지,,"337,000",0.0%,"337,000",63,63,1,2,이탈리아,이탈리아,,,,,,
1623,더 스노우 래빗,,"7,049",0.0%,"7,049",63,63,1,3,한국,한국,,,전체관람가,애니메이션,이현진,
1623,디트로이트 메탈 시티,5/21/2009,"448,000",0.0%,"55,255,500",63,"8,162",1,2,일본,일본,토호 컴퍼니,(주)영화사구안,15세이상관람가,코미디,리 토시오,"호소다 요시히코,마츠야마 켄이치"
1623,심야의 결투,,"352,000",0.0%,"352,000",63,63,1,5,홍콩,홍콩,,,,,,
1623,인디다큐페스티발2012_국내신작전19,,"315,000",0.0%,"315,000",63,63,1,2,한국,한국,,,전체관람가,다큐멘터리,,
1623,잊혀진 조상들의 그림자,,"336,000",0.0%,"336,000",63,63,1,2,소련,소련,,,,,,
1623,"진심찾기, 토요일 새벽 첫차",,"94,500",0.0%,"94,500",63,63,1,2,한국,한국,,,,드라마,김완,임성진
1632,더 버튼,,"46,984",0.0%,"46,984",62,62,1,2,한국,한국,,,,애니메이션,이정민,
1632,도깨비와 만두,,"6,882",0.0%,"6,882",62,62,1,2,한국,한국,,,,애니메이션,정지환,
1632,로미오즈,,"349,000",0.0%,"349,000",62,62,1,5,독일,독일,,,,드라마,사비느 베르나르디,"릭 오콘,맥시밀리언 비포트"
1632,"모스키토, 익스트림",,"6,882",0.0%,"6,882",62,62,1,2,한국,한국,,,전체관람가,애니메이션,이준원,
1632,브리지,,"294,000",0.0%,"294,000",62,62,1,3,미국,미국,,,,,클린트 이스트우드,"윌리엄 홀든,케이 렌츠"
1632,사공이 많으니까,,"6,882",0.0%,"6,882",62,62,1,2,한국,한국,,,,애니메이션,,
1632,신참 경찰,,"341,000",0.0%,"341,000",62,62,1,3,프랑스,프랑스,,,,"범죄,드라마",자비에 보브와,"나탈리 베이,자릴 레스페르"
1632,아가페,,"6,882",0.0%,"6,882",62,62,1,2,한국,한국,,,,애니메이션,박정은,
1632,용궁탕,,"47,032",0.0%,"47,032",62,62,1,2,한국,한국,,,,애니메이션,김용재,
1632,천국의 열매,,"345,000",0.0%,"345,000",62,62,1,1,체코,"체코,벨기에",,,,,,
1632,코끼리,,"6,882",0.0%,"6,882",62,62,1,2,한국,한국,,,,애니메이션,,
1632,크레센도,,"6,882",0.0%,"6,882",62,62,1,2,한국,한국,,,15세이상관람가,애니메이션,정운설,
1632,탐정사무소 23 : 죽어라 악당들,,"250,000",0.0%,"250,000",62,62,1,4,,,,,,,,
1632,토토,,"6,882",0.0%,"6,882",62,62,1,2,한국,한국,,,,애니메이션,"이근하,허정임",
1632,팩토리 걸,5/31/2007,"496,000",0.0%,"120,293,000",62,"17,891",1,1,미국,미국,,스폰지,청소년관람불가,드라마,조지 하이켄루퍼,시에나 밀러
1632,푸치니의 여인,11/17/2011,"414,000",0.0%,"16,369,500",62,"2,199",2,8,이탈리아,이탈리아,,오드,15세이상관람가,드라마,"파올로 벤베누티,파올라 바로니",리카르도 조슈아 모레티
1632,하모니,,"47,032",0.0%,"47,032",62,62,1,2,한국,한국,,,,애니메이션,정상영,
1649,마태복음,9/1/2005,"298,000",0.0%,"2,025,000",61,405,2,5,이탈리아,이탈리아,,씨네마오병이어(주),전체관람가,"드라마,사극",피에르 파올로 파솔리니,"마르게리타 카루소,엔리케 이라조퀴,수잔나 파솔리니"
1649,"사당동 더하기 22, 디렉터스 컷 : 돌고 돌고 또 돌고",,"454,000",0.0%,"454,000",61,61,1,1,한국,한국,,,,다큐멘터리,조은,
1649,아무도 모르게,4/13/1991,"294,000",0.0%,"294,000",61,61,1,4,프랑스,프랑스,,,고등학생이상관람가,드라마,아녜스 바르다,"제인 버킨,마티유 드미,샤를로뜨 갱스부르"
1649,자니 기타,,"183,000",0.0%,"183,000",61,61,2,4,미국,미국,,,,서부극(웨스턴),니콜라스 레이,"조안 크로포드,스터링 헤이든"
1653,가장 어두운 밤의 위로,,"120,000",0.0%,"120,000",60,60,1,2,한국,한국,,,,기타,정희재,
1653,가족 영화,,"120,000",0.0%,"120,000",60,60,1,3,한국,한국,,,,기타,성다솜,
1653,공중캠프,,"42,614",0.0%,"42,614",60,60,1,2,한국,한국,,,,드라마,하지혜,
1653,더 나은 선택,,"42,614",0.0%,"42,614",60,60,1,2,미국,미국,,,,SF,제니퍼 팡,
1653,더 먼 곳,,"120,000",0.0%,"120,000",60,60,1,2,한국,한국,,,,기타,,서영화
1653,리틀 팀,,"42,614",0.0%,"42,614",60,60,1,2,스페인,스페인,,,,다큐멘터리,"로저 고메즈,다니 레시네스",
1653,보이,,"42,614",0.0%,"42,614",60,60,1,2,영국,영국,,,,드라마,저스틴 채드윅,
1653,사랑 지우기,,"42,495",0.0%,"42,495",60,60,1,2,이탈리아,이탈리아,,,,코미디,알레시아 스카르소,
1653,새 삶,,"120,000",0.0%,"120,000",60,60,1,2,한국,한국,영화사 새삶,영화사 새삶,,기타,서호빈,원태희
1653,서신교환 5. 페르난도 에임브케-김소영,,"327,000",0.0%,"327,000",60,60,1,3,,,,,,,,
1653,여우들,,"42,614",0.0%,"42,614",60,60,1,2,아일랜드,아일랜드,,,,"공포(호러),드라마",로르칸 피네간,
1653,요시모토 흥업 창업 100 주년 특별 공연- 전설의 하루,,"1,200,000",0.0%,"1,200,000",60,60,1,1,,,,,,공연,,
1653,인정사정 볼 것 없다,7/31/1999,"360,000",0.0%,"1,054,000",60,147,1,1,한국,한국,(주)태원엔터테인먼트,(주)시네마서비스,12세관람가,액션,이명세,"박중훈,권용운,김현아,안성기,장동건,최지우,김희정,송영창,박상면,이원종,김일우,기주봉,박길수,이혜은"
1653,현대심리학의이해,,"120,000",0.0%,"120,000",60,60,1,2,한국,한국,,,,기타,,
1667,리미츠 오브 컨트롤,8/12/2010,"463,000",0.0%,"28,297,000",59,"3,861",1,3,미국,"미국,일본",포커스피쳐스,(주)스폰지이엔티,15세이상관람가,"드라마,미스터리,스릴러",짐 자무시,"이삭 드 번콜,알렉스 데스카스,빌 머레이"
1667,봄베이 비치,,"312,000",0.0%,"498,000",59,103,1,2,미국,미국,,,12세이상관람가,"다큐멘터리,드라마",엘머 하렐,
1667,사라진 시간,,"49,039",0.0%,"49,039",59,59,1,1,한국,한국,,,,드라마,김재민,"최종률,김꽃비,이세랑"
1667,사랑의 미래,,"49,039",0.0%,"49,039",59,59,1,1,한국,한국,,,,드라마,오성호,
1667,손님,,"88,500",0.0%,"88,500",59,59,1,3,한국,한국,한국예술종합학교 미디어콘텐츠센터,한국예술종합학교 미디어콘텐츠센터,,"드라마,가족",윤가은,정연주
1667,"얼음의 땅, 깃털의 사람들",,"290,000",0.0%,"290,000",59,59,1,2,캐나다,캐나다,,,,다큐멘터리,조엘 히스,
1667,"오징어, 땅콩",,"49,039",0.0%,"49,039",59,59,1,1,한국,한국,,,,드라마,김원모,
1667,우리에게 내일은 없다,5/17/2007,"465,000",0.0%,"21,971,500",59,"3,298",1,1,한국,한국,청년필름(주),스폰지,15세이상관람가,드라마,노동석,"김병석,김용균,최재성,최두영,유아인,강병화,김효관,송정민,신동석,조민석,안몽식,표용수,최성진,김수덕,정승주,이용택,이창윤,이윤형,김준기"
1667,위아더힙합보이즈!,,"48,980",0.0%,"48,980",59,59,1,1,한국,한국,,,,드라마,이용진,
1667,"좋은 놈, 나쁜 놈, 이상한 놈",7/17/2008,"396,000",0.0%,"43,754,653,000",59,"6,685,904",1,3,한국,한국,"(주)다크서클픽쳐스,(주)바른손이앤에이",씨제이엔터테인먼트,15세이상관람가,"서부극(웨스턴),액션,어드벤처",김지운,"송강호,이병헌,정우성,오달수,엄지원,김광일,손병호,이청아,김선영,성정훈,송승현,신상우,조화성,박광복,송영창,윤영우,정성우,이한솔,양명헌,박진우,조덕제,최진호,진선규,정세형,윤제문,류승수"
1667,폰티풀,3/26/2011,"323,000",0.0%,"907,000",59,128,1,2,캐나다,캐나다,,(주)미로비젼,15세이상관람가,"공포(호러),스릴러",브루스 맥도널드,"스티븐 맥허티,리사 호울"
1667,후회하지 않아,11/16/2006,"294,000",0.0%,"263,625,900",59,"41,882",1,6,한국,한국,청년필름(주),씨제이엔터테인먼트,18세관람가,"드라마,멜로/로맨스",이송희일,"이영훈,조현철,김동욱,김정화,정희태,송승민,김화영,나성천,박현민,허록,문정미,김상은,최기원,김일권,임범,최성원,오현수,이승원,이승철,최원석,오류미,양정화,양정석,이혜미,박미현,김남길"
1679,나는 . .,,"32,000",0.0%,"32,000",58,58,1,2,한국,한국,,,,애니메이션,한수정,
1679,달려라 고양이,,"32,000",0.0%,"32,000",58,58,1,2,한국,한국,,,,애니메이션,김영광,
1679,도시에 갇힌 유목민,,"53,750",0.0%,"53,750",58,58,1,2,캐나다,캐나다,,,,다큐멘터리,,
1679,도쿄연가: 까마귀의 노래,,"131,250",0.0%,"131,250",58,58,1,2,미국,"미국,일본",,,,다큐멘터리,"존 햅타스,크리스틴 사무엘슨",
1679,레이더스: 씨앗 원정대,,"53,750",0.0%,"53,750",58,58,1,2,체코,체코,,,,"애니메이션,다큐멘터리",,
1679,마지막 숨,,"53,750",0.0%,"53,750",58,58,1,2,캐나다,캐나다,,,,다큐멘터리,캐슬린 뮬렌,
1679,마지막 영화관,,"268,000",0.0%,"268,000",58,58,1,4,미국,,,,,드라마,피터 보그다노비치,"티모시 바톰즈,제프 브리지스,시빌 셰퍼드"
1679,목욕탕,,"32,000",0.0%,"32,000",58,58,1,2,한국,한국,,,,애니메이션,김지수,
1679,사라지고 또렷해지는,,"32,000",0.0%,"32,000",58,58,1,2,한국,한국,,,,애니메이션,김윤지,
1679,스위트 아이스크림,,"32,000",0.0%,"32,000",58,58,1,2,한국,한국,,,,애니메이션,이바다,
1679,아녜스 V에 의한 제인 B,,"274,000",0.0%,"274,000",58,58,1,4,프랑스,프랑스,,,,판타지,아녜스 바르다,"제인 버킨,장 피에르 레오"
1679,오염된 바다: 폴리네시아의 위기,,"131,250",0.0%,"131,250",58,58,1,2,프랑스,"프랑스,미국",,,,다큐멘터리,,
1679,치킨 날다!,,"53,750",0.0%,"53,750",58,58,1,2,브라질,브라질,,,,,,
1679,코메디: 다 웃자고 하는 얘기,,"172,500",0.0%,"172,500",58,58,1,4,한국,한국,,,,드라마,"김곡,김선",
1679,클림트,6/29/2006,"464,000",0.0%,"118,511,000",58,"17,722",1,1,독일,"독일,영국,프랑스,오스트리아",,(주)스폰지이엔티,18세관람가,드라마,라울 루이즈,존 말코비치
1679,푸른 유방,,"252,000",0.0%,"252,000",58,58,1,4,일본,일본,,,,,스즈키 세이준,
1679,헬프 유어셀프,,"32,000",0.0%,"32,000",58,58,1,2,한국,한국,,,,애니메이션,김정수,
1696,(일본영화제)마르두크 스크램블,,"342,000",0.0%,"342,000",57,57,1,2,일본,일본,,,청소년관람불가,애니메이션,,
1696,거인의 방,,"35,478",0.0%,"35,478",57,57,1,3,한국,한국,한국영화아카데미,,,"애니메이션,스릴러",김시진,
1696,나방스파크,,"69,400",0.0%,"69,400",57,57,1,5,한국,한국,,,,드라마,장영선,
1696,너는 모른다,,"69,400",0.0%,"69,400",57,57,1,5,한국,한국,,,,드라마,이상호,
1696,당신을 듣다,,"69,400",0.0%,"69,400",57,57,1,5,한국,한국,,,,드라마,,
1696,등교시간,,"69,400",0.0%,"69,400",57,57,1,5,한국,한국,,,,"멜로/로맨스,드라마",,
1696,번 애프터 리딩,3/26/2009,"404,000",0.0%,"277,999,500",57,"39,955",1,3,미국,"미국,영국",워킹 타이틀 필름,(주)성원아이컴,청소년관람불가,"코미디,범죄","조엘 코엔,에단 코엔","조지 클루니,브래드 피트,프란시스 맥도먼드"
1696,블리츠,12/7/2011,"447,000",0.0%,"498,734,500",57,"65,629",1,8,영국,영국,,팝엔터테인먼트,청소년관람불가,"스릴러,드라마",엘리어트 레스터,"제이슨 스타뎀,패디 콘시딘"
1696,비소와 낡은 레이스,,"274,000",0.0%,"274,000",57,57,1,5,미국,미국,,,,"코미디,범죄,스릴러",프랭크 카프라,캐리 그랜트
1696,"소년이여, 지구를 돌려라",,"114,000",0.0%,"114,000",57,57,1,2,한국,한국,,,,기타,,
1696,스쿠프,2/1/2007,"426,500",0.0%,"380,851,000",57,"59,716",1,3,미국,"미국,영국",비비씨필름즈,"(주)퍼스트런,글뫼 주식회사,(주)엠케이픽처스",12세이상관람가,"코미디,드라마",우디 알렌,"스칼렛 요한슨,휴 잭맨"
1696,시험비행,,"114,000",0.0%,"114,000",57,57,1,2,한국,한국,,,,기타,,
1696,아이들이 타고 있어요,,"114,000",0.0%,"114,000",57,57,1,2,한국,한국,,,,기타,,
1696,아카토네,,"274,000",0.0%,"274,000",57,57,1,4,이탈리아,이탈리아,,,,드라마,피에르 파올로 파솔리니,"프랑코 치티,프란카 파수트"
1696,앰배서더,,"228,000",0.0%,"228,000",57,57,1,3,덴마크,덴마크,,,,다큐멘터리,매즈 브루거,
1696,에드 우드,,"292,000",0.0%,"292,000",57,57,1,2,,,,,,,,
1696,왕립우주군-오네아미스의 날개,10/18/2007,"337,000",0.0%,"5,030,000",57,737,1,2,일본,일본,,(주)이모션픽처스,15세이상관람가,"애니메이션,드라마,SF",야마가 히로유키,
1696,육체의 학교,6/5/1999,"268,000",0.0%,"268,000",57,57,1,3,프랑스,프랑스,"라 세트 시네마,삼사 필름 S.a.r.l.,아르테미스 프로덕션,벨 에이지 디스트리뷰션,오르상스 프로덕션,브이 엠 피",,18세 미만인 자는 관람할 수 없는 등급,드라마,브누와 쟉꼬,"이자벨 위페르,뱅상 마르띠네즈"
1714,19라면,,"35,178",0.0%,"35,178",56,56,1,2,한국,한국,,,,애니메이션,"정임정,김지원,박세은,이지은,박서영",
1714,꽃과 성난 파도,,"248,000",0.0%,"248,000",56,56,1,4,일본,일본,,,,,스즈키 세이준,
1714,널라버,,"15,417",0.0%,"15,417",56,56,2,4,호주,호주,,,전체관람가,애니메이션,,
1714,로우 타이드,,"303,000",0.0%,"303,000",56,56,1,3,이탈리아,"이탈리아,미국,벨기에",,,,드라마,로베르토 미네르비니,"다니엘 블랜차드,멜리사 맥키니"
1714,"안녕, 엄마",,"35,083",0.0%,"35,083",56,56,1,2,한국,한국,,,,애니메이션,김효미,
1714,언더그라운드,,"35,178",0.0%,"35,178",56,56,1,2,한국,한국,,,전체관람가,애니메이션,이경화,
1714,퍼플맨,,"35,178",0.0%,"35,178",56,56,1,2,한국,한국,(주)탁툰엔터프라이즈,어뮤즈,,"다큐멘터리,애니메이션","김탁훈,류진호,유진영,박성호",
1714,하워즈 엔드,4/10/1993,"168,000",0.0%,"168,000",56,56,2,4,영국,영국,머천트 아이버리 프로덕션즈,,고등학생이상관람가,드라마,제임스 아이보리,엠마 톰슨
1714,"혜화, 동",2/17/2011,"439,500",0.0%,"85,171,000",56,"11,365",1,2,한국,한국,비밀의화원,㈜인디스토리,15세이상관람가,드라마,민용근,"유다인,유연석,박혁권,신지민,박진수,안유미,김나연,김대중,정경희,김태인,최성준,박성준,이진숙,김주연,이현주,이성은,길해연,조덕제,장리우,리우진,한인미"
1723,떠나지 못하는 사람들 - 끝나지 않은 이야기,,"276,000",0.0%,"276,000",55,55,1,3,한국,한국,,,12세이상관람가,다큐멘터리,장호경,
1723,사슴 남자친구,,"13,495",0.0%,"13,495",55,55,1,4,프랑스,프랑스,,,12세이상관람가,애니메이션,,
1723,시라노,7/14/1990,"425,500",0.0%,"425,500",55,55,1,1,프랑스,프랑스,센터 내셔널 드 라 시네마토그라피,,연소자관람가,드라마,,"안느 브로쉐,제라르 드빠르디유,자크 웨버"
1723,좋은 날,,"41,902",0.0%,"41,902",55,55,1,3,미국,미국,,,15세이상관람가,"애니메이션,코미디",돈 헤르츠펠트,
1727,고하야가와가의 가을,,"242,000",0.0%,"242,000",54,54,1,12,일본,일본,,,,드라마,오즈 야스지로,"하라 세츠코,츠카사 요코"
1727,나의 사랑 살충제,,"76,690",0.0%,"76,690",54,54,1,2,프랑스,프랑스,,,,다큐멘터리,에릭 프레텔,
1727,도시,,"53,800",0.0%,"53,800",54,54,1,5,한국,한국,,,,애니메이션,"김영근,김예영",
1727,라모와 야크,,"76,674",0.0%,"76,674",54,54,1,2,프랑스,프랑스,,,,,,
1727,러브미텐더,,"135,500",0.0%,"135,500",54,54,1,2,벨기에,벨기에,,,,다큐멘터리,마뉴 코어맨,
1727,레스터 브라운의 플랜 B,,"56,658",0.0%,"56,658",54,54,1,1,미국,미국,,,,다큐멘터리,"할 와이너,마릴린 와이너",
1727,불꽃,,"250,000",0.0%,"250,000",54,54,1,3,일본,일본,,,,드라마,이치카와 콘,
1727,샤인 어 라이트,8/28/2008,"432,000",0.0%,"56,992,000",54,"8,281",1,1,미국,"미국,영국",,씨제이엔터테인먼트,전체관람가,다큐멘터리,마틴 스콜세지,믹 재거
1727,유숙자,,"83,505",0.0%,"83,505",54,54,1,4,한국,한국,,,,드라마,엄태화,"박민영,엄태구"
1727,창조물들,,"266,000",0.0%,"266,000",54,54,1,3,프랑스,"프랑스,스웨덴",,,,"판타지,드라마",아녜스 바르다,"까뜨린느 드뇌브,미셸 피콜리"
1727,채소면 충분해요!,,"135,500",0.0%,"135,500",54,54,1,2,이탈리아,이탈리아,,,,애니메이션,,
1727,킹 크랩의 역습,,"76,674",0.0%,"76,674",54,54,1,2,프랑스,프랑스,,,,,,
1727,하얀리본,7/1/2010,"431,500",0.0%,"91,514,700",54,"12,479",1,3,독일,독일,"엑스-필름 크리에이티브 풀,웨가 필름,르 필름즈 두 로자즈,럭키 레드",(주)영화사 진진,15세이상관람가,"드라마,미스터리",미카엘 하네케,"크리스티안 프리에델,에른스트 야코비"
1740,독립 정신,,"25,700",0.0%,"25,700",53,53,1,3,포르투갈,포르투갈,,,전체관람가,애니메이션,,
1740,돌아온 외팔이,,"294,000",0.0%,"294,000",53,53,1,5,홍콩,홍콩,,,,,장철,왕우
1740,숙녀들의 하룻밤,,"25,700",0.0%,"25,700",53,53,1,3,한국,한국,,,,애니메이션,한병아,
1740,숲에서,,"25,700",0.0%,"25,700",53,53,1,3,네덜란드,네덜란드,,,전체관람가,애니메이션,,
1740,슈가랜드 특급,,"252,000",0.0%,"252,000",53,53,1,3,미국,미국,,,,"범죄,드라마,어드벤처",스티븐 스필버그,
1740,완벽한 인생,,"25,700",0.0%,"25,700",53,53,1,3,터키,터키,,,전체관람가,애니메이션,,
1740,작은거인,9/30/1971,"250,000",0.0%,"250,000",53,53,1,4,미국,미국,,,15세관람가,"드라마,서부극(웨스턴),어드벤처,전쟁",아서 펜,"더스틴 호프만,페이 더너웨이"
1747,개와 열쇠,,"77,500",0.0%,"77,500",52,52,1,4,한국,한국,한국예술종합학교 미디어콘텐츠센터,,,"드라마,코미디",김희정,
1747,낙타의 하루,,"86,351",0.0%,"86,351",52,52,1,1,한국,한국,,,,드라마,오명록,
1747,물고기는 말이 없다,,"86,350",0.0%,"86,350",52,52,1,1,한국,한국,,,,"드라마,판타지",안주영,이민지
